"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Evaluating the Utility of a Cardiac Health Assessment Test in Predicting VO2max Obtained from CPET: A Pilot Study","M. Badrinarayanan; V. Sricharan; R. R. Jais; N. Danush Adhithya; G. Sri Gayathri; S. Preejith; M. Sivaprakasam","Department of Electrical Engineering, Indian Institute of Technology Madras, Chennai, India; Department of Electrical Engineering, Indian Institute of Technology Madras, Chennai, India; Department of Electrical Engineering, Indian Institute of Technology Madras, Chennai, India; Department of Electrical Engineering, Indian Institute of Technology Madras, Chennai, India; Department of Electrical Engineering, Indian Institute of Technology Madras, Chennai, India; Department of Electrical Engineering, Indian Institute of Technology Madras, Chennai, India; Department of Electrical Engineering, Indian Institute of Technology Madras, Chennai, India",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","8","Maximal oxygen uptake (VO2max) assessment, a pivotal metric in gauging cardiovascular fitness, has historically relied on labour-intensive protocols such as treadmill exercises. However, recent advancements in wearable technology, notably heart rate monitors, have revolutionized this process. This study leverages a game-based Cardiac Assessment Protocol, designed to simulate a exercise protocol using a wearable chest strap integrated with an electrocardiogram (ECG) sensor and accelerometer for estimation of VO2max. With a cohort comprising 22 subjects, the study focused on extracting features from both Heart Rate (HR) and acceleration data collected during Cardiac Assessment Protocol and Cardiopulmonary Exercise Testing (CPET) utilising the wearable chest strap. The ground truth for VO2max was derived from CPET. The Machine Learning (ML) model yielded VO2max predictions from HR data collected during CPET with a Root Mean Square Error (RMSE) of 5.37 compared with the ground truth COSMED VO2max data. Similarly, when VO2max was estimated from the HR data during the Cardiac Assessment Protocol, the model had a RMSE of 5.82 compared to the ground truth COSMED VO2max data. These results indicated that VO2max can be reasonably estimated from HR and acceleration data under a simulated incremental game-based Cardiac Assessment Protocol, providing a potential alternative to traditional exercise testing methods. Notwithstanding this, the proposed protocol demonstrates promising potential for VO2max estimation through a less invasive and more accessible approach to cardiovascular fitness assessment.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639555","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639555","VO2max;Cardiac Assessment;HR;CPET;Game","Heart rate;Protocols;Life estimation;Predictive models;Feature extraction;Data models;Serious games","","","","25","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Copyright Page","",,2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","i","i","","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639588","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639588","","","","","","","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Exploratory Study of the Influence of Immersion in Games on Computational Thinking among University Students","M. Fukui; Y. Sano; L. Xiang; E. T. Ong; W. N. Yanuarto; S. Anggoro; K. T. Ng","Iwate Prefecturai University, Iwate, Japan; Naruto University of Education, Naruto, Japan; Chongqing Institute of Foreign Studies, Chongqing, China; USCI University, Kuala Lumpur, Malaysia; Universitas Muhammadiyah Purwokerto, Purwokerto, Indonesia; Universitas Muhammadiyah Purwokerto, Purwokerto, Indonesia; USCI University, Kuala Lumpur, Malaysia",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","7","This study aims to explore how users’ immersion in games affects their computational thinking and problem-solving abilities and to obtain basic knowledge for applying games to health promotion and treatment. “The Japanese version of the Game Engagement Questionnaire (GEQ-J)” was prepared to grasp the immersion of games, and “the Japanese version of the Computational Thinking (CT) Scale” was prepared to measure CT. Correlation analysis was conducted to examine their relationships. We analyzed their relationships using correlation analysis and generalized structural equation modeling (GSEM). The results of the correlation analysis showed both weak positive correlations and weak negative correlations between the immersion factor and CT skills, indicating the importance of striking an appropriate balance between increasing player immersion and improving CT skills during game design. The results of generalized structural equation modeling revealed that while increased presence promoted creativity, high immersion hurt algorithmic thinking, flow state hurt problem-solving skills, and the factor of game immersion had no significant effect on cooperative skills. These findings suggest the importance of considering game design elements that target specific cognitive abilities in designing game-based health promotion and treatment programs. For example, immersive game design may effectively enhance creativity and problem-solving skills. This study is expected to contribute to the development of new approaches in the field of game-based health promotion and treatment.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639567","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639567","computational thinking;problem-solving;flow state;happiness;subjective well-being;decision making","Analytical models;Correlation;Computational modeling;Games;Mathematical models;Serious games;Problem-solving","","","","11","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Title Page","",,2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","i","i","","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639594","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639594","","","","","","","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Design and Evaluation of First-/Third-Person Hybrid Locomotion Techniques in Virtual Reality for Enhanced Accessibility in Healthcare","C. Wimmer; F. Ledóchowski; R. Baranyi; C. Aigner; T. Grechenig","Research Group INSO, TU Wien, Vienna, Austria; Research Group INSO, TU Wien, Vienna, Austria; Research Group INSO, TU Wien, Vienna, Austria; Research Group INSO, TU Wien, Vienna, Austria; Research Group INSO, TU Wien, Vienna, Austria",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","8","This paper presents the design and evaluation of two novel locomotion techniques for virtual reality that address key challenges of accessibility and motion sickness by enabling continuous traversal around a scene from a seated position, with the ability to seamlessly switch between first-person and third-person perspectives. The techniques presented are “static hybrid camera”, which uses fixed third-person camera angles designed for each scene, and “dynamic hybrid camera”, where the third-person camera dynamically moves with the user’s avatar. Both techniques aim to provide intuitive and comfortable movement without exacerbating motion sickness. The locomotion techniques were compared to teleportation in a 12-participant user study, demonstrating that these hybrid techniques successfully expand locomotion options in VR, improving accessibility and comfort especially for seated use.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639598","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639598","virtual reality;locomotion technique;virtual camera perspective;accessibility;healthcare","Avatars;Dynamics;Switches;Medical services;Motion sickness;Teleportation;Cameras","","","","28","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Evaluating Constrained Users Ability to Interact with Virtual Reality Applications","T. Ribeiro; P. R. Henriques; E. Oliveira; N. F. Rodrigues","ALGORITMI Research Centre / LASI, DI-University of Minho, Braga, Portugal; ALGORITMI Research Centre / LASI, DI-University of Minho, Braga, Portugal; INESC TEC, Porto, Portugal; INESC TEC, Porto, Portugal",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","8","This article introduces an immersive Virtual Reality (VR) application designed to assess the interaction capabilities of users with physical and cognitive limitations, including older adults and individuals with disabilities, as well as ICU patients. The VR application encompasses six tasks varying in complexity, each designed to evaluate different aspects of VR interaction skills, such as movements of the head, arms, and fingers, alongside more intricate activities like pick-and-place, pointing, and painting. The paper details the VR application’s specifications, including its system architecture, deployment framework, and data structure. The application’s efficacy was tested through three pilot studies in a retirement home setting. The analysis focused on examining correlations among various factors, including age, cognitive abilities (evaluated using the Mini-Mental Status Examination), and previous VR experience. The findings reveal significant correlations, illuminating the effects of age, cognitive capacity, and past VR interactions on task performance. The results emphasize the importance of accounting for user-specific attributes, prior experiences, and cognitive abilities in the design of VR-based therapeutic interventions.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639581","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639581","Virtual Reality;Intensive care;Cognitive resilience;Non-pharmacological therapies","Correlation;Systems architecture;Medical treatment;Virtual reality;Serious games;Task analysis;Older adults","","","","18","EU","26 Aug 2024","","","IEEE","IEEE Conferences"
"Madeira Mosquito Surveillance App (MMSA): Leveraging Mobile Phone Apps for Enhanced Mosquito Surveillance","A. Aldosery; A. Musah; B. O. De Gouveia; P. Kostkova","UCL Centre for Digital Public Health in Emergencies (dPHE), University College London, London, United Kingdom; UCL Department of Geography, Geospatial Analytics and Computing University College London, London, United Kingdom; ITI– LARSyS; Regional Health Directorate – Secretariat of Health and Civil Protection, Funchal, Portugal; UCL Centre for Digital Public Health in Emergencies (dPHE), University College London, London, United Kingdom",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","8","Mosquito surveillance is crucial for understanding the dynamics of mosquito populations, the implementation of public health programme aimed at controlling and preventing the spread of mosquito-borne diseases such as zika, chikungunya and dengue. Environmental surveillance agents, tasked with conducting routine entomological surveys in regions burdened with infective mosquitoes play an essential role in vector surveillance. Digital intervention, through mobile phone technology, offers the potential to augment mosquito surveillance efforts by overcoming the limitations inherent in traditional paper-based data collection methods. This public health informatics study introduces a multi-profile mobile application designed to enhance the process of data collection from mosquito ovitraps, ensure timely reporting, and improve field worker performance in Madeira Island, with an emphasis on user-centred design. The application seeks to boost operational efficiency for field agents and to streamline decision-making processes for health authorities. It explores the technical design, user experience, and architecture, alongside the challenges faced during implementation, including logistical hurdles during adaptation. Crucially, this research considers the varied on-groundchallenges encountered by agents, such as fears of data loss or errors in entry, which add complexity to the digital transition. The transition to a digitised data collection system is poised to have a significant impact which could facilitate the timely use of predictive analytical models to forecast mosquito population dynamics, enabling the early detection of hotspots. This, in turn, would allow fieldworker agents to be alerted to immediate action and direct their efforts to high-risk areas, significantly improving the efficiency of interventions against mosquito-borne diseases.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639531","King Abdulaziz City for Science and Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639531","digital intervention;mobile application;real-time;mosquito surveillance;ovitraps","Surveillance;Data collection;Aerodynamics;Vectors;Real-time systems;Mobile handsets;User experience","","","","19","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Development of a new motor coordination test for the upper limb: preliminary usability study and correlation with the Box and Blocks Test and Tapping Test","Y. F. Moniz; H. B. Campos; L. de Almeida Moura; S. R. M. Da Silva Boschi; L. D. A. Ferreira","Neurorehablab, Arditi Universidade da Madeira, Funchal, Portugal; Núcleo de Pesquisa e Tecnologia, Universidade de Mogi das Cruzes, São Paulo, Brazil; Núcleo de Pesquisa e Tecnologia, Universidade de Mogi das Cruzes, São Paulo, Brazil; Núcleo de Pesquisa e Tecnologia, Universidade de Mogi das Cruzes, São Paulo, Brazil; Neurorehablab, Arditi,NOVALINCS Universidade da Madeira, Funchal, Portugal",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","5","Motor coordination is a complex variable that is intrinsically linked to an individual’s effective motor ability. Traditional methods of applying assessing motor coordination only incorporate one specific ability, but do not a priori combine fine and gross motor coordination skills. In addition, many tests can discourage volunteers from doing their best, which makes it difficult to assess the progression of this ability. The objective of this study was to develop a new motor coordination test, verify its correlation with the Box and Blocks Test and the Tapping Test and evaluate its usability. A sample of 12 volunteers aged 23-53 took part in the study. It was found that the test developed does not correlate directly with traditional tests, possibly indicating that different skills are required. However, there was a significant correlation between the Tapping Test and the Box and Blocks Test, which could suggest an equivalent correspondence between them. Finally, according to the System Usability Scale score, the system was evaluated as “Best Imaginable” (score of 87.5), indicating it is viable for an application. According to the results presented, the Tapping Digital Test is a potentially viable tool and does not replace traditional tests; further studies are needed to determine its replicability.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639559","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639559","Box and Blocks;Device;Motor Coordination;System Usability Scale;Tapping Test","Correlation;Aging;Motors;Motor coordination;Serious games;Usability;Replicability","","","","12","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Design Process for SENS.O.S: A Collection of Wearables for Emotional Support","D. N. Alvarado; M. E. M. Jareda; M. M. López","Design Department, Tecnologico de Monterrey, Querétaro, México; Art Department, Tecnologico de Monterrey, Querétaro, México; Design Department, Tecnologico de Monterrey, Querétaro, México",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","8","This paper documents the design process of SENS.O.S., a collection of wearables whose purpose is to offer emotional support to people going through an anxiety crisis. The methodology used is based on the Futures Design Toolkit, which plays a crucial role in shaping the future of design by empowering individuals and enhancing future literacy. In the first phases of the design process, trends and drivers for change were identified, interpreted, and categorized to understand the researched topic. A toolkit called Future Philosophical Pills was adopted to explore future spaces in a playful way. At this point, the project’s aim was identified and the various repercussions, both at an individual and social level, were mapped. To generate contrasting possibilities, a polarity mapping tool was employed to pinpoint scenarios, while a fictional persona of the selected scenario was described to imagine how this actor would look like and how would he interact with the surrounding context. Finally, three wearables were provo-typed, a term coined from the fusion of prototype and provoke: the “Hug and Relief” vest, the “Breathe with Me” raincoat and the “Calming Heartbeat” necklace. The modular vest was inspired by the transformative power of hugging, a gesture of affection and compassion. The lighted raincoat emerged as a supportive tool designed to guide breathing through visual stimulation, while the vibrating necklace searched to replicate the sensation of calm and security experienced when in close contact with another person whose heart rate is calmed. Additionally, the three pieces were made from reused highly polluting materials to reinforce the possibility of a harmonious coexistence between design, health, and environmental practices. The goal of this research, when it reaches its final state, is to explore the benefits of these wearables in mental health and their effectiveness to provide people with tangible tools to ease anxiety and cultivate a greater awareness of themselves.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639591","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639591","Health wearables;mental health;emotional support;future thinking;higher education;educational innovation;professional education","Wireless communication;Wireless sensor networks;Visualization;Clothing;Anxiety disorders;Prototypes;Electroencephalography","","","","24","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Comparing the Use of Controllers and Hand Tracking in a Virtual Reality Nerve Block Simulation","P. Healy; D. Babichenko; S. Orebaugh; M. N. Haase; Z. Fuller","School of Computing and Information, University of Pittsburgh, Pittsburgh, PA, USA; School of Computing and Information, University of Pittsburgh, Pittsburgh, PA, USA; Department of Anesthesiology, University of Pittsburgh Medical Centers, Pittsburgh, PA; Department of Anesthesiology, University of Pittsburgh Medical Centers, Pittsburgh, PA; Department of Anesthesiology, University of Pittsburgh Medical Centers, Pittsburgh, PA",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","8","Nerve block (NB) procedures are essential interventions for managing pain by disrupting pain signal transmission along specific nerves. This paper introduces a virtual reality (VR) ultrasound-guided peripheral NB simulation, NBSim, designed for Meta Quest 2 and 3 VR headsets. The simulation aims to evaluate the usability of VR controllers versus hand tracking for manipulating the ultrasound probe and injection needle during NB procedures. A study involving 19 anesthesiology residents randomized into two groups was conducted to assess participant performance and perceptions. Results indicate that while VR controllers may offer slight advantages in ease of use, hand tracking provides a significantly more realistic experience for controlling the needle, crucial for simulating the precision required in NB procedures. Limitations include the small sample size and the need for further research to evaluate long-term skill retention and transferability to clinical practice. Overall, NBSim presents a promising platform for enhancing training in ultrasound-guided NB procedures, with implications for improving clinical outcomes and patient safety.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639607","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639607","virtual reality;simulation;medical education;nerve block procedures;anesthesiology","Training;Headphones;Ultrasonic imaging;Pain;Virtual reality;Needles;Serious games","","","","21","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Gamified Antimicrobial Decision Support App (GADSA)-Is gamification more effective user engagement than group chat?","S. Petrou; P. Okonji; O. Olufemi; E. Kpokiri; C. Wood; S. Luedtke; G. Birjovanu; A. Aldosery; F. Ogunsola; P. Kostkova","UCL dPHE, University College London, London, United Kingdom; Department of Medical Microbiology, University of Lagos College of Medicine, Nigeria; Department of Medical Microbiology, University of Lagos College of Medicine, Nigeria; Faculty of Infectious and Tropical Diseases, London Schol of Hygiene and tropical Medicine, London, United Kingdom; UCL dPHE, University College London, London, United Kingdom; UCL dPHE, University College London, London, United Kingdom; UCL dPHE, University College London, London, United Kingdom; UCL dPHE, University College London, London, United Kingdom; Department of Medical Microbiology, University of Lagos College of Medicine, Nigeria; UCL dPHE, University College London, London, United Kingdom",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","7","Gamified Antimicrobial Decision Support App (GADSA) is an award-winning gamified persuasive decision support app designed to increase surgeons’ compliance with WHO and Sanford guidelines for Surgical Antibiotic Prophylaxis (SAP) prescriptions in Nigeria. The app provides feedback on the clinician’s prescribing decisions to assist them in improving their prescription decisions and support Antimicrobial Stewardship (AMS) strategies. This study investigates the gamification methods used in the game to enhance user engagement and interaction. In more detail, the impact of reward-based gamification methods in the form of badges and a ‘performance page’ is investigated and compared to social-based gamification methods implemented through a dedicated WhatsApp group chat. From the analysis of click information and the chat logs of the WhatsApp group, it was found that the implemented badge and performance page features were not as effective for user engagement, mainly due to the busy schedules of the doctors who participated in the pilot. On the contrary, engagement activities on the WhatsApp group, such as ‘Doctors of the Week” awards, weekly challenges, and the opportunity to interact and provide suggestions to the development team, proved to be effective in user engagement, maintaining the interest of participating doctors over the six months pilot evaluation period. This suggests that a more interactive gamification approach than badges, such as weekly leaderboards, could be more effective in keeping the users engaged.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639568","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639568","Application;SAP;gamification","Freeware;Schedules;Electronic learning;Antibiotics;Point of care;Surgery;Medical services","","","","21","Crown","26 Aug 2024","","","IEEE","IEEE Conferences"
"Evaluating the Impact of Anthropomorphism and Verbal Interaction on Users’ Perception of a Virtual Agent in Facilitating Self-Disclosure","D. C. G. Mendes; R. Costa; G. Agrela; S. B. i. Badia; M. S. Cameirão","Faculdade de Ciências Exatas e da Engenharia, Universidade da Madeira, NOVA LINCS and ARDITI, Funchal, Portugal; Faculdade de Ciências Exatas e da Engenharia, Universidade da Madeira, NOVA LINCS and ARDITI, Funchal, Portugal; Faculdade de Ciências Exatas e da Engenharia, Universidade da Madeira, NOVA LINCS and ARDITI, Funchal, Portugal; Faculdade de Ciências Exatas e da Engenharia, Universidade da Madeira, NOVA LINCS and ARDITI, Funchal, Portugal; Faculdade de Ciências Exatas e da Engenharia, Universidade da Madeira, NOVA LINCS and ARDITI, Funchal, Portugal",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","8","Virtual agents, computer-controlled virtual characters, have been used in several systems for mental health purposes. Some research on their most effective features has shown that anthropomorphism improves trustworthiness and adherence to treatment. However, it has been suggested that non-humanoid agents, or even non-embodied ones, can be used in tasks involving personal disclosure or information recall. After our literature review, some questions arose regarding the best features for an agent in the role of an active listener for women to disclose complex life events: Would a human-like or non-humanoid visual be better received? And if representing a human, how relevant would it be for the agent to speak? To find answers, we created a speaking humanoid, a mute humanoid, and a speaking non-humanoid agent and compared them in a personal-disclosure context. In a repeated-measures experiment, 21 women roleplayed the disclosure of challenging situations with each agent. We measured their emotional responses, affinity, empathy, social presence, social closeness, and likability for the agents. Our results showed that having a human-like appearance had a significant effect on affinity (p<0.009), social presence (p<0.025), social closeness (p<0.001), and likability (p<0.031) but not on their emotional responses or levels of empathy. The humanoids’ speaking ability did not significantly affect any measures but slightly improved feelings of social closeness, identifiability, and perceived awareness. Our results suggest that female users prefer speaking human-like agents for disclosing complex issues, but some could still prefer speaking non-humanoid agents.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639572","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639572","virtual agent;anthropomorphism;speaking;disclosure;preference","Visualization;Privacy;Bibliographies;Humanoid robots;Mental health;Particle measurements;Emotional responses","","","","39","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Enhancing Heart Rate Variability Assessment: A User-Centric Approach with Interactive Mobile Interface","T. Arya Sree; J. Yogeshwaran; V. Sricharan; S. P. Preejith; M. Sivaprakasam","Department of Electrical Engineering, Indian Institute of Technology Madras, Chennai, India; Department of Electrical Engineering, Indian Institute of Technology Madras, Chennai, India; Department of Electrical Engineering, Indian Institute of Technology Madras, Chennai, India; Department of Electrical Engineering, Indian Institute of Technology Madras, Chennai, India; Department of Electrical Engineering, Indian Institute of Technology Madras, Chennai, India",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","7","Heart Rate Variability (HRV) measurement plays a pivotal role in assessing physiological responses to stressors and optimizing training regimens within the domain of health and wellness. While traditional methods such as clinical-grade electrocardiograms offer accuracy, they are often hindered by practical constraints. In contrast, wearable devices provide convenience but may lack reliability. Chest-worn wearable ECG devices help the user take regular HRV measurements enabling them to assess their cardiac recovery and readiness for training while maintaining accuracy of data. However, such self-measurements using wearables can affect data quality primarily due to non-adherence of measurement protocol. In this paper we propose a design methodology that seeks to enable high quality HRV measurements by making the measurement protocol intuitive for the user. A validation study demonstrated significant improvements in data stability after the implementation of the guided HRV measurement workflow.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639557","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639557","HRV;HRV Measurement Flow;Measurement Protocol;User Engagement;Adherence;App Design;RMSSD;Netrin","Training;Protocols;Accuracy;Electrocardiography;Physiology;Serious games;Reliability","","","","14","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"From Perspectives to Practice: Engaging Citizens in the Co-Creation of a Digital Program for Active and Healthy Ageing","J. Bernardo; E. Santana; F. Ventura; M. Simões; J. Apóstolo; R. Silva","The Health Sciences Research Unit: Nursing Nursing School of Coimbra, Coimbra, Portugal; The Health Sciences Research Unit: Nursing Nursing School of Coimbra, Coimbra, Portugal; The Health Sciences Research Unit: Nursing Nursing School of Coimbra, Coimbra, Portugal; Department of Informatics Engineering, University of Coimbra, Coimbra, Portugal; The Health Sciences Research Unit: Nursing Nursing School of Coimbra, Coimbra, Portugal; Center for Health Technology and Services Research Nursing School of Porto, Porto, Portugal",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","8","In the contemporary state of technological advancement, it is essential to explore the potential of digital resources to improve the ageing experience. However, the lack of effective involvement of older individuals in the design and development of digital programs aimed at them is a relevant aspect that must be considered. Often, the absence of a detailed understanding of the expectations and perceptions of older individuals concerning these technologies can result in digital solutions that do not meet their specific needs or are not fully required by them. Here, we explore the perspectives of individuals over 55 years of age to co-create a digital program that promotes active and healthy ageing. We conducted a descriptive exploratory study with a qualitative approach, using semi-structured interviews. Two main categories were identified: views on active ageing, highlighting the importance of social interaction, environmental contact, and physical independence; and perspectives on digital resources, revealing distrust and interest in features that promote health. This study highlights co-creation with older individuals as a key to developing relevant, personalized digital solutions that are more aligned with their specific expectations and needs.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639599","Foundation for Science and Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639599","","Collaboration;Aging;Serious games;Object recognition;Interviews","","","","28","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Ecologically Valid Tablet-based Cognitive Training: A Case Report of a Bilateral Thalamic Stroke Patient","J. Câmara; A. R. S. e. Silva; T. Paulino; S. B. i. Badia; M. Vilar; E. Fermé","Faculty of Psychology and Educational Sciences, CINEICC, NOVA LINCS, and ARDITI, University of Coimbra and University of Madeira, Coimbra, Portugal; Faculty of Psychology and Educational Sciences and CINEICC, University of Coimbra, Coimbra, Portugal; Faculty of Exact Sciences and Engineering, NOVA LINCS, and ARDITI University of Madeira, Funchal, Portugal; Faculty of Exact Sciences and Engineering, NOVA LINCS, and ARDITI University of Madeira, Funchal, Portugal; Faculty of Psychology and Educational Sciences and CINEICC, University of Coimbra, Coimbra, Portugal; Faculty of Exact Sciences and Engineering, NOVA LINCS University of Madeira, Funchal, Portugal",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),"26 Aug 2024","2024","","","1","8","Bilateral thalamic infarcts are associated with severe and long-term impairments, leading to a poor functional prognosis. As a result, patients can exhibit a wide range of cognitive and behavioral deficits, including difficulties with attention, learning and memory, language, emotional processing, time perception, and loss of self-activation, manifested through apathy and indifference. Information and Communication Technology-based Cognitive Training (ICT-based CT) with more ecologically valid content may be valuable in intervening with these patients. Beyond enhancing motivation and engagement, such technologies can be equipped with several features, such as cue systems and errorless learning techniques, that assist patients with severe declarative memory deficits by minimizing errors and engaging alternative non-declarative memory routes to facilitate encoding and retrieval of new information. Herein, we present a case report of LT, a 41-yearold female patient, with 10 years of formal education, diagnosed with bilateral thalamic stroke who enrolled in a one-month tablet-based CT intervention with the prototype version of the NeuroAIreh@b platform. Prior to the intervention, LT was submitted to a neuropsychological assessment to characterize her cognitive abilities, emotional state (i.e., presence and severity of depressive symptomatology), quality of life, and functional abilities. The tablet-based CT intervention encompassed eight 45-minute sessions and involved performing four types of Reh@Apps incorporating CT tasks (i.e., cancelation, categorization, action sequencing and calculation) within daily life scenarios (i.e., the kitchen and the supermarket). After the CT intervention, LT was reassessed and demonstrated reliable increases in the Montreal Cognitive Assessment, Digit Symbol-Coding, and the Phonemic Verbal Fluency test, suggesting improvements in global cognitive functioning, processing speed and phonemic verbal fluency, respectively. Moreover, quantitative improvements in both immediate and delayed recall trials of the Free and Cued Selective Reminding Test indicated a slight improvement in verbal episodic memory. Concerning the emotional status domain, LT also reported less depressive symptomatology. Throughout the rehabilitation program, LT became progressively more autonomous when performing tasks, requiring fewer cues and verbal instructions from the therapist, which enhanced her engagement, emotional stability, and self-efficacy. A three-month follow-up reassessment revealed that her cognitive and emotional status reverted to baseline values. This case report highlights the potential of a personalized tablet-based CT, not only to improve learning and compensate for memory deficits but also to foster self-efficacy and well-being in patients with severe acquired brain injuries and poor functional prognosis. Future studies should focus on optimizing patient outcomes by exploring extended ICT-based CT within a comprehensive and multicomponent rehabilitation program delivered in community settings. These programs can be implemented life-long and can incorporate both compensatory strategies training that capitalizes on implicit learning and memory, and psychosocial interventions for caregivers (e.g., emotional support, psychoeducation) to further increase the patient’s adherence and generalization of gains to everyday life.","2573-3060","979-8-3503-8438-3","10.1109/SeGAH61285.2024.10639593","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639593","Bilateral thalamic stroke;cognitive training;interactive technologies;ecological validity","Training;Learning systems;Sequential analysis;Prototypes;Encoding;Serious games;Reliability","","","","41","EU","26 Aug 2024","","","IEEE","IEEE Conferences"
