"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"The Gamification of Psychological Tests for the Detection of Cognitive Dysfunction in Young Adults","N. Ibrahim; F. ElOraby; M. Gamal; A. Elmougy; S. Abdennadher","Media Engineering and Technology, German University in Cairo, Cairo, Egypt; Media Engineering and Technology, German University in Cairo, Cairo, Egypt; Media Engineering and Technology, German University in Cairo, Cairo, Egypt; Media Engineering and Technology, German University in Cairo, Cairo, Egypt; Informatics and Computer Science, German International University, Cairo, Egypt",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","8","One of the major symptoms associated with multiple types of mental illnesses is cognitive dysfunction, which conveys a problem with the individual's mental health, specifically their cognitive abilities. Despite there being several verbal, written, and computerized tests that can detect cognitive dysfunction, little has been done to gamify these tests. As a result, this research explores the possibility of detecting cognitive dysfunction through playing a game that consists of five gamified traditional psychological tests which detect cognitive dysfunction. A Montreal Cognitive Assessment (MoCA) and a survey on mental health were taken by test participants and based on the results, they were divided into two groups: potentially healthy (PH) and potential cognitive dysfunction (PCD). Both groups played the game and their performance was analyzed. Three out of five games successfully detected the possible existence of cognitive dysfunction in young adults.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253812","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253812","Cognitive Dysfunction;Diagnosis;Mental Health;Mental Illness;Serious Games;Psychology","Surveys;Mental health;Serious games","","","","32","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Fuzzy-Based Modeling with Semi-Automatic Rule Learning for Eye-Tracking Data Analysis: A Case Study on Raven's Progressive Matrices","A. C. da Silva; C. M. de Mesquita; G. Silva-Calpa; C. A. Sierra-Franco; A. Barbosa Raposo","Department of Informatics, Pontifical Catholic University of Rio de Janeiro, Rio de Janeiro, Brazil; Institute of Psychiatry, Federal University of Rio de Janeiro, Rio de Janeiro, Brazil; Department of Informatics, Pontifical Catholic University of Rio de Janeiro, Rio de Janeiro, Brazil; Tecgraf Institute, Pontifical Catholic University of Rio de Janeiro, Rio de Janeiro, Brazil; Department of Informatics, Pontifical Catholic University of Rio de Janeiro, Rio de Janeiro, Brazil",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","8","Eye-tracking allows for the identification of events inherent to human vision, capable of revealing implicit aspects of one's behavior. Identifying and correlating eye-tracking data with domain-specific knowledge can be a complex task. In this context, intelligent systems can be employed to combine specialist's knowledge and experience with eye-tracking data, to better understand the implicit information contained in human visual behavior. This works proposes a framework for developing eye-tracking-based systems that enhance assessment accuracy for specific tasks. This framework result in a model that captures the specialist's knowledge of subjective aspects. The focus of this study is to evaluate the correlation between visual behavior and efficacy in solving tests inspired by Raven's Progressive Matrices. We chose an approach based on fuzzy rules, as it allows us to represent knowledge more legibly to end-users. The model's rules were developed and validated alongside a psychology expert. The system was tested with user data and showed promising results.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253809","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253809","Expert systems;Eye-tracking;Fuzzy Rules","Visualization;Analytical models;Data analysis;Psychology;Gaze tracking;Inspection;Data models","","","","24","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Bless: An Interactive Application to Show Gratitude towards Doctors","M. Rahman; M. S. Rahaman; M. S. H. Chy","Dept. of CSE, Baylor University, Texas, USA; Dept. of CSE, Baylor University, Texas, USA; Dept. of CSE, Baylor University, Texas, USA",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","7","Numerous studies have explored how people express gratitude to doctors verbally and how that affects their health. However, the effect of delivering gratitude messages through an interactive medium on doctors has yet to be investigated. Therefore, we created an interactive prototype for doctors where they can receive gratitude from their patients and reply with text messages. We compared our developed application with the conventional system in which people express gratitude to doctors verbally. We focused on positive feelings such as happiness, and surprise for comparing both systems based on five distinct scenarios. By conducting an interview and observational method, we found for verbal response and facial reactions, our system received the maximum positive feeling and reaction scores of 87.5% and 9.6, respectively, whereas the traditional system received 75% and 6.6. These findings indicate that doctors positive feelings increased when they received appreciation through our application than the conventional method.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253756","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253756","gratitude;interaction;HCI;conventional system;mobile application","Prototypes;Medical services;Serious games;Interviews","","","","20","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"The Effect of Assigned Goals in Casual Exergames on Performance, Exertion and Enjoyment","E. Berglund; I. Jedel; H. Orädd; J. Fallström; A. Berglund","Department of Compuer and Information Science, Linköping University, Linköping, Sweden; Department of Compuer and Information Science, Linköping University, Linköping, Sweden; Department of Compuer and Information Science, Linköping University, Linköping, Sweden; Department of Compuer and Information Science, Linköping University, Linköping, Sweden; Department of Compuer and Information Science, Linköping University, Linköping, Sweden",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","7","Casual exergames offer potential in decreasing sedentary behavior. Yet, little is known about how casual exergames can be designed to provide higher levels of physical effectiveness and psychological attractiveness. From the lens of goal setting theory, we explore if assigned goals affect players performance, exertion, and enjoyment in a casual exergame. A quasi-experimental design was applied, comparing the performance, exertion, and enjoyment during two game rounds for a group exposed to a specific goal setting prompt in the second game round, compared to a control group. Further analysis was conducted on how the participants changes in performance, exertion and enjoyment between game rounds was affected by either receiving or not receiving the goal setting prompt. The results support the notion that assigned goals in casual exergames result in higher performance, exertion, and enjoyment on a group level. Furthermore, the results showed that on an individual level the assigned goal resulted in a higher increase in exertion between game rounds, but not in performance nor enjoyment.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253767","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253767","casual exergames;goal setting theory;assigned goals;movement-based games;motivation","Psychology;Serious games;Lenses","","","","36","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Re-Design of an Educational Scanner to Prepare Children for an MRI or CT Scan","P. Saini; A. Heuvelink; Ö. Taşar; E. van Vorstenbosch-Lynn; S. van de Vleuten-Chraibi; S. Nauts","Digital Engagement, Behavior & Cognition, Philips Research, Eindhoven, The Netherlands; Digital Engagement, Behavior & Cognition, Philips Research, Eindhoven, The Netherlands; Product Design, Philips Experience Design, Eindhoven, The Netherlands; Clinical Application Philips MR, Best, The Netherlands; Ambient Experience Philips MR, Best, The Netherlands; Digital Engagement, Behavior & Cognition, Philips Research, Eindhoven, The Netherlands",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","7","The Kitten Scanner is an educational scanner that can be used to playfully prepare children for an MRI or CT scan. The current paper describes a re-design of the Kitten Scanner to increase its educational value and prepare a diverse group of patients for a diverse range of scan types. Learning goals were created that are applicable to both MRI and CT. Based on these learning goals, storylines were developed for 3 different characters, with each character showcasing a different scan and emotional response.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253811","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253811","Patient Preparation;Pediatric Radiology;MRI;CT;Children;Patient Experience","Pediatrics;Solid modeling;Magnetic resonance imaging;Computed tomography;Friction;Medical services;Solids","","","","34","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Usability Evaluation of the RehabMarket: A CAVE-Based Game for Stroke Rehabilitation","G. Freitas; T. Paulino; S. Bermudez i Badia","Faculdade de Ciências Exatas e da Engenharia, Universidade da Madeira, Funchal, Portugal; Faculdade de Ciências Exatas e da Engenharia, Universidade da Madeira, NOVA LINCS and ARDITI, Funchal, Portugal; Faculdade de Ciências Exatas e da Engenharia, Universidade da Madeira, NOVA LINCS and ARDITI, Funchal, Portugal",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","5","Stroke is a major global cause of death and disability, with a range of rehabilitation approaches currently available. One such approach is Virtual Reality (VR), which has shown potential for improving rehabilitation outcomes in a more engaging and motivating way. In this paper, we introduce the RehabMarket, a VR-based activity using a CAVE system to stimulate limb movements and cognitive training for stroke survivors. We conducted a usability evaluation study of the RehabMarket with 10 healthy participants, and the results showed a high level of usability. These findings suggest that the RehabMarket is nearly ready for testing with stroke survivors, and could potentially provide an effective and engaging form of rehabilitation therapy for this population.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253765","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253765","rehabilitation;stroke;CAVE;Virtual Reality;exercise;therapy;exergaming","Training;Sociology;Medical treatment;Virtual reality;Stroke (medical condition);Serious games;Usability","","1","","19","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Virtual Reality-Based Serious Games to Improve Motor Learning in Children with Autism Spectrum Disorder: An Exploratory Study","M. E. Minissi; G. A. R. Landini; L. Maddalon; S. C. Torres; I. A. C. Giglioli; M. Sirera; L. Abad; S. Gómez-García; M. Alcañiz","Insitute HUMAN-tech, Universitat Politècnica de València, Valencia, Spain; Insitute HUMAN-tech, Universitat Politècnica de València, Valencia, Spain; Insitute HUMAN-tech, Universitat Politècnica de València, Valencia, Spain; Insitute HUMAN-tech, Universitat Politècnica de València, Valencia, Spain; Insitute HUMAN-tech, Universitat Politècnica de València, Valencia, Spain; Centro de Desarrollo Cognitivo Red Cenit, Valencia, Spain; Centro de Desarrollo Cognitivo Red Cenit, Valencia, Spain; Facultad de Magisterio y Ciencias de la Educación, Universidad Católica de Valencia, Valencia, Spain; Insitute HUMAN-tech, Universitat Politècnica de València, Valencia, Spain",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","6","Children with autism spectrum disorder (ASD) often report impairments in motor learning compared to their peers with typical development (TD). The present study wants to preliminary assess the ability of virtual reality (VR) to foster motor learning in ASD. In particular, 20 children with ASD and 20 children with TD performed two VR-based serious games that required them to perform motor actions with the upper limbs with varying degrees of freedom in the movement. The two serious games were performed twice in a counterbalanced order, and execution time and accuracy were measured. Findings showed that children with ASD were less accurate and took longer to perform the two serious games than their peers with TD. Moreover, no motor learning effect was reported in the serious game that required movements with high-level degrees of freedom, while a motor learning effect was revealed in the game requiring precise goal-directed actions. The children with ASD improved their performance by reducing their execution time across game repetitions. The improvement in time performance did not affect accuracy, which remained stable across repetitions. These findings support the development and implementation of VR-based serious games in ASD intervention, as they could foster motor learning and improve motor skills in this population.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253792","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253792","virtual reality;serious games;motor learning;autism spectrum disorder;children","Pediatrics;Autism;Sociology;Virtual reality;Variable speed drives;Time measurement;Serious games","","4","","50","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Liopep: A Gamified Casual Exergame Application to Help Office Workers Not be Active Couch Potatoes","A. Berglund; I. Jedel; H. Orädd; J. Fallström; E. Berglund","Department of Compuer and Information Science, Linköping University, Linköping, Sweden; Department of Compuer and Information Science, Linköping University, Linköping, Sweden; Department of Compuer and Information Science, Linköping University, Linköping, Sweden; Department of Compuer and Information Science, Linköping University, Linköping, Sweden; Department of Compuer and Information Science, Linköping University, Linköping, Sweden",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","8","Prolonged sedentary life is associated with several health risks. Office work is characterized by prolonged sedentary time and contributes significantly to the total sedentary exposure for office employees. This work aims to investigate the combination of casual exergames with gamification, two concepts that can impact behavior change, to decrease the prolonged sitting time for office workers, by interrupting long periods of sitting. A gamified web-based break application for micro-training using casual exergames and movement exercises was designed. A user study with office workers was conducted where workers had access to the application for 45 weeks, during which reward-based gamification was introduced in the application during an 11-week period and usage was compared before, during, and after the introduction of the reward-based game elements. The results showed that participants reported a positive experience of the application and that the number of breaks during the reward-based gamification period was statistically significantly higher compared to the period before and after the inclusion of the reward-based gamification.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253779","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253779","gamijication;casual exergames;behavior change;sedentary behavior;reward-based gamification","Behavioral sciences;Serious games","","2","","59","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Copyright and Reprint Permission","",,2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","1","Libraries are permitted to photocopy beyond the limit of U.S. copyright law for private use of patrons those articles in this volume that carry a code at the bottom of the first page, provided the per-copy fee indicated in the code is paid through Copyright Clearance Center, 222 Rosewood Drive, Danvers, MA 01923. For reprint or republication permission, email to IEEE Copyrights Manager at pubs-permissions@ieee.org. All rights reserved.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253786","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253786","","Serious games;Codes;Libraries;Copyright protection","","","","","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"An Architecture for Capturing and Synchronizing Heart Rate and Body Motion for Stress Inference","J. C. Lopes; J. Vieira; I. Van-Deste; R. P. Lopes","Research Center for Digitalization and Intelligent Robotics, Instituto Politécnico de Bragança, Bragança, Portugal; Research Center for Digitalization and Intelligent Robotics, Instituto Politécnico de Bragança, Bragança, Portugal; Research Center for Digitalization and Intelligent Robotics, Instituto Politécnico de Bragança, Bragança, Portugal; Research Center for Digitalization and Intelligent Robotics, Instituto Politécnico de Bragança, Bragança, Portugal",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","7","This paper aims to propose a system for capturing and synchronizing human heart rate (HR) and body motion (BMR) for stress inference. For this purpose, OpenPose skeleton-based method was used, which is capable of analyzing sequential videos, processing them frame by frame, and obtaining an approximation to the human figure composed of 18 key points, roughly corresponding to the joints. It is expected that by combining these two distinct measurements, HR and BMR, a more grounded evaluation of player stress levels while playing a Virtual Reality (VR) game, will be achieved. The experiment was conducted with 5 participants playing 5 different types of games, with different levels of intensity. During the game, the players wore a smartwatch to measure the HR and images were captured to calculate the BMR. Future work will assess this dataset to confirm the stress level in these 5 situations.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253815","European Regional Development Fund (ERDF)(grant numbers:Norte-01-0145-FEDER-000042); Fundação para a Ciência e Tecnologia(grant numbers:UIDB/05757/2020,UIDP/05757/2020); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253815","Heart Rate;Stress;Body Motion;Machine Learning","Heart rate;Wearable Health Monitoring Systems;Atmospheric measurements;Games;Virtual reality;Particle measurements;Synchronization","","2","","29","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH)","",,2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","1","2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH).","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253784","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253784","","Serious games","","","","","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Redefining Redirected Movement for Wheelchair Based Interaction for Virtual Reality","V. F. P. Sassi; T. Porcino; E. W. G. Clua; D. G. Trevisan","Instituto de Computação, Universidade Federal Fluminense, Niterói, Brazil; TecGraf Institute, Pontifical Catholic University of Rio de Janeiro, Rio de Janeiro, Brazil; Instituto de Computação, Universidade Federal Fluminense, Niterói, Brazil; Instituto de Computação, Universidade Federal Fluminense, Niterói, Brazil",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","8","Among all possible interaction experiences in VR, real locomotion is the most immersive and natural form. However, due to space constraints, this technique is limited in real applications and may require redirect movement models for making it possible. In this paper we propose enhancing real wheelchair locomotion as an interaction scheme in VR, by including and developing redirect movement techniques within this context. To evaluate and determine the effectiveness of redirect walking in this scenario, we have created an accessibility-based application. Our experimental results indicate that users in wheelchairs are unable to accurately notice redirection gains from 0.45 up to 1.7. In other words, they cannot distinguish between a physical distance of 1.7m and 0.45m while moving 1m in the virtual world. These findings suggest that redirect walking can be a useful tool for enhancing real wheelchair locomotion in VR, without compromising the immersive and natural experience of locomotion.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253796","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253796","Redirect Walking;Accessibility in VR;Virtual Reality;Wheelchair","Legged locomotion;Solid modeling;Wheelchairs;Virtual reality;Serious games","","","","43","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Advancing Human Fall Detection with TsetFall: A Comprehensive, Fine-Grained, and Publicly Available Dataset","E. F. Dutra; T. R. C. de Oliveira; M. A. Formico Rodrigues","PPGIA, Universidade de Fortaleza, Fortaleza, CE, Brazil; PPGIA, Universidade de Fortaleza, Fortaleza, CE, Brazil; PPGIA, Universidade de Fortaleza, Fortaleza, CE, Brazil",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","8","Human fall detection research remains an under-developed area, particularly with respect to utilizing dynamic images for analysis. Existing fall detection datasets often suffer from size, diversity, and representativeness limitations, as they generally comprise a small number of videos featuring a limited range of actions, camera perspectives, and lighting conditions. Moreover, these datasets typically lack the complexity of real-world fall scenarios, as they often exclude distracting objects and offer only one or two camera angles. To address these challenges, this work introduces TsetFall, a comprehensive, fine-grained, and publicly available dataset generated for fall detection research. Employing a novel AI technique devised by the present authors, the dataset annotation process was notably expedited. By bridging the current gaps in available resources, the TsetFall dataset serves as a valuable benchmark for advancing the field and tackling the multifaceted nature of human fall detection.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253813","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253813","fall detection;dataset;fine-grained;comprehensive annotation;publicly available;AI-assisted annotation","Annotations;Lighting;Benchmark testing;Cameras;Serious games;Complexity theory;Fall detection","","","","26","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"ProTaskinator: A Persuasive Mobile Application for Reducing Procrastination in University Students","S. Jha; N. S. H. Pho; R. Orji","Faculty of Computer Science, Dalhousie University, Halifax, Nova Scotia, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Nova Scotia, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Nova Scotia, Canada",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","8","Smartphones are an inevitable part of our lives. The flashing screen of smartphones serves as a perfect distraction medium, one that facilitates procrastination. With access to multitude of apps, university students often slack in day-to-day activities which in turn affects their personal and professional lives. Mobile health apps that help people reduce procrastination exist, but their efficacy with respect to motivating users to achieve their goals is unknown and they often do not involve the target users in their design. To address this gap, we designed ProTaskinator, a persuasive mobile application to help university students reduce procrastination. We used a user-centered design approach which involves iteratively designing low-fidelity prototype, evaluation, and a high-fidelity prototype implementing various evidence-based persuasive strategies. Forty-four (44) university students evaluated the usability of ProTaskinator. Survey and semi-structured interviews were conducted to assess participants' perceived persuasiveness of the app and implemented strategies. Our results revealed that personalization and self-monitoring were the most effective persuasive strategies, and all the implemented strategies were found to be strongly persuasive. Overall, about 80% ($N=35$) of our participants found the app persuasive, easy-to-use, and relevant for reducing procrastination. We also conducted a thematic analysis of participants' qualitative feedback to uncover more insights. The findings from our evaluation show the potential of ProTaskinator in helping university students regulate the often-overlooked challenge of procrastination.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253783","Natural Sciences and Engineering Research Council of Canada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253783","Procrastination;Persuasive Technology;Behavior Change;Mobile App Design;Empirical Study","Surveys;User centered design;Prototypes;Mobile applications;Serious games;Usability;Interviews","","","","29","Crown","22 Sep 2023","","","IEEE","IEEE Conferences"
"Immersive Virtual Reality Serious Games for Schizophrenia Negative Symptomatology","B. Miranda; P. A. Rego; L. Romero; P. M. Moreira","ADiT-Lab, Instituto Politécnico de Viana do Castelo, Viana do Castelo, Portugal; ADiT-Lab, Instituto Politécnico de Viana do Castelo, Viana do Castelo, Portugal; ADiT-Lab, Instituto Politécnico de Viana do Castelo, Viana do Castelo, Portugal; ADiT-Lab, Instituto Politécnico de Viana do Castelo, Viana do Castelo, Portugal",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","5","Studies have shown that Virtual Reality (VR) games can be used to address negative symptoms of schizophrenia. Yet, while the traditional forms of treatments have been validated for years, treatments that use VR are still quite recent and require a lot of testing and improvement before they achieve the same level of validation. A VR serious game was developed to assess the development, usage and validity of these systems. Twenty-one healthy subjects participated in the trials of the developed game. The positive results obtained reinforce the belief that this type of system has a strong potential as a complement to the current, more traditional, forms of therapy. The application of these kinds of systems may increase substantially the distribution of therapy, as well as decrease its costs, allowing more people to gain access to it.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253777","European Regional Development Fund (ERDF)(grant numbers:Norte-01-0145-FEDER-000042); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253777","serious games;schizophrenia;virtual environments;virtual reality","Costs;Mental disorders;Medical treatment;Virtual reality;Life estimation;Serious games;Testing","","1","","15","EU","22 Sep 2023","","","IEEE","IEEE Conferences"
"Interdisciplinary Design Process of a Mixed Reality Exergame for Motor-Cognitive Health Training Based on the Trail-Walking-Test","C. Retz; T. Jürgen Klotzbier; S. Ghellal; N. Schott","Institute for Games, Stuttgart Media University, Stuttgart, Germany; Institute for Sport and Movement Science, University of Stuttgart, Stuttgart, Germany; Institute for Games, Stuttgart Media University, Stuttgart, Germany; Institute for Sport and Movement Science, University of Stuttgart, Stuttgart, Germany",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","8","The dual-task nature of exergames makes them a promising tool for motor-cognitive health interventions to promote healthy aging. However, interdisciplinary design approaches are required to bridge the gap between exertion and game-related research disciplines. In this paper, we present a theory-based design process for a mixed reality exergame intervention that aims to provide effective and enjoyable motor-cognitive training. Our approach combines the Trail-Walking-Test, a widely used clinical test that measures the interference of dual motor-cognitive tasks, with a formal framework to game design. We extend the Design Dynamics Experience Framework of game design to encompass the context of exergames and interdisciplinary collaborations, drawing from perspectives in human movement science to establish a shared formalism. By adopting this framework and systematically deconstructing and translating the test into the language of game design, we contribute that an effective and enjoyable exergame intervention can be designed based on the results of an early user study, playtests, and expert assessments.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253795","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253795","interdisciplinary design process;theory-based;exergames;game design;mixed reality;health intervention;motor;cognitive;dual-task","Training;Mixed reality;Collaboration;Games;Interference;Aging;Serious games","","1","","36","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"KREATION: Kotlin Framework for Self-Adaptive IoHT Applications","E. C. Junior; R. M. de Castro Andrade; L. S. Rocha","Federal University of Ceará, Fortaleza, CE, Brazil; Computer Department, Federal University of Ceará, Fortaleza, CE, Brazil; Computer Department, State University of Ceará, Fortaleza, CE, Brazil",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","8","In recent years, we have observed an increased volume of proposals for Internet of Health Things (IoHT) applications in the literature. Developing this type of application takes work, as it involves a series of challenges, many of them related to the constant change in the context of these applications, such as challenges related to energy consumption, the type of network communication, and its latency. In this sense, the development of self-adaptive systems is an alternative that has been explored for these applications. Self-adaptive systems can adapt to changes in context automatically, changing their behavior. However, developing self-adaptive systems is not trivial since, unlike other systems, they must be designed to evolve and adapt their behavior at runtime continuously. In this sense, we propose a Kotlin framework for developing self-adaptive IoHT applications for Android mobile devices called KREATION. This framework was developed using the Model-View-Control architecture and incorporates the MAPE-K adaptation loop into its internal logic. It also presents mechanisms to help collect data from Android smartphone sensors and data from the Google Fit API, which allows you to obtain data collected from other Android devices, such as smart bands and smartwatches. We evaluated the framework using it to develop two proofs of concept demonstrating that it is functional and can help the development of self-adaptive IoHT applications.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253771","CNPq(grant numbers:306362 / 2021-0); CAPES; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253771","Framework;Software Engineering;Internet of Health Things;Digital Health","Adaptation models;Runtime;Computer architecture;Sensor phenomena and characterization;Software;Internet;Behavioral sciences","","","","23","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Serious Games Assessment: Analytics, Measurement, and Visualization of Nursing Competencies","C. S. Loh; Y. Sheng; D. D. Rajasegeran; L. Kai; C. Andrea Chau Lin; A. Shin Yuh","School of Education, Southern Illinois University, Carbondale, IL, USA; Social Sciences Division, University of Chicago, Chicago, IL, USA; Singapore General Hospital, Singapore; Serious Games Asia, Singapore; Singapore General Hospital, Singapore; SingHealth Nursing Group SGH, Singapore",2023 IEEE 11th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2023","2023","","","1","8","It is crucial for practicing nurses to have comprehensive knowledge on the safety and management of blood transfusion administration (BTA), which is a common core competency for registered nurses worldwide. Skill competency assessments are regularly conducted at healthcare institutions to ensure practicing nurses meet standards. However, direct (face-to-face) observations of nursing competencies have many inconsistency issues, including quality of assessment (personal judgment), suitability in matching cases (due to complications), manpower and time availability (among assessor, nurses, and cases). The advent of serious games analytics makes it possible to deploy serious games as remote (psychometric) assessment tools. This study assessed the (psychometric) validity and reliability of a Blood Transfusion Serious Game (BTSG) as an assessment tool for measuring nursing competencies in blood transfusion administration. Empirical data (serious games analytics) were collected in situ the game. We evaluated the following psychometric properties, namely: action analysis (using difficulty and discrimination measures), construct validity (through an exploratory factor analysis with principal factor analysis and a Promax rotation), and internal-consistency reliability (via Cronbach's alpha). After removing game actions that were not very discriminating or did not load on a single factor, we found the resulting game to be both internally reliable and valid in measuring six remotely related latent sub constructs. Suggestions to visualize the analytics as individual and group competency profiles were provided to assist management and administration with recommendations for the (re)training of underperformed nurses (for remediation or probation) and improvement of the measurement for future serious games assessment.","2573-3060","979-8-3503-4607-7","10.1109/SeGAH57547.2023.10253804","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253804","serious games assessment;nursing;competency assessment;measurement;factor analysis;blood transfusion","Data analysis;Employment;Data visualization;Medical services;Reliability engineering;Serious games;Safety","","","","37","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
