"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Measuring the impact of reinforcement learning on an electrooculography-only computer game","J. Perdiz; L. Garrote; G. Pires; U. J. Nunes","ISR - Coimbra University of Coimbra, Coimbra, Portugal; ISR - Coimbra University of Coimbra, Coimbra, Portugal; Department of Engineering, Polytechnic Institute of Tomar, Tomar, Portugal; DEEC, University of Coimbra, Coimbra, Portugal",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","8","In this paper we present an approach for detecting ocular movements, based on Electrooculographic (EOG) signals, that can have applications requiring the detection of ocular events such as saccades and blinks. We use it to implement an interactive go-kart game in which the user's goal is to avoid obstacles. Since horizontal saccades are the most representative of ocular movements, we use them as the main input for driving the kart. Eye blinking is a semi-autonomic and essential function that occurs naturally, so we decided to take advantage of it by using it as a secondary input to control the speed of the kart. This interface allows us to test the influence of machine learning techniques on game operation by inexperienced users and to evaluate whether it has a subjective positive impact. Two different versions of the game were implemented, one with a Reinforcement Learning Algorithm (RLA) that moderates users' commands based on outcomes of past commands, trying to prevent collisions, and a version with direct control (without RLA). Five participants tested the two versions of the game, so that we could compare the player's performance and engagement. We obtained promising results that show an improvement in score when RL is applied. We also found that players do not experience significant changes in gameplay feeling when RL is introduced.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401359","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401359","Reinforcement Learning;Saccade Detection;EOG;HMI;Serious Games","Games;Electrooculography;Learning (artificial intelligence);Roads;Calibration;Electric potential;Electroencephalography","","4","","20","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Real-time stealth intervention for motor learning using player flow-state","R. Tadayon; A. Amresh; T. McDaniel; S. Panchanathan","Arizona State University, Tempe, AZ, USA; Arizona State University, Tempe, AZ, USA; Arizona State University, Tempe, AZ, USA; Arizona State University, Tempe, AZ, USA",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","8","We present a novel approach to real-time adaptation in serious games for at-home motor learning. Our approach assesses and responds to the “flow-state” of players by tracking and classifying facial emotions in real-time using the Kinect camera. Three different approaches for stealth assessment and adaptation using performance and flow-state data are defined, along with a case-study evaluation of these approaches based on their effectiveness at maintaining positive affective interaction in a subject.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401360","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401360","serious games;autonomous training;stealth adaptation;flow-state evaluation;affective design","Games;Real-time systems;Training;Task analysis;Measurement;Cameras;Physiology","","11","","41","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"About the sound of bananas — Anti rules for audio game design","M. Urbanek; P. Fikar; F. Güldenpfennig","Human Computer Interaction, TU Wien, Vienna, Austria; Multidisciplinary Design & User Research, TU Wien, Vienna, Austria; Human Computer Interaction, TU Wien, Vienna, Austria",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","7","Designing audio games is a complex challenge that differs from video game design as they feature no visual output. For this reason a number of researchers conceived specific audio game design rules geared towards working with sound. In this paper, we provide complementing audio game anti rules that we collated from an extensive review process involving 157 audio game prototypes by interaction design students. We argue why anti rules can be a powerful means in preventing common mistakes in audio game design. In more detail, we present eleven anti rules which when followed are likely to spoil the user experience of an audio game. Hence, the approach in this paper is not to state what should be done (verified design guidelines), but to inform the designer which features will probably ruin an audio game (falsify the hypothesis or probability that it will be good and enjoyable).","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401361","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401361","anti rules;audio games;design;game design;human computer interaction;guidelines","Games;Task analysis;Prototypes;Visualization;Guidelines;Human computer interaction","","4","","27","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Personalized dynamic phantom of the right and left ventricles based on patient-specific anatomy for echocardiography studies — Preliminary results","J. Gomes-Fonseca; P. Morais; S. Queirós; F. Veloso; A. C. M. Pinho; J. C. Fonseca; J. Correia-Pinto; J. L. Vilaça","ICYS/3B's - PT Government Associate Laboratory, Braga/Guimaraes, Portugal; Department of Cardiovascular Sciences, University of Leuven, Leuven, Belgium; Department of Cardiovascular Sciences, University of Leuven, Leuven, Belgium; Department of Mechanical Engineering, University of Minho, Guimarães, Portugal; Department of Mechanical Engineering, University of Minho, Guimarães, Portugal; Algoritmi Center, University of Minho, Guimarães, Portugal; Department of Pediatric Surgery, Hospital of Braga, Braga, Portugal; 2Ai - Polytechnic Institute of Cavado and Ave, Barcelos, Portugal",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","7","Dynamic phantoms of the heart are becoming a reality, with their use spread across both medical and research fields. Their purpose is to mimic the cardiac anatomy, as well as its motion. This work aims to create a dynamic, ultrasound-compatible, realistic and flexible phantom of the left and right ventricles, with application in the diagnosis, planning, treatment and training in the cardiovascular field for studies using echocardiography. Here, we focus on its design and production with polyvinyl alcohol cryogel (PVA-C), to be assembled with a pump and an electromechanical (E/M) system in a water tank. Based on a patient-specific anatomical model and produced using a 3D printing technique and molding, the PVA-C phantom mimics the ventricles' natural anatomy and material properties, while the pump and E/M systems mimic the natural movements and pressures. The PVA-C phantom was assessed by imaging and measuring it using a four-dimensional ultrasound machine. The PVA-C phantom demonstrated to be a versatile option to produce patient-specific biventricular models, preserving their shape after manufacturing and presenting good echogenic properties. Both chambers were clearly seen in the ultrasound images, together with the interventricular septum and the myocardial wall. Automated left ventricle measures revealed a decrease of its volume with regard to the designed model (98 ml to 74 ml). Overall, the preliminary results are satisfactory and encourage its use for the abovementioned purposes.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401362","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401362","patient-specific;phantom;PVA-C;manufacturing;echocardiography","Phantoms;Solid modeling;Heart;Ultrasonic imaging;Valves;Three-dimensional displays;Imaging phantoms","","3","","25","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Adaptive gameplay and difficulty adjustment in a gamified upper-limb rehabilitation","J. F. Pinto; H. R. Carvalho; G. R. R. Chambel; J. Ramiro; A. Goncalves","JUN/TEe - Júnior Empresas do Instituto Superior Tecnico, Instituto Superior Tecnico Universidade de Lisboa, Lisboa, Portugal; JUN/TEe - Júnior Empresas do Instituto Superior Tecnico, Instituto Superior Tecnico Universidade de Lisboa, Lisboa, Portugal; JUN/TEe - Júnior Empresas do Instituto Superior Tecnico, Instituto Superior Tecnico Universidade de Lisboa, Lisboa, Portugal; JUN/TEe - Júnior Empresas do Instituto Superior Tecnico, Instituto Superior Tecnico Universidade de Lisboa, Lisboa, Portugal; JUN/TEe - Júnior Empresas do Instituto Superior Tecnico, Instituto Superior Tecnico Universidade de Lisboa, Lisboa, Portugal",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","8","Lack of motivation during physical rehabilitation is a very common problem that worsens the efficacy of rehabilitation, decreasing the recovery rates of the patient. We suggest a gamified upper-limb rehabilitation that incorporates adaptive gameplay and difficulty so as to overcome that issue, emerging as a support tool for physical therapy professionals. The presence of difficulty adjustment in the game allows a higher motivation level for the patients by preserving the trade off between keeping the difficulty low enough to avoid frustration, but high enough to promote motivation and engagement. This rehabilitation game is a home-based system that allows the patient to exercise at home, due to its Kinect-based portable setup. The game aims to increase the motivation of the patients and thus the speed of their recovery. To accomplish that goal, it is key to potentiate a full immersion into the therapeutic activity. Thus gamification elements, gameplay design and adaptive difficulty are explored and incorporated into the concept.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401363","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401363","Serious game;motor rehabilitation;upper limb rehabilitation;adaptability;game design","Games;Clocks;Tools;Patient rehabilitation;Boats","","21","","33","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Gamification and virtual reality for teaching mobile x-ray imaging","M. Süncksen; H. Bendig; M. Teistler; M. Wagner; O. J. Bott; K. Dresing","Department of Information and Communication, Flensburg University of Applied Sciences, Flensburg, Germany; Department of Information and Communication, Flensburg University of Applied Sciences, Flensburg, Germany; Department of Information and Communication, Flensburg University of Applied Sciences, Flensburg, Germany; Department of Information and Communication, University of Applied Sciences and Arts, Hannover, Germany; Wedtlenstedt, Germany; Department of Trauma Surgery, Orthopedic Surgery and Plastic Surgery, University Medical Center Göttingen, Göttingen, Germany",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","7","Mobile x-ray devices like C-arms are routinely used in the operating room to assist in surgical interventions. C-arms need to be adequately operated to avoid unnecessary radiation exposure and intraoperative delays. We present a simulation-based training system to support training of operating room personnel in a virtual environment. To make learning more efficient and enjoyable we integrated aspects of gamification. In a game-like setting the user has to generate specific radiographs of a virtual patient. Game points are awarded with regard to image accuracy time needed and overall radiation exposure. To learn basics of C-arm handling and x-ray imaging non-medical objects can be examined as a first step. A virtual reality interface is provided to allow the user to interact with the C-arm in a more realistic way. User evaluations show that this approach is widely appreciated as providing a user-friendly and sufficiently realistic training tool with a high educational value for intraoperative C-arm imaging.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401364","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401364","Mobile x-ray device;C-arm;intraoperative imaging;simulation-based training;medical education;gamification;.serious game;virtual reality","Task analysis;Diagnostic radiography;Training;Games;X-ray imaging;Virtual reality","","15","","16","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"A serious virtual reality game to train spatial cognition for medical ultrasound imaging","B. Byl; M. Süncksen; M. Teistler","Faculty of Information and Communication, Flensburg university of of Applied Sciences, Flensburg, Germany; Faculty of Information and Communication, Flensburg University of Applied Sciences, Flensburg, Germany; Faculty of Information and Communication, Flensburg university of of Applied Sciences, Flensburg, Germany",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","4","Understanding spatial relationships in medical ultrasound imaging is difficult. This work presents an approach towards using a serious game to teach spatial understanding for medical ultrasound in a non-medical virtual reality context. The created virtual reality environment resembles a toy factory, in which the user has to solve object recognition tasks by using a probe that produces 2D ultrasound-like slice images. The results of a first evaluation show that the game in combination with virtual reality is seen as attractive and stimulating by the participants. We observed that the participants' performance improved with repeated usage of the system. The evaluation also revealed that self-descriptiveness of the game is a critical factor, which in our case needs to be improved.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401365","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401365","virtual reality;serious game;medical ultrasound imaging;spatial cognition;simulation-based training;medical education","Erbium;Games;Biomedical imaging;Ultrasonic imaging;Cognition;Training","","10","","17","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Exploring medical cyberlearning for work at the human/technology frontier with the mixed-reality emotive virtual human system platform","M. A. Zielke; D. Zakhidov; G. M. Hardee; J. Pradeep; L. Evans; Z. Lodhi; K. Zimmer; E. Ward","Center for Modeling and Simulation, University of Texas at Dallas, Richardson, USA; Center for Modeling and Simulation, University of Texas at Dallas, Richardson, USA; Center for Modeling and Simulation, University of Texas at Dallas, Richardson, USA; Center for Modeling and Simulation, University of Texas at Dallas, Richardson, USA; Center for Modeling and Simulation, University of Texas at Dallas, Richardson, USA; Center for Modeling and Simulation, University of Texas at Dallas, Richardson, USA; Center for Modeling and Simulation, University of Texas at Dallas, Richardson, USA; Center for Modeling and Simulation, University of Texas at Dallas, Richardson, USA",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","8","This paper describes the Mixed-Reality Emotive Virtual Human System Platform - a machine for cyberlearning at the human/technology frontier. Our initial use case is for medical school students practicing patient interviewing in preparation for Objective Structured Clinical Exams (OSCEs). The work is deliberately focused on a futures environment where students can seamlessly enter a virtual learning experience and return to the face-to-face. For the context of our work, we define mixed reality as the ability to traverse real and synthetic learning experiences utilizing a variety of technologies such as augmented reality and virtual reality in a dynamic, emergent environment. Much of the work is based on the Emotive Virtual-Reality Patient research sponsored by the Southwestern Medical Foundation and exploration of the US Ignite ultra-high speed network, sponsored by the National Science Foundation. We use the US Ignite network to facilitate the development of virtual humans and the overall platform. We also explore evolving learning theory that supports the development of this knowledge system which blends real and synthetic roles of professors, mentors, and standardized patients in an emergent artificial intelligence and machine learning driven environment. Future applications of the model are also discussed.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401366","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401366","mixed reality;high-speed networks;augmented reality;virtual reality;Connectivism;Activity Theory;ICAP","Solid modeling;Education;Biomedical imaging;Tools;Robots;Augmented reality","","5","","18","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Gesture-controlled interactive musical game to practice hand therapy exercises and learn rhythm and melodic structures","J. H. Fonteles; Y. R. Serpa; R. G. Barbosa; M. A. F. Rodrigues; M. S. P. L. Alves","FFIT Serviços de lnovação e Tecnologia, Universidade de Fortaleza (UNIFOR) - PPGIA, Fortaleza, CE, Brazil; Rio Elba Soluções Digitais, Universidade de Fortaleza (UNIFOR) - PPGIA, Fortaleza, CE, Brazil; Rio Elba Soluções Digitais, Universidade de Fortaleza (UNIFOR) - PPGIA, Fortaleza, CE, Brazil; Carnegie Mellon University (CMU) - ETC, Universidade de Fortaleza (UNIFOR) - PPGIA, Fortaleza, CE, Brazil; Intensive Care Unit do Hospital de Messejana SESA, Universidade de Fortaleza (UNIFOR), Fortaleza, CE, Brazil",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","8","This work presents an interactive musical game for health using MIDI files and the Leap Motion controller to detect gesture input from the users' hands and fingers. The musical notes of each song determine when specific hand gestures should be performed, creating physical activities that stimulate the hand motor development, as well as the learning of basic principles of rhythm and melodic structure of songs. According to the performed gestures and the musical notes played, a virtual puppet comes to life and moves in realtime, serving as an additional vehicle for stimulating the motor skill activities of users. Usability testing was conducted and the results show that participants (children and adults) successfully completed the hand therapy tasks and found the game entertaining. In addition, it was identified that the adults (with a preexisting repetitive strain injury condition) felt some physical discomfort during the exercises and had a higher count of gestures performed incorrectly. Furthermore, the difference of gesture execution according to the chosen level of difficulty stimulated participants to perceive which notes were the most important in the songs' sections.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401367","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401367","game for health;gestural control;music;virtual puppet;user studies","Games;Medical treatment;Thumb;Rhythm;Electronic mail","","3","","22","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Technological interventions to increase mobility of older adults with dementia","N. Luckner; F. Kayali; P. Purgathofer; K. Werner; M. Capatu","Human Computer Interaction Group, Institute of Visual Computing and Human-Centered Technology, Vienna, Austria; Human Computer Interaction Group, Institute of Visual Computing and Human-Centered Technology, Vienna, Austria; Human Computer Interaction Group, Institute of Visual Computing and Human-Centered Technology, Vienna, Austria; Human Computer Interaction Group, Institute of Visual Computing and Human-Centered Technology, Vienna, Austria; Academy for Research on Ageing, Vienna, Austria",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","6","Since lack of movement constitutes a risk factor for dementia, increasing mobility of older adults is important. We present three technological prototypes, which gear towards increasing mobility, while considering issues such as privacy, autonomy, daily routines, accessibility and shared responsibility, raised in a series of workshops. An expert review of the prototypes especially highlights the importance of considering privacy and autonomy and the need for a holistic perspective when designing technology for older adults with dementia as well as their relatives and other caregivers.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401368","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401368","","Dementia;Conferences;Prototypes;Personnel;Privacy;Stakeholders","","","","22","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Position based catheterization and angiography simulation","Z. Zuo; W. Y. Qian; X. Liao; P. -A. Heng","Guangdong Provincial Key Laboratory of Machine Vision and Virtual Reality Technology, Chinese Academy of Sciences, Shenzhen, China; Guangdong Provincial Key Laboratory of Machine Vision and Virtual Reality Technology, Chinese Academy of Sciences, Shenzhen, China; Guangdong Provincial Key Laboratory of Machine Vision and Virtual Reality Technology, Chinese Academy of Sciences, Shenzhen, China; Guangdong Provincial Key Laboratory of Machine Vision and Virtual Reality Technology, Chinese Academy of Sciences, Shenzhen, China",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","7","Effective and safe performance of cardiovascular interventions requires excellent catheter / guidewire manipulation skills. These skills are currently mainly gained through an apprenticeship on real patients, which may not be safe or cost-effective. Computer simulation offers an alternative for core skills training. However, replicating the physical behaviour of real instruments navigated through blood vessels is a challenging task. In this work, we adopt the position based method to fast and robust model the dynamic behavior of catheter / guidewire and contrast medium propagation in vascular interventional radiology. Specifically, we simulate the elastic rods according to the cosserat theory and the contrast medium propagation is controlled by an advection-diffusion equation. Besides, we employ bounding volume hierarchy (BVH) to achieve fast and accurate collision detection between vessels and rods and compute the response with the Coulomb's law. Experimental results demonstrate the visual plausibility, robustness and efficiency of our method in interactive catheterization simulation.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401369","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401369","","","","1","","24","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Tennis serve correction using a performance improvement platform","R. Dhinesh; S. P. Preejith; M. Sivaprakasam","Department of Electrical Engineering, Indian Institute of Technology, Madras, India; IITMadras, Healthcare Technology Innovation Centre, India; IITMadras, Healthcare Technology Innovation Centre, India",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","7","Technology based solutions for analyzing various metrics related to the game of tennis are becoming popular in market. But there is lack of a complete solution to track the effectiveness of training methods adopted for improvement. A platform to assess the effectiveness of these training routines is discussed in this paper. The platform consists of wireless measurement sensors which work in conjunction with software analysis modules. The sensors can measure kinetic parameters in real-time and are attached to the racket and to the player's body. The software module enables visualization of sensor data and evaluates performance. The platform has been made versatile and customizable to enable easy integration with any training procedure involved in performance improvement. In this paper, the proposed platform is utilized to monitor the effectiveness of drills involved in improvement of tennis serves. Methods adopted with inputs from trainers to compute numerical performance indices for tracking progress are discussed. Monitoring these indices computed over several training sessions helps in tracking the player's progress.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401370","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401370","tennis training;performance evaluation;motion capture;inertial sensors;tennis serve","Sensors;Training;Games;Hardware;Software;Kinetic theory","","2","","14","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Combining skeletal tracking and virtual reality for game-based fall prevention training for the elderly","W. L. Raffe; J. A. Garcia","Faculty of Engineering and Information Technology, University of Technology, Sydney, Sydney, Australia; Faculty of Engineering and Information Technology, University of Technology, Sydney, Sydney, Australia",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","7","This paper provides a preliminary appraisal of combining commercial skeletal tracking and virtual reality technologies for the purposes of innovative gameplay interfaces in fall prevention exergames for the elderly. This work uses the previously published StepKinnection game, which used skeletal tracking with a flat screen monitor, as a primary point of comparison for the proposed combination of these interaction modalities. Here, a Microsoft Kinect is used to track the player's skeleton and represent it as an avatar in the virtual environment while the HTC Vive is used for head tracking and virtual reality visualization. Multiple avatar positioning modes are trialled and discussed via a small self-reflective study (with the authors as participants) to examine their ability to allow accurate stepping motions, maintain physical comfort, and encourage self-identification or empathy with the avatar. While this is just an initial study, it highlights promising opportunities for designing engaging step training games with this integrated interface but also highlights its limitations, especially in the context of an unsupervised exercise program of older people in independent living situations.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401371","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401371","","Games;Avatars;Visualization;Tracking;Training;Senior citizens","","7","","17","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Testing methods for mobile game development a case study on user feedback in different development phases","E. Annanperä; J. Yli-Kantola; T. Sauvola; S. Heinonen; E. Siira","M3S Research Unit, University of Oulu, Oulu, Finland; M3S Research Unit, University of Oulu, Oulu, Finland; M3S Research Unit, University of Oulu, Oulu, Finland; M3S Research Unit, University of Oulu, Oulu, Finland; Data-driven solutions, VTT Technical Research Centre of Finland Ltd, Oulu, Finland",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","8","Mobile games are relatively new industry, and their relevance on the game markets are rising. At the same time, it is very competitive market, as new games are coming out by hundreds every day. The challenges for the new game development come from the creative process and the human factors on how to make the game appealing. In this research, we study the use of test groups as part of new mobile game and concept development process in the early phases. They were used to complement the testing automation at the development phases when use of analytics was not yet possible. Six separate feedback collection sessions were arranged using different methods. The paper presents the main learnings of each used method, the perceived usefulness of the methods for the entire development process. We also contribute to the growing knowledge for mobile game development, focusing on methods for the testing with test user approaches. We conclude that testing with user groups can help clarify the mobile game design to create a more appealing game, but choosing the right groups and right moments in the game development phase can be difficult, as can be the interpretation of the feedback for decision making.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401372","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401372","mobile games;development process;game testing;users;methods","Games;Testing;Land mobile radio;Software;Companies;Automation;Industries","","","","24","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"HIC: An interactive and ubiquitous home controller system for the smart home","S. Pizzagalli; D. Spoladore; S. Arlati; M. Sacco; L. Greci","Italian National research Council, Institute of Industrial Technologies and Automation, Lecco, Italy; Italian National research Council, Institute of Industrial Technologies and Automation, Lecco, Italy; Italian National research Council, Institute of Industrial Technologies and Automation, Lecco, Italy; Italian National research Council, Institute of Industrial Technologies and Automation, Lecco, Italy; Italian National research Council, Institute of Industrial Technologies and Automation, Lecco, Italy",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","6","This paper presents the Home Interactive Interface (HIC), a ubiquitous projected GUI providing the dwellers of a Smart Home with an instrument for controlling appliances, comfort metrics and systems. This paper describes the architecture of the HIC and its underlying system, focusing on its appearance, modules and functions. The services provided by HIC are contextualized in two different use cases taking place inside a domestic environment. The first use case illustrates HIC's services and functionalities dedicated to support the dwellers during meal preparations; the use case describes how HIC is able to provide step-by-step tailored instructions and to monitor the whole process. In the second use case, HIC's features for easy comfort metrics management are depicted. The main advantages deriving from the adoption of this home controller system are summarized in the last section, together with the future directions of this work and the usability tests considered to validate the home controller.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401374","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401374","Home Controller;Smart Home;Interactive Projection;Ambient Assisted Living","Graphical user interfaces;Smart homes;Home appliances;Image recognition;Sensors;Task analysis;Cloud computing","","9","","24","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Gamification strategies in weight control applications, where “losing (weight) is winning”","I. F. Saboia; A. M. Almeida; C. Pernencar; A. I. Veloso","Federal University of Ceará, Portugal University of Porto, Portugal; Department of Communication and Art/DigiMedia, University of Aveiro, Portugal; UNIDCOM/IADE, IADE - Universidade, Europeia, Portugal; Federal University of Ceará, Portugal University of Porto, Portugal",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","8","The World Health Organisation considers obesity to be a highly worrying epidemic, resulting from inadequate life and dietary choices. There are several mobile applications that calculate food intake and calories. Other research has shown that these systems use gamification strategies to motivate people's weight control. This work presents an analysis of three applications, in order to understand if the gamification is used superficially and sporadically, or if it is part of continuous strategies of engagement. Therefore, the game elements and design techniques are highlighted and discussed. The main findings reflect applications are based on some game elements, but they have not grounded these systems on the consumer journey. An analysis of weight control applications was conducted allowing the identification of its main features: control meal management, calories intake counter, predictions and plan for weight loss or gain. Game mechanics were also found, pointing to the use of gamification strategies, but in a superficial dimension, as this study shows.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401375","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401375","Gamification;Game thinking;Obesity;Nutrition","Games;Obesity;Weight control;Tools;Task analysis;Avatars;Europe","","7","","43","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"Usability testing games for prosthetic training","P. A. Smith; M. Dombrowski; R. Buyssens; P. Barclay","School of Visual Art & Design, University of Central Florida, Orlando, FL, U.S.A.; School of Visual Art & Design, University of Central Florida, Orlando, FL, U.S.A.; School of Visual Art & Design, University of Central Florida, Orlando, FL, U.S.A.; Department of Psychology, University of Central Florida, Orlando, FL, U.S.A.",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","7","Prosthetic Arms can cost in the tens of thousands of dollars each. Insurance companies will often only pay for 1 lifetime arm and often will not provide them for children. So, more often than not children go without them. Fortunately, as 3D printing has come into the fold a new generation of 3D printed, and creatively expressive, low cost prosthetics have become available for kids. At the same time the arms can have a steep learning curve. In an effort to teach users how their prosthetics function and strengthen muscles prior to receiving a prosthetic arm a video game training system is being developed. The video game system combines custom hardware and custom video games to provide various ways for a prosthetics user to engage. This paper is the result of usability testing these five games.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401376","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401376","Prosthetics;Training Games;Games for Health;Custom Interfaces;Game Design","Games;Flexible printed circuits;Usability;Fingers;Nose;Prosthetics;Visualization","","7","","13","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
"SQT: A tool for the automated measurement of respondent behaviour and response quality in health-related gamified online surveys","C. Wimmer; S. Biegler; J. Harms; K. Kappel; T. Grechenig","Vienna University of Technology, Research Group for Industrial Software (INSO), Vienna, Austria; Vienna University of Technology, Research Group for Industrial Software (INSO), Vienna, Austria; Vienna University of Technology, Research Group for Industrial Software (INSO), Vienna, Austria; Vienna University of Technology, Research Group for Industrial Software (INSO), Vienna, Austria; Vienna University of Technology, Research Group for Industrial Software (INSO), Vienna, Austria",2018 IEEE 6th International Conference on Serious Games and Applications for Health (SeGAH),"2 Jul 2018","2018","","","1","8","This paper addresses the necessity of taking detailed and accurate measures of respondent behaviour generally in health-related online surveys, and particularly in gamified variants of these surveys. Its specific contribution is the requirements analysis and implementation of an open-source survey quality tool (SQT) which automates the detection of negative respondent behaviour. The tool can be used in health and wellbeing research to evaluate the quality of responses in online surveys, as well as for researching the impact of survey gamification.","2573-3060","978-1-5386-6298-4","10.1109/SeGAH.2018.8401377","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8401377","","Tools;Games;Data integrity;Measurement errors;Psychology;Visualization;Medical services","","2","","28","IEEE","2 Jul 2018","","","IEEE","IEEE Conferences"
