"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Age and the persuasiveness of a game to promote the adoption of COVID-19 precautionary measures","D. Mulchandani; R. Orji","Faculty of Computer Science, Dalhousie University, Halifax, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Canada",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","9","Research has shown that there are differences in how various age groups respond to persuasive attempts. However, there is little knowledge on whether age influences the effectiveness of persuasive games for health, specifically, games for promoting the adoption of COVID-19 precautionary measures. To advance research in this area, we designed COVID Pacman-C - a persuasive game to promote the adoption of COVID-19 precautionary measures employing the competition strategy. This paper presents the design, implementation, and evaluation of COVID Pacman-C to examine its effectiveness with respect to the overall perceived persuasiveness as well as the effect of age on the persuasiveness to establish whether there is a need to tailor the game to various age groups. The results of the study (N=131) followed by a semi-structured interview of 18 participants reveals that the game is perceived as highly persuasive overall with respect to its ability to promote the adoption of the COVID-19 precautionary measures as well as by the different age groups. The findings also revealed that there are significant differences in the persuasiveness for people belonging to different age groups with respect to its ability to motivate them to adopt the COVID-19 precautionary measures.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551909","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551909","Persuasive Games;Persuasive strategies;Personalization;Ganification;COVID;COVID-19;Health;Games","COVID-19;Human computer interaction;Atmospheric measurements;Conferences;Education;Area measurement;Games","","3","","46","Crown","5 Oct 2021","","","IEEE","IEEE Conferences"
"Tangible Interfaces and Augmented Reality in a Nutrition Serious Game for Kids","P. Reisinho; C. Silva; M. Vairinhos; A. P. Oliveira; N. Zagalo","Departament of Communication and Art, DigiMedia, University of Aveiro, Aveiro, Portugal; Departament of Communication and Art, DigiMedia, University of Aveiro, Aveiro, Portugal; Departament of Communication and Art, DigiMedia, University of Aveiro, Aveiro, Portugal; Departament of Communication and Art, DigiMedia, University of Aveiro, Aveiro, Portugal; Departament of Communication and Art, DigiMedia, University of Aveiro, Aveiro, Portugal",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","8","In this paper we present and discuss the potentialities of using augmented reality and tangible interfaces to enhance kids' cooking skills within a serious nutrition hybrid board game, grounded in the research proj ect “FlavourGame”. The research project is developing a serious game for kids aged 10–12 years old to generate discussion and sense-making around nutrition, more specifically everyday choices of nourishment and food. The main aim is to develop a game design model for hybrid games, making use of digital and physical interactions with fictional worlds to create engaging experiences. In this article, we unravel the creative and technological processes inherent to combining the analog with the digital without disrupting the game's flow, as well as the benefits of simulating the recipes' culinary processes through augmented reality. Additionally, we describe the evaluation process of the prototype that connects the game board to the mobile application and presents the augmented reality challenge to the player. Lastly, we present an analysis of the data collected during the evaluation sessions, showing the good receptivity of participants regarding the use of augmented reality to simulate food and kitchen equipment, and learn and improve their culinary skills.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551852","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551852","augmented reality;tangible user interface;serious game;nutrition education;food preparation;cooking skills;culinary","Conferences;Prototypes;Aging;Serious games;Mobile applications;Augmented reality","","3","","34","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"A Review of Current Pill Organizers and Dispensers","J. F. Pinto; J. L. Vilaça; N. S. Dias","2Ai - Applied Artificial Intelligence Laboratory, School of Technology, IPCA, Barcelos, Portugal; 2Ai - Applied Artificial Intelligence Laboratory, School of Technology, IPCA, Barcelos, Portugal; 2Ai - Applied Artificial Intelligence Laboratory, School of Technology, IPCA, Barcelos, Portugal",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","8","Non-adherence to the medication has been a serious health issue, leading to lower therapy results and possibly even death. One of the largest non-adherence causes is a complex drug regimen. To ease this issue, the researchers evaluated the use of a calendar blister pack, individually prepared for each patient. Pharmacies have been offering services of individually prepared medication with successful results and significant acceptability from the patients. Nowadays, numerous solutions on the market, namely pill organizers and dispensers, aim to remind patients about the medication and help them to manage medication stock. This document aims to be a steppingstone for those who want to improve and further develop medication organizing and dispensing devices.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551894","European Regional Development Fund (FEDER); FCT - Fundação para a Ciência e Tecnologia and FCT/MCTES(grant numbers:UIDB/05549/2020); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551894","Pill organizer;Pill dispenser;Research","Drugs;Conferences;Medical treatment;Serious games","","4","","17","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"[Copyright notice]","",,2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","1","Libraries are permitted to photocopy beyond the limit of U.S. copyright law for private use of patrons those articles in this volume that carry a code at the bottom of the first page, provided the per-copy fee indicated in the code is paid through Copyright Clearance Center, 222 Rosewood Drive, Danvers, MA 01923. For reprint or republication permission, email to IEEE Copyrights Manager at pubs-permissions@ieee.org. All rights reserved.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551889","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551889","","","","","","","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"Development of a Physiological Responsive CANDU (CANada Deuterium Uranium) Fuel Channel Assembly VR Tool Prototype","L. Fan; K. Wood; A. Uribe-Quevedo; S. Perera","Faculty of Science; Faculty of Science; Faculty of Business and Information Technology; Faculty of Energy Systems and Nuclear Sciences, Ontario Tech University, Oshawa, ON, Canada",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","6","Virtual reality (VR) has been gaining momentum as an engaging platform for delivering immersive and engaging learning experiences. The navigation of virtual worlds allows users to explore environments and objects otherwise unavailable in a classroom setting. For example, understanding the assembly and inspection of the CANDU (CANada Deurerium Uranium) 6 reactor's fuel channels require students to rely on pictures, diagrams, videos, and computer-assisted engineering tools that lack immersion and realism. Understanding the fuel channel components in proper scale is relevant to identify sag deformations that can cause pressure tube failure to force a reactor shutdown. This is critical as fuel channel inspections need to be conducted under timed conditions to avoid harmful radiation exposure. To better understand how stress scenarios may affect user performance, physiological measurements have been used in virtual training and serious games. We hypothesize that physiological measures can be proactively used to provide real-time feedback while performing a task in VR to increase awareness about challenges otherwise unknown to the user. This paper presents the development of a VR prototype for CANDU assembly, where skin response and muscle activity measures provide information about challenges experienced during a preliminary study where participants assembled a fuel channel and answered some questions about the process.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551902","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551902","","Wiring;Uranium;Prototypes;Tools;Inspection;Physiology;Electromyography","","2","","21","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"2021 IEEE 9th International Conference on Serious Games and Applications for Health (SeGAH) [Title page]","",,2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","1","Presents the title page of the proceedings record.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551904","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551904","","","","","","","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"A Pedagogical Virtual Reality Serious Game Tool for the Development of Emotional Competencies to Nursing Students","I. Oliveira; F. Soares; V. Carvalho; A. P. Macedo; R. Pereira; J. Cainé; S. Martins; L. Gomes; E. Oliveira","School of Technology, Polytechnic Institute of Cavado and Ave, Barcelos, Portugal; Department of Industrial Electronics Engineering School, University of Minho, Braga, Portugal; 2Ai, School of Technology Polytechnic Institute of Cavado and Ave, Barcelos, Portugal; Health Sciences Research Unit: Nursing Nursing School, University of Minho, Braga, Portugal; Health Sciences Research Unit: Nursing Nursing School, University of Minho, Braga, Portugal; Nursing School, University of Minho, Braga, Portugal; Health Sciences Research Unit: Nursing Nursing School, University of Minho, Braga, Portugal; Health Sciences Research Unit, Nursing University of Minho, Braga, Portugal; 2Ai, School of Technology Polytechnic Institute of Cavado and Ave, Barcelos, Portugal",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","6","For nursing students it is very important to develop emotional competencies, as their jobs are usually in environments of high stress and tiredness. Such environments place an emotional burden on the health professional, so it is important to promote the development of skills that help them to identify, manage and understand emotions. Although this ability is a useful skill in any context, for nursing students this learning has been overlooked in their training. With the help of a Serious Game, such learning can be important because it allows an active and critical approach through active experimentation. Virtual Reality (VR) can be explored to attract the attention of students, by offering a space that presents specific tasks to the educational theme, with the objective of developing new skills, as in the case of this project, emotional competencies. The purpose of this paper is to investigate how a Serious Game in VR may contribute as a pedagogical tool for students in the 4th year of the Bachelors in the Nursing Degree at Minho University, Portugal.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551855","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551855","Serious Games;Virtual Reality;Learning;Game Development;Emotional Competencies","Training;Conferences;Medical services;Virtual reality;Tools;Serious games;Task analysis","","2","","17","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"Technology-related Challenges in Smart Clothing - Viewpoints from Ideation Workshops","E. Sipilä; E. -L. Rauhala; C. Elo; J. Nissinen; O. Buruk; T. Ihalainen; J. Virkki","Faculty of Information Technology and Communication Sciences, Tampere University, Tampere, Finland; Faculty of Social Sciences, and Faculty of Medicine and Health Technology, Tampere University, Tampere, Finland; Faculty of Social Sciences, and Faculty of Medicine and Health Technology, Tampere University, Tampere, Finland; Faculty of Social Sciences, Tampere University, Tampere, Finland; Faculty of Information Technology and Communication Sciences, Tampere University, Tampere, Finland; Faculty of Social Sciences, Tampere University, Tampere, Finland; Faculty of Medicine and Health Technology, Tampere University, Tampere, Finland",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","7","Smart clothing is a booming, growing technology and business branch of wearables. Its users range from sports and entertainment customers to military, and new applications can be found, especially in the care sector, for example, in gamification for health and well-being. We organized 5 ideation workshops to gather ideas about the potential users and uses of smart clothing. The participants brought up several types of technology-related challenges during the workshops. This article introduces these challenges. The results were analyzed using inductive qualitative content analysis. Based on the gathered data, the main challenge groups were found to be ethical concerns, operating features and the technology's reliability, and, for example, the lack of a need-based and user-oriented design process.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551863","Jane and Aatos Erkko Foundation and the Academy of Finland(grant numbers:294534,332168); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551863","ideation workshop;smart clothing;technology related challenges;wearable technology","Smart textiles;Ethics;Costs;Conferences;Wearable computers;Legislation;Reliability engineering","","6","","49","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"A Storytelling Game to Foster Empathy and Connect Emotionally with Breast Cancer Journeys","J. De Araújo Luz Junior; M. A. F. Rodrigues; J. Hammer","PPGIA (CCT), Universidade de Fortaleza (UNIFOR), Fortaleza, CE, Brasil; PPGIA (CCT), Universidade de Fortaleza (UNIFOR), Fortaleza, CE, Brasil; HCI Institute/Entertainment Technology Center, Carnegie Mellon University (CMU), Pittsburgh, PA, United States of America",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","8","This work presents a storytelling prototype game to foster empathy and connect people emotionally with breast cancer journeys based on true real-world stories. We planned each event to introduce different character's possible choices, including personal conflicts and doubts. This way, the players can have a chance to experience the increasing sadness, desperation, etc., in the patient character. Along with the narrative, we included 3D body and facial animations to help build empathy and provide a more engaging game experience. Although characters in 3D feel alive, their animations require much more attention to anatomical modeling, rigging, rendering, and camera control. We conducted playtesting sessions. The results showed that the breast cancer theme, animations, and the original game's story pleased and provoked an emotional and empathetic response in the players.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551860","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551860","storytelling game;3D animations;empathy;breast cancer","Solid modeling;Three-dimensional displays;Conferences;Prototypes;Rendering (computer graphics);Cameras;Breast cancer","","4","","30","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"Prediction of Dengue Fever Outbreak Based on Climate and Demographic Variables Using Extreme Gradient Boosting and Rule-Based Classification","W. Anggraeni; H. N. Pradani; S. Sumpeno; E. M. Yuniarno; R. F. Rachmadi; Pujiadi; M. H. Purnomo","Dept. of Electrical Engineering, Dept. of Information Systems, Faculty of Intelligent Electrical and Informatics Technology (ELECTICS), Institut Teknologi Sepuluh Nopember, University Center of Excellence on Artificial Intelligence for Healthcare and Society (UCE AIHeS), Surabaya, Indonesia; Dept. of Information Systems, Faculty of Intelligent Electrical and Informatics Technology (ELECTICS) Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia; University Center of Excellence on Artificial Intelligence for Healthcare and Society (UCE AIHeS); Dept. of Computer Engineering, Faculty of Intelligent Electrical and Informatics Technology (ELECTICS), Institut Teknologi Sepuluh Nopember; Dept. of Computer Engineering, Faculty of Intelligent Electrical and Informatics Technology (ELECTICS) Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia; Dept. of Computer Engineering, Faculty of Intelligent Electrical and Informatics Technology (ELECTICS), Institut Teknologi Sepuluh Nopember; Dengue Fever Eradication, Malang Regency Public Health Office, Malang, Indonesia",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","8","Dengue Fever (DF) is one of the leading health problems in Indonesia. It because the number of cases tends to increase annually. This disease has also been an outbreak in almost all Indonesian regions at various periods. Prediction of DF outbreak is essential for the preparation of actions needed to prevent Extraordinary Events from occurring again in the future. This study implements the Extreme Gradient Boosting method to predict the number of dengue cases and Rule-based Classification to predict dengue fever outbreaks. Various changing scenarios were carried out, including distributing the amount of training and testing data, the type of independent variables used, the number of lag features, and hyperparameters applied to lowlands, medium lands, and highlands. Extreme Gradient Boosting produced the best dengue fever incidence prediction with a SMAPE of 27.57% in the lowlands. Meanwhile, Rule-based Classification can determine outbreak areas with the best accuracy rate of 93.75% on medium lands. These results were accompanied by a sensitivity value of 100% and a specificity of 90.48%.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551900","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551900","Prediction;Outbreak;Dengue Fever;Extreme Gradient Boosting;Rule-based Classification","Training;Sensitivity;Government;Boosting;Serious games;Sensors;Viruses (medical)","","1","","23","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"Hand Rehabilitation with Virtual Reality: preliminary learning results","M. F. Pereira; E. Oliveira; N. F. Rodrigues; M. Bressler; J. Kolbenschlag; C. Prahm","Department of Informatics, University of Minho, Braga, Portugal; 2Ai, Polytechnique Intitute of Cávado and Ave, Barcelos, Portugal; 2Ai, Polytechnique Intitute of Cávado and Ave, Barcelos, Portugal; Department of Plastic and Reconstructive Surgery, BG Klinik Tuebingen, Eberhard Karls University, Tuebingen, Germany; Department of Plastic and Reconstructive Surgery, BG Klinik Tuebingen, Eberhard Karls University, Tuebingen, Germany; Department of Plastic and Reconstructive Surgery, BG Klinik Tuebingen, Eberhard Karls University, Tuebingen, Germany",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","8","This work reports on preliminary findings about the learning process of a diverse set of users playing an immersive Virtual Reality serious game based on hand tracking to complement conventional occupational therapy in hand rehabilitation. Two test sessions with a one-day break between them were carried out with seven able-bodied participants. Participants went through twenty minutes guided functional task practice followed by a Semi-structured interview. The System Usability Scale (SUS) scores obtained for the first (75.36) and second (76.43) test sessions positioned the serious game above the average in terms of usability. Insights about the learning process., SUS and the obtained trial results., confirm the potential of the developed solution as a viable complement to conventional hand rehabilitation and highlight possible points for improvement.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551862","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551862","Virtual Reality;hand rehabilitation;hand tracking;serious games","Conferences;Medical treatment;Virtual reality;Serious games;Usability;Task analysis;Interviews","","4","","28","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"The Possibilities of Smart Clothing in Adult Speech Therapy: Speech Therapists' Visions for the Future","J. Nissinen; S. Konttinen; E. -L. Rauhala; C. Elo; J. Virkki; T. Ihalainen","Faculty of Social Sciences, Tampere University, Tampere, Finland; Faculty of Social Sciences, Tampere University, Tampere, Finland; Faculty of Medicine and Health Technology, Tampere University, Tampere, Finland; Faculty of Medicine and Health Technology, Tampere University, Tampere, Finland; Faculty of Medicine and Health Technology, Tampere University, Tampere, Finland; Faculty of Social Sciences, Tampere University, Tampere, Finland",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","7","The potential of technology in healthcare has been closely explored in recent years. Increasingly more innovative technology-assisted rehabilitation methods for various customer groups are constantly being developed. However, the possibilities of smart clothing in adult speech rehabilitation have not been previously studied. The purpose of this study was to discover speech therapists' visions about the possibilities of smart clothing in adult rehabilitation. We organized an ideation workshop in December 2020 with four speech therapists who had worked in adult rehabilitation for at least five years. The workshop was held online on the Zoom platform. In the workshop we presented three questions for the speech therapists: 1) Which adult speech therapy clients could benefit from smart clothing? 2) What could smart clothing be used for in speech therapy rehabilitation for adults? and 3) How could smart clothing be used in speech therapy rehabilitation for adults? Qualitative data from this research was analyzed by thematic analysis. The main results of this study were that patients with dysphagia and patients with voice disorders were seen as the groups with the greatest potential use smart clothing, and continuous registration of various physiological functions of voice and swallowing were voted as the most usable applications of smart clothing. The most discussed topics were using smart clothing to monitor rehabilitation and using the clothing to activate and motivate the client by giving feedback. And finally, the easiest ways to control smart clothing were seen to be body movements, gestures, and touch.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551851","Academy of Finland(grant numbers:294534); Ulla Tuominen Foundation; Jane and Aatos Erkko Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551851","smart clothing;technology-assisted rehabilitation;speech therapy;adult rehabilitation;health technology","Smart textiles;Training;Conferences;Sociology;Medical treatment;User interfaces;Serious games","","2","","48","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"A study about current digital assistants for healthcare and medical treatment monitoring","P. M. Martins; J. L. Vilaça; N. S. Dias","2Ai - School of Technology, IPCA, Barcelos, Portugal; 2Ai - School of Technology, IPCA, Barcelos, Portugal; 2Ai - School of Technology, IPCA, Barcelos, Portugal",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","7","The implementation of digital assistants in healthcare is not a new concept and has been in development since the first appearance of digital assistant technologies. The need to use these intelligent systems, is increasing due to population growth and the consequent overload of health systems. Nowadays the use of digital assistants in healthcare is becoming common and advantageous and its implementation in the healthcare field can potentially improve the efficiency of health systems and work as it means to provide quality medical care to everyone. This paper does a scoping review about the current state of implementation and development of digital assistants for healthcare and assess which health fields are more in need of these intelligent systems. Some medical fields still lack the implementation of digital assistants, such as treatment and rehabilitation, also some applications still need improvement and could benefit from the integration of new technologies such as deep learning and voice recognition.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551864","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551864","Digital Assistant;eHealth;Medical Treatment Monitoring;Symptom Screening;Conversational Robots","Medical services;Speech recognition;Tools;Turning;Intelligent systems;Biomedical monitoring;Task analysis","","1","","25","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"Analyzing COVID-19 Tweets using Health Behaviour Theories and Machine Learning","B. Graham-Kalio; O. Oyebode; N. Zincir-Heywood; R. Orji","Faculty of Computer Science, Dalhousie University, Halifax, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Canada; Faculty of Computer Science, Dalhousie University, Halifax, Canada",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","8","In order to explain people's health habits, Health Behaviour Theories have been used to analyze posts on social media during previous incidents. Regarding the COVID-19 pandemic, social media data can expose public attitudes and experiences, as well as reveal elements that impede or encourage attempts to reduce the spread of the disease. This paper aims to use Health Behaviour Theories (Health Belief Model, Social Norm, and Trust) and Machine Learning to investigate or examine people's behaviours and reactions toward COVID-19. First, we extract COVID-19 comments on Twitter and use candidate keyphrases representing each health behaviour construct to label the comments. Next, we develop three machine learning models/classifiers - Support Vector Machine (SVM), Decision Tree (DT) and Logistic Regression (LR) - to automatically classify comments into appropriate constructs. We train and evaluate the models using 10-fold cross-validation and compare their performance based on precision, recall, and Fl-score metrics. Our results show that DT and SVM perform best with an overall Fl-score of up to 98% for multiclass (single label) classification, while DT outperform other classifiers with an overall Fl-score of up to 100% for multiclass-multilabel classification. Finally, we conduct thematic analysis of the comments in each construct to identify meaningful themes that represent key issues related to the COVID-19 pandemic. Our findings reveal 31 themes across all constructs.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551908","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551908","coronavirus;COVID-19;health behaviour constructs;machine learning;text mining;thematic analysis;health informatics","COVID-19;Support vector machines;Social networking (online);Pandemics;Atmospheric measurements;Blogs;Machine learning","","1","","28","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"Co-designing a Hybrid Game for Training Use of Proper Personal Protective Equipment in Different Clinical Scenarios","S. Merilampi; M. Leino; T. Jyräkoski; A. Mehmood; J. Huhtasalo; A. Poberznik; K. Toivonen; P. Valo; J. Kortelainen; T. Lehtinen; J. Virkki","Faculty of Technology, Satakunta University of Applied Sciences Pori, Finland; Faculty of Technology, Satakunta University of Applied Sciences Pori, Finland; Faculty of Technology, Satakunta University of Applied Sciences Pori, Finland; Faculty of Medicine and Health Technology, Tampere University, Tampere, Finland; Faculty of Technology, Satakunta University of Applied Sciences Pori, Finland; Faculty of Technology, Satakunta University of Applied Sciences Pori, Finland; Faculty of Technology, Satakunta University of Applied Sciences Pori, Finland; Faculty of Technology, Satakunta University of Applied Sciences Pori, Finland; Faculty of Technology, Satakunta University of Applied Sciences Pori, Finland; Faculty of Technology, Satakunta University of Applied Sciences Pori, Finland; Faculty of Technology, Satakunta University of Applied Sciences Pori, Finland",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","6","As highlighted by the current COVID-19 pandemic, all healthcare staff must use proper personal protective equipment in each clinical environment. This requires an understanding on the suitability of various types of equipment for different clinical scenarios, as well as knowledge on their appropriate application. Thus, learning how to use personal protective equipment in different healthcare environments is of great importance, and innovative ideas to support learning are needed. Recently, digital game-based learning has gained a lot of interest as a tool creating motivational learning for different learners. In this publication, we are presenting a hybrid game for training use of proper personal protective equipment. The player needs to select and put on suitable equipment for the clinical scenarios presented by the game. The initial game concept and the technical setup were created by following co-designing method in a multidisciplinary workshop. Subsequently, an early prototype version was introduced to nurses and nursing teachers for comments on further development ideas. According to the experts, the game concept is warmly welcomed for different user groups. The experts also provided several development ideas, which are introduced in this publication and implemented for the future versions of the game. The game is built around personal protective equipment tagged with passive UHF RFID tags and can thus be easily modified for different personal safety equipment and different clinical scenarios.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551905","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551905","eo-design;game-based learning;hybrid game;infection control;nursing education;occupational safety;patient safety;passive RFID;personal protective equipment","Personal protective equipment;Training;Conferences;Games;Medical services;Tools;Safety","","1","","29","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"A Systematic Review of the Use of Virtual Reality Games in Post-stroke Rehabilitation","D. Pereira; D. Duque; V. Carvalho","Department of Technology, 2Ai - School of Technology, IPCA Barcelos, Portugal; Department of Technology, 2Ai - School of Technology, IPCA Barcelos, Portugal; Department of Technology, 2Ai - School of Technology, IPCA Barcelos, Portugal",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","5","Video games are known for being great at captivating the attention of the user, and by applying Virtual Reality they create vivid, realistic, and exciting experiences. Strokes affect a large portion of the world's population, causing innumerable deaths, and leaving a great number of its survivors with disabilities in their upper limbs. With this paper we intend to review the role of virtual reality games on the post-stroke recovery of the upper limbs. A systematic search was conducted in March 2021 using IEEE, PubMed, ScienceDirect, and ACM Digital Library databases. According to the 9 articles selected from the 153 surveyed, Virtual Reality has proven to be particularly useful in both keeping patients focused and entertained during their training, which would otherwise be viewed as a repetitive and uninteresting task. Based on the analysis of the reviewed papers, we identify and present in this study several useful techniques for developing an engaging, motivating, and effective Virtual Reality serious game for poststroke rehabilitation.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551901","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551901","Virtual Reality;Rehabilitation;Stroke;Upper-Limb","Training;Systematics;Databases;Conferences;Sociology;Virtual reality;Libraries","","2","","10","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
"Feasibility of Pitch and Rhythm Musical Distortions as Cueing Method for People with Dementia in AR Cognitive Stimulation Tasks","L. Ferreira; M. Spínola; J. Câmara; S. Bermúdez i Badia; S. Cavaco","University of Madeira, Funchal, Portugal; NOVA Laboratory for Computer Science and Informatics (NOVA LINCS); NOVA Laboratory for Computer Science and Informatics (NOVA LINCS); NOVA-LINCS, Faculdade de Ciências e Tecnologia, Universidade Nova de Lisboa; University of Madeira, Funchal, Portugal",2021 IEEE 9th International Conference on Serious Games and Applications for Health(SeGAH),"5 Oct 2021","2021","","","1","8","We developed a new cueing system that capitalises on the spared musical processing abilities of people with dementia. We studied the cueing efficacy by testing different musical distortions (pitch, rhythm, and pitch-rhythm) while using different augmented reality-based interaction modalities in multiple cognitive stimulation tasks. A total of 18 volunteers participated in this study (8 with non-organic dementia) caused by substance abuse, such as alcoholism (control group) and 10 with organic dementia such as Alzheimer's disease (experimental group). We evaluated their performance using three augmented reality tasks: (1) a Knowledge Quiz activity, which is a general quiz knowledge game, (2) a Search Objects activity, which is a game that involves finding hidden images using a virtual magnifying glass and (3) an Association activity, which consists of a categorisation task. A within-subject experimental design has been used so that all participants could be exposed to distortions and activities. Results show that (1) participants, in general, were faster in completing the activities using rhythm and pitch distortions than non-distortion condition; (2) the experimental group reacted to the sound throughout the activities and, therefore, mitigating erroneous decision making; (3) despite the experimental group reacted to the distortions, the control group had better performance in the search and association activities and (4) music distortions compensated dementia related deficits, such as age, schooling and cognitive state. The results suggest that this novel cueing approach can improve people's performance with organic dementia and, more specifically, that such people can effectively process and exploit musical distortions.","2573-3060","978-1-6654-2649-7","10.1109/SEGAH52098.2021.9551866","NOVA-LINCS(grant numbers:PEest/UID/CECI04516/2019); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9551866","organic dementia;non-organic dementia;learning method;music;virtual reality","Decision making;Glass;Distortion;Rhythm;Search problems;Serious games;Task analysis","","4","","48","IEEE","5 Oct 2021","","","IEEE","IEEE Conferences"
