"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Robotic platform for telerehabilitation studies based on unity game engine","F. A. Pires; W. M. Santos; K. de O. Andrade; G. A. P. Caurin; A. A. G. Siqueira","Department of Mechanical Engineering Center for Robotics of São Carlos and Center for Advanced Studies, Rehabilitation University of São Paulo, São Carlos, SP, Brazil; Department of Mechanical Engineering Center for Robotics of São Carlos and Center for Advanced Studies, Rehabilitation University of São Paulo, São Carlos, SP, Brazil; Department of Mechanical Engineering Center for Robotics of São Carlos and Center for Advanced Studies, Rehabilitation University of São Paulo, São Carlos, SP, Brazil; Department of Mechanical Engineering Center for Robotics of São Carlos and Center for Advanced Studies, Rehabilitation University of São Paulo, São Carlos, SP, Brazil; Department of Mechanical Engineering Center for Robotics of São Carlos and Center for Advanced Studies, Rehabilitation University of São Paulo, São Carlos, SP, Brazil",2014 IEEE 3nd International Conference on Serious Games and Applications for Health (SeGAH),"26 Mar 2015","2014","","","1","6","In this paper we present a robotic platform and a computer game designed to evaluate cooperative bilateral telerehabilitation approaches. The virtual environment was developed using the Unity Game Engine in order to create a deep immersion to the patients. In a cooperative bilateral telerehabilitation system, two or more patients (or patients and therapists) interact with each other through the graphical environment of the game, with direct transmission of forces between the robots. In this case, one player feels the motion performed by the other player through the force transmission between the robots. Three telerehabilitation approaches are evaluated: the symmetrical PD strategy, the teleoperator based on wave variables, and the virtual model-based teleoperator. Experimental results for the three approaches are presented using a bilateral one degree of freedom robotic system.","","978-1-4799-4823-9","10.1109/SeGAH.2014.7067094","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7067094","","Games;Delays;Force;PD control;Teleoperators;DC motors","","1","","19","IEEE","26 Mar 2015","","","IEEE","IEEE Conferences"
"Video games and participation in health - How online games can foster population’s participation in public health policies","M. S. de Vasconcellos; I. S. de Araujo","Institute of Scientific and Technological Communication and Information in Health (Icict), Oswaldo Cruz Foundation (Fiocruz) Rio de Janeiro, Brazil; Institute of Scientific and Technological Communication and Information in Health (Icict), Oswaldo Cruz Foundation (Fiocruz) Rio de Janeiro, Brazil",2014 IEEE 3nd International Conference on Serious Games and Applications for Health (SeGAH),"26 Mar 2015","2014","","","1","8","This paper discusses the use of video games for public health communication, as a means of presenting health content in attractive formats, fostering an active stance in seeking such content and enhancing population's social participation. In order to do that, we analyze the concepts of serious games, procedural rhetoric and games as participatory media culture. A subsequent empirical step consisted of interviews with 22 video game players, from which we draw conclusions about games' potential to communicate health themes, illustrate collective health issues and enhance population's participation in public health policies.","","978-1-4799-4823-9","10.1109/SeGAH.2014.7067095","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7067095","Health communication;participation;video games","Games;Media;Sociology;Statistics;Public healthcare;Context;Production","","1","","33","IEEE","26 Mar 2015","","","IEEE","IEEE Conferences"
"Design of a serious game in training non-clinical skills for professionals in health care area","J. Guo; N. Singer; R. Bastide","CUFR Champollion, Université de Toulouse, Castres, France; CUFR Champollion, Université de Toulouse, Castres, France; CUFR Champollion, Université de Toulouse, Castres, France",2014 IEEE 3nd International Conference on Serious Games and Applications for Health (SeGAH),"26 Mar 2015","2014","","","1","6","Most educational games and training applications for health care professionals have been developed as simulation tools dedicated to the teaching of medical knowledge in a particular area. Non-clinical skills such as communication skills or knowledge about e-Health are insufficiently focused by such tools. A serious game with consistent educational objectives offers to the learner many possibilities to acquire multiple competences in a fun and engaging learning process. This paper presents a serious game composed with extensible educational modules that concentrate on providing high-quality health care knowledge. It is designed to respect the balance between serious and fun in both educational and game elements. The proposed architecture allows the learning objective to be clearly defined and facilitate the collaborations of actors involved in the development. A prototype of the communication skills module is presented as an example of a module design.","","978-1-4799-4823-9","10.1109/SeGAH.2014.7067096","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7067096","serious game;educational game;game design;medical interview;electronic health record;e-Health","Games;Medical services;Training;Medical diagnostic imaging;Interviews;Stress","","7","","19","IEEE","26 Mar 2015","","","IEEE","IEEE Conferences"
"Health emergency event notification system, towards to the seamless service mobility","J. A. G. Beltran; M. C. Leon; A. I. G. Martınez; J. I. N. Hipolito","Autonomous University of Baja California Ensenada, Baja, California, Mexico; Autonomous University of Baja California Ensenada, Baja, California, Mexico; Autonomous University of Baja California Ensenada, Baja, California, Mexico; Autonomous University of Baja California Ensenada, Baja, California, Mexico",2014 IEEE 3nd International Conference on Serious Games and Applications for Health (SeGAH),"26 Mar 2015","2014","","","1","7","In this paper we present a Health Emergency Event Notification system, which is intended to support the monitorization of the elderly health care; focusing on seamless service mobility paradigm. The system is composed by five features: i) the vital signs recording, ii) emergency contact phone numbers register (for SMS – Short Message Service and phone calls), iii) monitorization profile creation, iv) messages notification management, and v) local mobile storage service. Our architecture was designed to drive information through the WiFi / Cellular network from a WSN (Wireless Sensor Network) even when there is not real-time connection. This proposal considers as restriction connectivity costs. The proposal was designed considering the Scenario-Based Design methodology. In formation is related to a proyect conducted a long one year in Harmony house. Meanwhile, we were designing the communication infraestructure. Our architecture was evaluated by 2 caregivers and 2 nurses from Harmony house. The results showed high scores in analyzed aspects: perceived ease of use, usefulness and intended use. We conclude that in order to complement and enhance the initial design, it is necessary to carry out an in-site evaluation. Our future work includes to analyze the architecture performance under different connectivity scenarios.","","978-1-4799-4823-9","10.1109/SeGAH.2014.7067097","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7067097","Caregivers;Elderly;Seamless Service Mobility;WSN","Monitoring;Mobile communication;Wireless sensor networks;Servers;Proposals;Smart phones","","2","","15","IEEE","26 Mar 2015","","","IEEE","IEEE Conferences"
"Spatially aware mobile interface for 3D visualization and interactive surgery planning","J. G. Grandi; A. Maciel; H. G. Debarba; D. J. Zanchet","Instituto de Informárica (INF), Federal University of Rio Grande do SuI UFRGS, Porto Alegre, Brazil; Ecole Polytechnique Fédérale de Lausanne, EPFL, Lausanne, Switzerland; Surgery Department, UFCSPA, Porto Alegre, Brazil; Instituto de Informárica (INF), Federal University of Rio Grande do SuI UFRGS, Porto Alegre, Brazil",2014 IEEE 3nd International Conference on Serious Games and Applications for Health (SeGAH),"26 Mar 2015","2014","","","1","8","While medical images are fundamental in the surgery planning procedure, the process of analysis of such images slice-by-slice is still tedious and inefficient. In this work we introduce a system for exploration of the internal anatomy structures directly on the surface of the real body using a mobile display device as a window to the interior of the patient's body. The method is based on volume visualization of standard computed tomography datasets and augmented reality for interactive visualization of the generated volume. It supports our liver surgery planner method in the analysis of the segmented liver and in the color classification of the vessels. We present a set of experiments showing the system's ability to operate on mobile devices. Quantitative performance results are detailed, and applications in teaching anatomy and doctor-patient communication are discussed.","","978-1-4799-4823-9","10.1109/SeGAH.2014.7067098","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7067098","","Liver;Three-dimensional displays;Surgery;Cameras;Planning;Mobile communication;Biomedical imaging","","3","1","19","IEEE","26 Mar 2015","","","IEEE","IEEE Conferences"
"Expert user validation of transplant management procedure simulations","B. Borro-Escribano; J. Torrente; A. del Blanco; B. Fernandez-Manjon; I. Martinez-Alpuente; R. Matesanz","Department of Software Engineering, Artificial Intelligence Complutense University of Madrid, Madrid, Spain; Department of Software Engineering, Artificial Intelligence Complutense University of Madrid, Madrid, Spain; Department of Software Engineering, Artificial Intelligence Complutense University of Madrid, Madrid, Spain; Department of Software Engineering, Artificial Intelligence Complutense University of Madrid, Madrid, Spain; Organización Nacional de Trasplantes (ONT), Madrid, Spain; Organización Nacional de Trasplantes (ONT), Madrid, Spain",2014 IEEE 3nd International Conference on Serious Games and Applications for Health (SeGAH),"26 Mar 2015","2014","","","1","8","The Spanish National Transplant Organization (ONT) in collaboration with the e-UCM research group of the Complutense University of Madrid has developed three screen-based simulations representing the ONT supra-hospital deceased donation management processes. As the ONT is using these game-like simulations as a support tool for its instructional approach, it was necessary to perform a validation of these simulations to assure the knowledge had been correctly represented. This paper describes the methodology followed to validate and estimate how accurately this ONT complex knowledge has been captured (including some tacit knowledge used by the transplant coordination experts) and transferred into these screen-based simulations. We present the results obtained from the validation done with 15 ONT experts and how their feedback was used to improve the simulations.","","978-1-4799-4823-9","10.1109/SeGAH.2014.7067099","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7067099","knowledge validation;screen-based simulation;transplant procedure","Games;Usability;Interviews;Computational modeling;Hospitals;Training","","1","","26","IEEE","26 Mar 2015","","","IEEE","IEEE Conferences"
"The history of exergames: promotion of exercise and active living through body interaction","M. D. Finco; R. W. Maass","Computers in Education Graduate Department, Federal University of Rio Grande do Sul (UFRGS), Porto Alegre, Brazil; Civil Engineering and Economics Department, Technische Universität Darmstadt, Darmstadt, Germany",2014 IEEE 3nd International Conference on Serious Games and Applications for Health (SeGAH),"26 Mar 2015","2014","","","1","6","Exergames have become an important allied for many professionals of health field: physiotherapist, physical education teachers, physicians and many others. This new generation of video games has this special name because it combines exercise (with the prefix “exer”) and games. Also, exergames can be used as a resource to support the development of motor skills, promotion of an active living and healthy lifestyle, sports skills learning or simply as a tool to increase caloric expenditure. Indeed, the entertainment features presented as in any other digital game can hold a very important role to make the users more active during their leisure activities, instead of sedentary lifestyle, commonly perceived in the modern society. Within this innovation perspective for video games, this study aims to present the evolution of different interfaces, prototypes and patterns where exergames were designed with the focus on an Active Living development against the typical sedentary style of the former video games in the past. Through the conception of promotion of Exercise in this type of digital games, this paper will also show as results, how conceptions were invented since the decade of 1980 until the current era of exergames.","","978-1-4799-4823-9","10.1109/SeGAH.2014.7067100","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7067100","Exergames;Health;Active Living;Body Interaction;Exercise;History","Games;History;Bicycles;Education;Entertainment industry;Prototypes;Economics","","16","","17","IEEE","26 Mar 2015","","","IEEE","IEEE Conferences"
"Evaluation between humans and affective NPC in digital gaming scenario","R. Sales; E. Clua; D. de Oliveira; A. Paes; L. Chaimowicz; M. A. S. N. Nunes","Computer Science Department, Computing Institute Universidade Federal Fluminense, Niterói, Brasil; Computer Science Department, Computing Institute Universidade Federal Fluminense, Niterói, Brasil; Computer Science Department, Computing Institute Universidade Federal Fluminense, Niterói, Brasil; Computer Science Department, Computing Institute Universidade Federal Fluminense, Niterói, Brasil; Computer Science Department, Computing Institute Universidade Federal Fluminense, Niterói, Brasil; Computing Department Universidade Federal de Sergipe, São Cristóvão, Brasil",2014 IEEE 3nd International Conference on Serious Games and Applications for Health (SeGAH),"26 Mar 2015","2014","","","1","8","The scenario of affective computing has expanded into different areas, demonstrating its applicability in various fields and specific scenarios. The area of digital games, in particular serious games, is one of the areas that can benefit from the use of affective computing, especially when used in artificial intelligence agents, also defined as NPC (Non-Player Character) simulating human affective aspects such as personality, emotion and mood. Many advances have been made for combining affective computing and serious games. However, since games present a direct interaction with the user, they require more attention to one important factor: the fun factor provided by the game. This paper aims at evaluating the fun factor of a game by experiencing a memory game that makes use of affective agent as a NPC opponent. The results in this paper demonstrate significant advances in the ability to simulate affective NPC agent in games toward modifying the way in which players analyze a current NPC and mainly at the level of pleasure dueling it.","","978-1-4799-4823-9","10.1109/SeGAH.2014.7067101","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7067101","affective computing;NPC;digital games;artificial intelligence","Games;Computer architecture;Affective computing;Artificial intelligence;Computers;Testing;Sociology","","","","21","IEEE","26 Mar 2015","","","IEEE","IEEE Conferences"
"A new approach for self adaptive video game for rehabilitation - Experiences in the amblyopia treatment","O. Correa; C. Cuervo; P. C. Perez; A. Arias","Visualization and Virtual Reality Research Group, University of Informatic Sciences(UIC), Havana, Cuba; Researchs Departament, UIC, Havana, Cuba; Visualization and Virtual Reality Research Group, UIC, Havana, Cuba; Pediatric Departament, National Ophthalmology Institute, Havana, Cuba",2014 IEEE 3nd International Conference on Serious Games and Applications for Health (SeGAH),"26 Mar 2015","2014","","","1","5","Self adaptive video games are important for rehabilitation at home. Recent works have explored different techniques with satisfactory results but these have a poor use of game design concepts like Challenge and Conservative Handling of Failure. Dynamic Difficult Adjustment with Help (DDA-Help) approach is presented as a new point of view for self adaptive video games for rehabilitation. Procedural Content Generation (PCG) and automatic helpers are used to a different work on Conservative Handling of Failure and Challenge. An experience with amblyopic children showed the proposal effectiveness, increasing the visual acuity 2-3 level following the Snellen Vision Test and improving the performance curve during the game time.","","978-1-4799-4823-9","10.1109/SeGAH.2014.7067102","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7067102","serious game;adaptive;procedural content generation;automatic helpers;Amblyopia","Games;Vision defects;Medical treatment;Visualization;Complexity theory;Noise;Protocols","","8","","22","IEEE","26 Mar 2015","","","IEEE","IEEE Conferences"
"Designing games for older adults: an affordance based approach","M. Awad; S. Ferguson; C. Craig","School of Psychology, Queens University of Belfast; Electrical Engineering and Computer Science, Queens University of Belfast, Belfast, UK; School of Psychology, Queens University of Belfast",2014 IEEE 3nd International Conference on Serious Games and Applications for Health (SeGAH),"26 Mar 2015","2014","","","1","7","The main purpose of this study is to determine the game principles that need to be adopted in order to create an enjoyable and engaging game experience for older adults, whilst ensuring that the purpose of the game, encouraging upper limb mobility, is respected. The study reported in this paper involved a group of older adults who played and gave feedback on an early game prototype which feed into the design modification process. Each player's action capabilities were measured and taken into account in the design process. This helped ensure that opportunities for action that the game afforded were adapted to players' need.","","978-1-4799-4823-9","10.1109/SeGAH.2014.7067103","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7067103","game design;older adults;kinect;engagement;user centred design;affordance","Games;Prototypes;Testing;Switches;Computers;Context;Virtual environments","","11","","24","IEEE","26 Mar 2015","","","IEEE","IEEE Conferences"
"Rumination room: a serious game to deal with disturbing thoughts","E. Oliveira; M. M. Gonçalves; R. Caridade; N. Rodrigues","DIGARC - School of Technology - Politechnique Institute of Cávado and Ave; School of Psychology, University of Minho; DIGARC - School of Technology - Politechnique Institute of Cávado and Ave; DIGARC - School of Technology - Politechnique Institute of Cávado and Ave",2014 IEEE 3nd International Conference on Serious Games and Applications for Health (SeGAH),"26 Mar 2015","2014","","","1","5","Rumination is a psychological process that is featured by a repetitive pattern of intrusive thoughts that, by focusing the person into painful cognitive contents, elicits suffering. Usually people try to deal with these ruminative thoughts by trying to avoid thinking, which paradoxically makes the thoughts even more intense. Several researchers proposed that ruminative thoughts are central in anxiety and depressive disorders and that the treatment of rumination is also pivotal in the treatment of these disorders. This study is a first attempt to construct a game that trains players in shifting the attention from ruminative thoughts to problem-solving tasks, illustrating the use of the game. We expect that training such an ability will reduce the intensity of that thoughts. It is our expectation that the continuous use of games with these kind of features will reduce the intensity of ruminative thoughts, improving the wellbeing and reducing the psychological suffering of players.","","978-1-4799-4823-9","10.1109/SeGAH.2014.7067104","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7067104","Ruminative Thoughts;Serious Game;Disturbing Thoughts","Games;Psychology;Color;Training;Medical treatment;Presses;Skin","","3","","18","IEEE","26 Mar 2015","","","IEEE","IEEE Conferences"
"Hugo against dengue: a serious game to educate people about dengue fever prevention","T. M. Porcino; E. Strauss; E. G. Clua","Universidade Federal do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal Fluminense, Niterói, Brazil",2014 IEEE 3nd International Conference on Serious Games and Applications for Health (SeGAH),"26 Mar 2015","2014","","","1","5","Owing to negligence and general lack of knowledge, dengue fever can spread if preventive measures are not adopted. This study employs a game to educate people about the causes of as well as the means to overcome the disease. It describes learning methodologies and specifies how games can assist in knowledge acquisition. Moreover, additional details are provided concerning the game engine chosen, supported platforms for implementation, and the prototype's operation requirements. Finally, a brief note is presented of future tasks involving a video game console based on the Android operating system and community centers focused on learning.","","978-1-4799-4823-9","10.1109/SeGAH.2014.7067105","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7067105","Dengue fever;games;Android;education","Games;Education;Androids;Humanoid robots;Prototypes;Diseases;Engines","","6","","16","IEEE","26 Mar 2015","","","IEEE","IEEE Conferences"
"Educational virtual game scenario generation for serious games","O. Janssens; K. Samyny; R. Van de Walle; S. Van Hoecke","Electronics and Information Technology lab, ISP, Ghent University Graaf Karel de Goedelaan 5, Kortrijk, Belgium; Digital Arts and Entertainment, University College West-Flanders; Multimedia Lab, ELIS, Ghent University - iMinds; Multimedia Lab, ELIS, Ghent University - iMinds",2014 IEEE 3nd International Conference on Serious Games and Applications for Health (SeGAH),"26 Mar 2015","2014","","","1","8","In order to help youngsters who are confronted with cyberbullying, the Friendly ATTAC project aims to develop a serious game. In this paper the novel virtual game scenario generation process for this serious game is presented. The goal of the process is to allow non-technical users to model virtual scenarios. After writing the scenarios, the scenarios can be modelled in ATTAC-L and afterwards translated in computer interpretable XML. This XML is then used to automatically build the scenario within the game engine so that it can be played. This paper details the ATTAC-L scenario generation and how it is translated to an in game scenario. Thanks to the presented tools and methods, it is possible to transform a written scenario into an in game virtual game scenario.","","978-1-4799-4823-9","10.1109/SeGAH.2014.7067106","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7067106","","Games;XML;Concurrent computing;Natural languages;Computers;Syntactics;Generators","","13","","7","IEEE","26 Mar 2015","","","IEEE","IEEE Conferences"
"Recovery and coping stress supported by serious games","R. de Aquino Lopes; E. A. Lamounier; A. Cardoso; E. J. Lopes","Federal University of Uberlândia, Uberlândia, Brazil; Universidade Federal de Uberlandia, Uberlandia, MG, BR; Federal University of Uberlândia, Uberlândia, Brazil; Federal University of Uberlândia, Uberlândia, Brazil",2014 IEEE 3nd International Conference on Serious Games and Applications for Health (SeGAH),"26 Mar 2015","2014","","","1","7","Stress is a serious problem that affects a large number of people. Regardless financial or social status, age and profession, a person exposed to stress may develop health problems that can interfere with work and his quality of life. Thus, due to absenteeism and reduced productivity, companies and governments lose money when people are stressed. In this scenario, it is important to use strategies to combat such drawback. Recovery and Coping are examples of such strategies. Recovery refers to activities that allow individuals to regain consumed energy after work, stress or strain. The experience of Recovery is achieved by activities that offer: psychological detachment, relaxation, mastery experience and control. Coping refers to actions and strategies applied by an individual to react to stress and problem situations. Coping with stress can be basically achieved, in two ways: problem-focused or emotion-focused. Literature shows that strategies that take into account the needs of individual workers have a greater chance of success. On the other hand, computer games offer players some experiences like: relaxation, sense of control, challenges, learning opportunities and immersion. These characteristics can contribute to the control process of stress. The objective of this paper is to propose a new methodology for combating stress, focused on emotion. In so doing, we use Serious Games associated to Flow theory and Virtual/Augmented Reality techniques, considering particular patient needs.","","978-1-4799-4823-9","10.1109/SeGAH.2014.7067107","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7067107","Coping stress;Recovery;Serious games;Virtual and augmented reality","Stress;Games;Psychology;Computers;Augmented reality;Strain;Context","","2","","25","IEEE","26 Mar 2015","","","IEEE","IEEE Conferences"
"Body dominance during virtual tennis game: preliminary results","L. G. Gomes; M. A. Sovierzoski; R. D. Scremin; H. R. Gamba","Graduate School of Electric Eng & Computer Science Federal University of Technology - Paraná, Brazil; Graduate School of Electric Eng & Computer Science Federal University of Technology - Paraná, Brazil; Graduate School of Electric Eng & Computer Science Federal University of Technology - Paraná, Brazil; Graduate School of Electric Eng & Computer Science Federal University of Technology - Paraná, Brazil",2014 IEEE 3nd International Conference on Serious Games and Applications for Health (SeGAH),"26 Mar 2015","2014","","","1","5","The movement recovery and the independence in the activities of daily living in a short period of time are among the aims of the physical therapy. For this the video games are being used in the physiotherapy clinics to increase the body balance, and the strength and tonus of the muscle. Seventy percentage of the patients in treatment have some orthopedic problem or neurological condition. In this work we analyzed eleven healthy individuals, wearing waistcoat with accelerometers, sandals with pressure sensors, and electromyography on the calves, for monitoring the body swing, and electrical signal from legs, playing a Nintendo's tennis game. The results showed that the functional differences between right-hander and left-hander during playing video game are useful for physical therapy.","","978-1-4799-4823-9","10.1109/SeGAH.2014.7067108","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7067108","Video Game;Rehabilitation;Electromyography;Electrogoniometry;Body dominance","Games;Electromyography;Muscles;Sensors;Monitoring;Foot;Computer science","","","","13","IEEE","26 Mar 2015","","","IEEE","IEEE Conferences"
"Adaptive assisted medical diagnosis system for mobile devices UrHealth","C. R. S. Souza; G. F. Ribeiro; L. L. Rizzini; T. Martines; L. V. l. Filgueiras","1-Tech, SPRL, Brussels, Belgium; 1-Tech, SPRL, Brussels, Belgium; EnerOcean SL, Malaga, Spain; Inrigo AS, Trondheim, Norway; University College Cork, Ireland",2014 IEEE 3nd International Conference on Serious Games and Applications for Health (SeGAH),"26 Mar 2015","2014","","","1","6","This paper refers to the development of a project focused on the developing a system to aid the reporting of health conditions to support medical diagnosis based on mobile devices.","","978-1-4799-4823-9","10.1109/SeGAH.2014.7067109","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7067109","electronic health record;e-health;m-health;telemedicine;assisted diagnosys;mobile application","Diseases;Mobile communication;Bayes methods;Ontologies;Medical diagnostic imaging;Software","","","","12","IEEE","26 Mar 2015","","","IEEE","IEEE Conferences"
"SeGAH 2014 Sponsors [Front cover]","",,2014 IEEE 3nd International Conference on Serious Games and Applications for Health (SeGAH),"26 Mar 2015","2014","","","1","1","Presents the front cover of this conference.","","978-1-4799-4823-9","10.1109/SeGAH.2014.7067110","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7067110","","","","","","","IEEE","26 Mar 2015","","","IEEE","IEEE Conferences"
