"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Towards Mobile Applications for Co-Monitoring Children's Health Condition","G. Alkhalifah; F. Alqahtani; R. Orji","Faculty of Computer Science, Dalhousie University, Halifax, Canada; King Khalid University, Abha, Saudi Arabia; Faculty of Computer Science, Dalhousie University, Halifax, Canada",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","8","In this paper, we present the user-centered design process used in the design of a mobile application prototype for co-monitoring children's health while they are in school. Based on the initial results from a user study, involving 81 participants (50 parents and 31 teachers), we designed the app prototype. It allows both parents and teachers to co-monitor and manages a child's health condition. The app establishes a consistent communication between parents and teachers. It also allows for tracking children's' activities and school performance. In addition, the prototype admin access allows the school administration to perform their duty, such as student registration and setting up classes.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201893","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201893","health condition;school;student's;children;medication;personalized mobile app;monitoring;tracking;health and wellness","Pediatrics;Monitoring;Biomedical monitoring;Interviews;Temperature measurement;Diabetes;Temperature sensors","","2","","13","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Automatic Assessment of Arm Motor Function and Postural Stability in Virtual Scenarios: Towards a Virtual Version of the Fugl-Meyer Test","E. D. Oña; A. Jardón; C. Balaguer","Dept. of Systems Engineering and Automation, Universidad Carlos III de Madrid, Madrid, Spain; Dept. of Systems Engineering and Automation, Universidad Carlos III de Madrid, Madrid, Spain; Dept. of Systems Engineering and Automation, Universidad Carlos III de Madrid, Madrid, Spain",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","6","Objective assessment of motor function is essential in neurological rehabilitation to determine the effectiveness of treatments, being one of the most commonly used clinical tests the Fugl-Meyer Assessment (FMA). This multi-item and performance-based test evaluate different functional aspects including balance and motor functioning. This paper presents a virtual version of the FMA that combine the classical FMA mechanics with a play-centric approach to accomplish a more autonomous test for assessing motor function, making it easier to administer. Our system aims to provide automatically the FMA score for six items focused on the upper extremity (UE) and one item of the balance section. For that purpose, a depth camera was used to track the user's movements and reproduce them in a virtual environment. Interactions within the virtual scenario are designed in order to quantify the performance level using two approaches: virtualization and gamification. The first approach was implemented for evaluating the UE functioning while the second approach was used in the postural stability assessment. Thus, not only the traditional FMA score is given, but a further descriptive indicator can be obtained, providing additional information about the patient's performance. The proposed system aims to be a high-resolution, autonomous, and objective tool for motor function assessment in neurorehabilitation.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201758","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201758","Serious games;motor function;upper extremity;balance;assessment;neurological;rehabilitation;games for health","Automation;Virtual environments;Games;Sensors;Extremities;Cameras;Video recording","","1","","25","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"A Cyber-Human based Integrated Assessment approach for Orthopedic Surgical Training","A. Gupta; J. Cecil; M. Pirela-Cruz","Center for Cyber Physical Systems Computer Science, Oklahoma State University, Stillwater, USA; Center for Cyber Physical Systems Computer Science, Oklahoma State University, Stillwater, USA; Orthopedic Hand Surgery Department, Dignity Regional Medical Center, Chandler, USA",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","8","In this paper, an innovative cyber-human based assessment approach developed for a VR based orthopedic surgical training simulator is presented. The approach is based on three perspectives: knowledge assessment, skills assessment and an assessment of mental composure. Such an approach provides a foundation for a robust and balanced assessment of the Virtual Reality (VR)/ Augmented Reality (AR) simulation environment on improving the knowledge and skills of the users involved in the simulation based training. A discussion of the three assessment methods is provided followed by the assessment studies conducted at a medical hospital. The major outcomes of the assessment activities are discussed in the paper which underline the usefulness of such an integrated assessment approach.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201817","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201817","virtual reality;orthopedic simulator;integrated assessment","Surgery;Training;Task analysis;Biomedical monitoring;Haptic interfaces;Electromyography;Plating","","11","","53","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Eye Tracking and Speech Driven Human-Avatar Emotion-Based Communication","S. Cinieri; B. Kapralos; A. Uribe-Quevedo; F. Lamberti","Dipartimento di Automatica e Informatica, Politecnico di Torino, Turin, Italy; Software and Informatics Research Centre, Ontario Tech University, Oshawa, Canada; Software and Informatics Research Centre, Ontario Tech University, Oshawa, Canada; Dipartimento di Automatica e Informatica, Politecnico di Torino, Turin, Italy",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","5","Feelings, emotions, and empathy play an important role in many daily activities including verbal and non-verbal communication. Their automatic recognition and interpretation is important in a variety of applications requiring communication skills that are difficult to reproduce in computer-simulated environments, including those involving human-avatar interactions. Our recent work has begun investigating the development of intelligent avatars capable of detecting user (human) emotions to allow for realistic human-avatar interactions within medical-based virtual simulations and serious games. In this paper, we present a system that couples eye tracking and dialogue interpretation to allow for intelligent and realistic human-avatar communication. Although formal testing is required, preliminary results are promising, showing the potential of the system.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201874","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201874","Emotion;mood;intelligent avatar;eye tracking;human-avatar interaction;virtual reality","Avatars;Gaze tracking;Games;Medical services;Virtual environments;Medical diagnostic imaging;Speech recognition","","3","","32","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Procedural constrained story generation based on Propp's and Fabula models","R. Cantoni; J. Essenziale; M. Pezzera; R. Mainetti; N. A. Borghese","Computer Science Department, Applied Intelligent Systems Laboratory AIS-Lab, Università degli Studi di Milano, Milan, Italy; Computer Science Department, Applied Intelligent Systems Laboratory AIS-Lab, Università degli Studi di Milano, Milan, Italy; Computer Science Department, Applied Intelligent Systems Laboratory AIS-Lab, Università degli Studi di Milano, Milan, Italy; Computer Science Department, Applied Intelligent Systems Laboratory AIS-Lab, Università degli Studi di Milano, Milan, Italy; Computer Science Department, Applied Intelligent Systems Laboratory AIS-Lab, Università degli Studi di Milano, Milan, Italy",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","8","Using narrative to increase engagement in serious games where the user is required to repeatedly interact with the same game for a long period of time, as in rehabilitative exer-games, could help in reducing the boredom inherent to the task. However, producing enough narrative content to cover long rehabilitation periods could require much effort from the authorial point of view. Having a tool that, given a wide enough knowledge base, can virtually produce an infinite set of stories, could greatly help in addressing this issue. For this reason, we explored the field of automatic story generation, designed and developed a multi-layered tool capable of automating the creation process of stories. The tool allows the user to define constraints at setup-time to ensure that a given set of events will appear in the generated story plot. These events may be mapped to specific serious games, making the resulting stories suitable, for instance, for integration in exer-games based rehabilitation platforms.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201843","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201843","narrative generation;procedural content generation;exer-games;user engagement;serious games","Games;Knowledge based systems;Tools;Probabilistic logic;Data structures;Task analysis;Media","","","","34","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"BrainTracker: mHealth app for Remote Assessment of Pediatric Epilepsy and Comorbidities","K. Gary; M. Cole; D. Purbey; M. -J. Lin; M. Berl; C. Jarawala; S. Sohoni","Krishnakantha Jayashree Chandrashekhar School of Computing, Informatics & Decision Systems Engineering, The Ira A. Fulton Schools of Engineering, Arizona State University, Mesa, AZ, USA; Krishnakantha Jayashree Chandrashekhar School of Computing, Informatics & Decision Systems Engineering, The Ira A. Fulton Schools of Engineering, Arizona State University, Mesa, AZ, USA; Krishnakantha Jayashree Chandrashekhar School of Computing, Informatics & Decision Systems Engineering, The Ira A. Fulton Schools of Engineering, Arizona State University, Mesa, AZ, USA; Krishnakantha Jayashree Chandrashekhar School of Computing, Informatics & Decision Systems Engineering, The Ira A. Fulton Schools of Engineering, Arizona State University, Mesa, AZ, USA; Division of Pediatric Neuropsychology, The Children's Research Intitute Children's National Hospital, 111 Michigan Avenue NW, Washington, D.C., USA; Cloud and AI Engineering, Microsoft, Seattle, WA, USA; Graphic Information Technology, The Polytechnic School, The Ira A. Fulton Schools of Engineering, Arizona State University, Mesa, AZ, USA",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","6","Children with chronic pediatric disorders are at increased risk for cognitive and psychosocial problems, but screening and monitoring for them is challenged by access to care and availability of sensitive psychosocial measures. We have developed a mobile health application (mHealth app) with tasks and surveys that target areas of functioning that are commonly at risk in children across medical disorders including attention, processing speed, socialization, anxiety, and depression. The design and implementation of this mHealth solution addresses several technical challenges in providing a usable platform for patients, parents and care providers. The end product is a point-of-care instrument that can quickly, easily, and reliably identify children that require additional assessment and/or intervention for the cognitive and psychosocial symptoms that they are at risk for, and rigorously quantify the diagnostic efficiency of mobile technology compared to standard clinical evaluation.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201850","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201850","mHealth;pediatric chronic disease;usability","Task analysis;Epilepsy;Monitoring;Portals;Pediatrics;Fingers;Atmospheric measurements","","","","23","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Designing Effective User Interface Experiences for a Self-Service Kiosk to Reduce Emergency Department Crowding","P. Pacheco; F. Santos; J. Coimbra; E. Oliveira; N. F. Rodrigues","Departamento de Informática, Universidade do Minho, Braga, Portugal; Departamento de Informática, Universidade do Minho, Braga, Portugal; Serviço de Medicina Interna, Centro Hospitalar Universitário do Porto, Porto, Portugal; Departamento de Tecnologias, Instituto Politécnico do Cávado e do Ave, Barcelos, Portugal; Departamento de Tecnologias, Instituto Politécnico do Cávado e do Ave, Barcelos, Portugal",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","8","Emergency department crowding has been steadily increasing, with a significant part due to non-emergent pathologies. We developed a self-service kiosk to be used by patients while waiting from triage to treatment room allocation, which collects clinical history, usual medication, main complaint and, also collects vital signs. This information is processed and presented in a comprehensive way to the medical staff in order to accelerate diagnostics and treatment selection. This work describes and analyzes the results of the usability evaluation of this kiosk, taking into account the average time per screen, the average time of a complete kiosk session, the application design and the user interaction with devices and the system. The kiosk was tested in several environments with different types of users, allowing the identification of causes of problems and difficulties experienced, as well as solutions to improve the solution.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201858","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201858","self-service kiosk;emergency department;biometric data;usability","Temperature measurement;Biomedical monitoring;Medical services;Medical diagnostic imaging;Temperature sensors;Usability;Battery charge measurement","","2","","19","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Evaluating Pose Estimation as a Solution to the Fall Detection Problem","Y. R. Serpa; M. B. Nogueira; P. P. M. Neto; M. A. F. Rodrigues","Programa de Pos-Graduaciio em Informatica Aplicada (PPGIA), Universidade de Fortaleza (UNIFOR), Fortaleza, CE, Brazil; Programa de Pos-Graduaciio em Informatica Aplicada (PPGIA), Universidade de Fortaleza (UNIFOR), Fortaleza, CE, Brazil; Programa de Pos-Graduaciio em Informatica Aplicada (PPGIA), Universidade de Fortaleza (UNIFOR), Fortaleza, CE, Brazil; Programa de Pos-Graduaciio em Informatica Aplicada (PPGIA), Universidade de Fortaleza (UNIFOR), Fortaleza, CE, Brazil",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","7","In this age of evolving technological capabilities, assisted living has proven useful to ease the frailty that comes with aging. Within this context, the detection and prevention of accidents are paramount to ensure a longer life expectancy for the elderly. Over the years, many approaches for fall detection have been proposed, such as ambient sensors, wearable devices, and automated camera monitoring. A recent approach is to use pose estimation software to identify humans and pinpoint the location of their most important joints. This pose information can be later used as features for an effective fall detection system. This scenario begs the question: Can pose estimation methods be as effective as the sensor or other camera-based ones? To answer this question, we analyzed three pose estimation frameworks, totalizing eleven models, paired with a simple neural network classifier. In our experiments, we have obtained competitive results among the state-of-the-art on the UR Fall Detection dataset, a multi-modal fall detection benchmark, comprised of RGB, depth, and acceleration data. More specifically, our best model achieved a sensitivity rate of 94.5% and a specificity rate of 99.9%, in line with the best camera and sensor-based solutions.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201701","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201701","fall detection;neural networks;pose estimation;evaluation","Feature extraction;Pose estimation;Neural networks;Cameras;Acceleration;Neurons;Sensors","","12","","28","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Design of a Serious Game to Inform the Public About the Critical Zone","P. Sajjadi; M. M. Bagher; Z. Cui; J. G. Myrick; J. K. Swim; T. S. White; A. Klippel","Department of Geography, Center for Immersive Experience, Pennsylvania State University, University Park, PA, U.S.A; Department of Geography, Center for Immersive Experience, Pennsylvania State University, University Park, PA, U.S.A; College of Communications, Pennsylvania State University, University Park, PA, U.S.A; College of Communications, Pennsylvania State University, University Park, PA, U.S.A; Department of Psychology, Pennsylvania State University, University Park, PA, U.S.A; Earth and Environmental Systems Institute, Pennsylvania State University, University Park, PA, U.S.A; Department of Geography, Center for Immersive Experience, Pennsylvania State University, University Park, PA, U.S.A",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","8","The Critical Zone (CZ), the near surface more portion of the terrestrial Earth is a complex concept that plays a pivotal role in the food-energy-water nexus. Due to its complexity, the concept of the CZ and its components are not well understood by society. Challenges range from imagining the invisible (the soil, rock, and water beneath us) to understanding complex relations between the involved components. To create awareness on a societal level, we have initiated a transdisciplinary project driven by immersive and gaming technologies that allow for an extension of what physical reality offers society about the concept of the CZ. We have developed a serious iVR game that enables learners to have a concrete experience about the CZ, and how natural and human processes affect it.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201697","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201697","serious game;virtual reality;critical zone;game design;informal STEM","Games;Observatories;Education;Earth;Solid modeling;Electronic mail;Virtual reality","","3","","39","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"A Preliminary Usability Comparison of Augmented and Virtual Reality User Interactions for Direct Ophthalmoscopy","M. Chan; A. Uribe-Quevedo; B. Kapralos; N. Jaimes; M. Jenkin; K. Kanev","Ontario Tech University, Oshawa, ON, Canada; Ontario Tech University, Oshawa, ON, Canada; Ontario Tech University, Oshawa, ON, Canada; Universidad Militar Nueva Granada, Bogota, Colombia; York University, York, ON, Canada; Shizuoka University, Hamamatsu, Japan",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","8","Direct ophthalmoscopy, or fundoscopy, is a routine examination whereby a health professional examines the eye fundus using an ophthalmoscope. Despite advances in eye examination tools, there is a growing concern regarding a decline of fundoscopy skills. Immersive technologies, virtual and augmented reality in particular, are capable of providing interactive, engaging, and safe training scenarios, showing promise as com-p~ementary training tools. However, current virtual fundoscopy training solutions typically fail to provide an effective training experience. In this paper, we present the results of a preliminary study conducted to examine three approaches to simulating the direct ophthalmascope as part of training. The approach uses different virtual and augmented reality user inputs. Preliminary results suggest that the operation of a physical controller that maps finger movement to direct ophthamloscopy operation allows for more usable interactions and lower cognitive load than hand-tracking gestures, which are limited to pinching.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201804","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201804","Augmented reality;eye examination;hand tracking;usability;virtual reality","Training;Tools;Indexes;Valves;Electronic mail;Tracking;Head","","","","42","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"A 360 Video Editor Framework for Interactive Training","A. Torres; C. Carmichael; W. Wang; M. Paraskevakos; A. Uribe-Quevedo; P. Giles; J. L. Yawney","Ontario Tech University, Oshawa, ON, Canada; Ontario Tech University, Oshawa, ON, Canada; Ontario Tech University, Oshawa, ON, Canada; Ontario Tech University, Oshawa, ON, Canada; Ontario Tech University, Oshawa, ON, Canada; Origin, Thunder Bay, ON, Canada; Origin, Thunder Bay, ON, Canada",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","7","The adoption of consumer-level mobile devices and head-mounted displays (HMDs) has caused an increased consumption of 360° video content. This trend has led to accessible and immersive content creation for training and education in health and safety amongst other areas. Although 360° videos can provide realistic content, they often lack interactivity. We hypothesize that integrating interactive elements into 360° videos will affect its perceived immersion, engagement, and usability. In this paper, we present a framework for adding interactions to 360° videos composed of an editor and a video player. The Editor allows adding interactive content in the form of panels containing information, quizzes, pictures, and 3D models. A three-stage study was conducted with participants from the Ontario Tech University (n=45) to evaluate our VR framework's usability and engagement compared to a non-interactive 360° video by applying the SUS (System Usability Scale) and the GEQ (Game Experience Questionnaire) surveys. Results indicate that the interactions add tension, higher negative affect, and lower positive affect than non-interactive videos that led to higher perceived usability with the non-interactive version. We believe that this is caused by the need to locate and interact with elements while the video is playing.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201707","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201707","Game mechanics;learning mechanics;360 video;interactive video;safety training","Usability;Training;Games;Tools;Two dimensional displays;Graphical user interfaces;Electronic mail","","3","","17","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Exploring Data Glove and Robotics Hand Exergaming: Lessons Learned","M. Demoe; A. Uribe-Quevedo; A. L. Salgado; H. Mimura; K. Kanev; P. C. K. Hung","Ontario Tech University, Oshawa, ON, Canada; Ontario Tech University, Oshawa, ON, Canada; ICMC, University of Sao Paulo, Brazil; Shizuoka University, Hamamatsu, Japan; Shizuoka University, Hamamatsu, Japan; Ontario Tech University, Oshawa, ON, Canada",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","8","In this preliminary study, we explore the use of a high-end data glove as a consumer-level hand exergame human interface device. Disorders affecting the musculoskeletal apparatus account for approximately 43 % of all workplace related injuries, leading to increasing claim costs and work absenteeism. Treatment includes unsupervised stretching and exercising with low adherence due to its monotonous and repetitive nature. Exergames, that is the use of games to elicit physical activity, provide engaging experiences that can help motive patients or workers into performing the exercises. Previous works using consumer-level technology have focused on image-based and open electronics 3D printed gloves that have shown the potential of exergames and motion capture as a tool to add immersion. In this paper, we present exergame that employs the Yamaha Data Glove (YDG) integrated to a computer- and robot-based exergame. The data glove allows controlling a virtual arcade crane in addition to interactive sessions with a social robot called ASUS Zenbo Junior. The preliminary quantitative and qualitative data suggest that motion capture data requires further processing and customization to tailor the experience to each user to improve usability and cognitive load affected by suitable tracking hand gestures. The exergame also requires additional cues to ease the experience and maintain users within a state flow.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201747","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201747","Exergame;hand tracking;occupational care;stretchable sensor","Games;Usability;Data gloves;Tracking;Robot sensing systems;Medical treatment","","4","","25","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Immersive and Non-Immersive VR Percutaneous Coronary Intervention Simulation for Acute Myocardial Infarction","B. Perez-Gutierrez; A. Uribe-Quevedo; L. Vega-Medina; J. S. Salgado; N. Jaimes; O. Perez","Universidad Militar Nueva Granada, Bogota, D.C., Colombia; Ontario Tech University, Oshawa, ON, Canada; Universidad E1 Bosque, Bogota, Colombia; Universidad Militar Nueva Granada, Bogota, D.C., Colombia; Universidad Militar Nueva Granada, Bogota, D.C., Colombia; Fundación Clínica Shaio",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","4","Percutaneous Coronary Intervention (PCI) is a standard procedure whereby a hemodynamicist professional eliminates narrowing or blockage of the coronary arteries. The procedure is taught and trained as part of the interventionist cardiology curriculum. The cognitive and motor skills required to complete this procedure are key during the patient's treatment, and are only achieved through extensive training. Currently, there is great concern among physicians regarding the dependency on high-end equipment requiring large investments that can limit the number of practices students can get. This paper presents the development of two virtual reality (VR) simulation prototypes for PCI training for treating Acute Myocardial Infarction. Our approach employs a virtual reality headset and a smartphone to compare their effects on the training experience. The visual immersion and non immersion effects are compared by gathering usability perceptions finding that the simulator has potential as a learning tool for medical education using VR technology.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201902","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201902","Virtual reality;non-immersive VR;percutaneous coronary intervention","Usability;Solid modeling;Training;Myocardium;Virtual reality;Prototypes","","9","","18","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Designing a Serious Game for Myoelectric Prosthesis Control","D. Bessa; N. F. Rodrigues; E. Oliveira; J. Kolbenschag; C. Prahm","Department of Informatics, University of Minho, Braga, Portugal; 2Ai, Polytechnique Institute of Cávado and Ave, Barcelos, Portugal; 2Ai, Polytechnique Institute of Cávado and Ave, Barcelos, Portugal; Department of Plastic and Reconstructive Surgery, Eberhard Karls University, BG Klinik, Tuebingen, Germany; Department of Plastic and Reconstructive Surgery, Eberhard Karls University, BG Klinik, Tuebingen, Germany",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","5","As an amputee, learning how to control a myoelectric prosthesis is a difficult task. One of the main issues with conventional, highly repetitive, rehabilitation methods is the lack of engagement and motivation of the patients that often leads to high rejection rates of the prosthetic device. This work proposes and implements a novel serious game design, improving previous work, as music-based app. The prototype was evaluated by seven able-bodied participants with regard system usability and engagement. Results suggest positive outcomes in motivation, but room for improvement in system usability.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201812","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201812","upper limb amputee;myoelectric signals;serious games;rehabilitation","Games;Usability;Electromyography;Prosthetics;Training;Rhythm;Sociology","","7","","21","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"A Virtual Reality Serious Game for Hand Rehabilitation Therapy","M. F. Pereira; C. Prahm; J. Kolbenschlag; E. Oliveira; N. F. Rodrigues","Department of Informatics, University of Minho, Braga, Portugal; Department of Plastic and Reconstructive Surgery, Eberhard Karls University, BG Klinik Tuebingen, Tuebingen, Germany; Department of Plastic and Reconstructive Surgery, Eberhard Karls University, BG Klinik Tuebingen, Tuebingen, Germany; 2Ai, Polytechnique Intitute of Cávado and Ave, Barcelos, Portugal; 2Ai, Polytechnique Intitute of Cávado and Ave, Barcelos, Portugal",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","7","The human hand is the body part most frequently injured in occupational accidents, accounting for one out of five emergency cases and often requiring surgery with subsequently long periods of rehabilitation. This paper proposes a Virtual Reality game to improve conventional physiotherapy in hand rehabilitation, focusing on resolving recurring limitations reported in most technological solutions to the problem, namely the limited diversity support of movements and exercises, complicated calibrations and exclusion of patients with open wounds or other disfigurements of the hand. The system was assessed by seven able-bodied participants using a semistructured interview targeting three evaluation categories: hardware usability, software usability and suggestions for improvement. A System Usability Score (SUS) of 84.3 and participants' disposition to play the game confirm the potential of both the conceptual and technological approaches taken for the improvement of hand rehabilitation therapy.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201789","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201789","StableHand VR;Virtual Reality;Oculus Quest;hand rehabilitation;hand tracking","Games;Thumb;Medical treatment;Hardware;Task analysis;Injuries","","19","","34","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Pre-diagnostic of visual acuity through a serious game","J. Vilaça; D. Duque","Department of Technology, 2Ai, Polytechnic Institute of Cávado and Ave, Barcelos, Portugal; Department of Technology, 2Ai, Polytechnic Institute of Cávado and Ave, Barcelos, Portugal",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","7","Serious games have been used successfully in the most diversified areas of Health Care. Taking advantage of the engagement and abstraction of reality provided by video games, the aim of this research was to develop a serious game capable of performing a visual acuity pre-diagnostic test in children aged between 3 and 7 years. Taking advantage of the potential of 3D sensors, both from the point of view of the ability to make accurate measurements, as well as using such information to create dynamic 3D content that reacts to the player's movement, a prototype that incorporates the LEA test specifications in a video game was built. The developed system was subjected to tests in a hospital environment, and encouraging results were obtained that pointed out the suitability of this type of game as a tool to aid in the diagnosis of visual acuity problems in very young children. Although there are conclusive results, it is assumed that the prototype should be complemented by future work and additional tests, by studying other regressive models and a larger number of participants.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201725","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201725","preschool children visual acuity test;LEA vision test;serious game","Games;Visualization;Pediatrics;Calibration;Monitoring;Sensors;Three-dimensional displays","","1","","10","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"Priming with mindfulness affects our capacity to self-regulate brain activity?","N. M. C. da Costa; E. G. Bicho; N. S. Dias","2Ai - Polytechnic Institute of Cávado and Ave, Barcelos, Portugal; ALGORITMI Ctr., School of Engineering, University of Minho, Guimaraes, Portugal; 2Ai - Polytechnic Institute of Cávado and Ave, Barcelos, Portugal",2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","8","Self-regulation (SR) is a vital adaptation process to environmental and social challenges. Indispensable in our growing hyper-technological and hyper-stimulative society. SR deficits are associated with diverse behavioral problems and mental disorders such as depression, rumination, distraction, anxiety, stress, and attention control. Neurofeedback Training (NFT) is one of the techniques to train brain self-regulation (BSR). In the current protocols, the benefits from NFT greatly differ between subjects, with a high percentage of inefficacy. Therefore, understanding how to prime self-regulation could be the key to unlock predictors and optimize the success of Neurofeedback modulation, and vice-versa. Literature hypothesizes that the “optimal” state of SR learning is reached when irrelevant associations between internal states and external reward are avoided, and when the learner stays engaged, focused and undistracted. Thus, suggesting a close relation to focused attention forms of mindfulness meditation (MM). As such, to promote this “optimal” self-regulation on an NFT protocol, we implemented a human-computer framework to assist the subject to voluntary modulate their brain activity. The assistance was done by priming the subject with mindfulness guided instructions right before the NFT. In conclusion, conducting this intervention was the first step to determine if priming with external neurostimulation would enhance Neurofeedback self-regulation.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201841","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201841","Self-regulation;assisted neurofeedback;neurostimulation;mindfulness;neuromodulation","Task analysis;Neurofeedback;Training;Protocols;Bars;Visualization;Electrodes","","2","","29","EU","22 Sep 2020","","","IEEE","IEEE Conferences"
"[Title page]","",,2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","1","Presents the title page of the proceedings record.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201776","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201776","","","","","","","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
"[Copyright notice]","",,2020 IEEE 8th International Conference on Serious Games and Applications for Health (SeGAH),"22 Sep 2020","2020","","","1","1","Presents the copyright information for the conference. May include reprint permission information.","2573-3060","978-1-7281-9042-6","10.1109/SeGAH49190.2020.9201673","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201673","","","","","","","IEEE","22 Sep 2020","","","IEEE","IEEE Conferences"
