"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"NutritionRush - a serious game to support people with the awareness of their nutrition intake","R. Baranyi; B. Steyrer; L. Lechner; G. N. Agbektas; N. Lederer; T. Grechenig","Research Group For Industrial Software, Vienna University of Technology, Vienna, Austria; Research Group For Industrial Software, Vienna University of Technology, Vienna, Austria; Research Group For Industrial Software, Vienna University of Technology, Vienna, Austria; Research Group For Industrial Software, Vienna University of Technology, Vienna, Austria; Research Group For Industrial Software, Vienna University of Technology, Vienna, Austria; Research Group For Industrial Software, Vienna University of Technology, Vienna, Austria",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","8","Malnutrition poses a threat to our physical health and to our well-being. Among the effects of malnutrition are stunting, wasting, overweight, obesity or micronutrient deficiencies. All of which foster the onset of noncommunicable diseases, which grow at alarming rates, especially in the European Region, according to the World Health Organization. This problem can be found across all age groups. In order to raise awareness on that matter and educate about healthy nutrition the authors designed a serious game which was entitled “NutritionRush” together with a nutritionist. It offers a nutrition library to look up nutrition details regarding nutrients, nutritional values, daily energy intake and encourages users to actively employ their knowledge while trying to accomplish specific missions during the game part. The authors also evaluated the initial prototype of NutritionRush with 14 participants in terms of gameplay satisfaction, user experience, quality of nutritional content and the potential to educate or foster healthy eating behaviors. The feedback showed that there is a lot of potential for such serious games and that the prototype is a good initial starting point for different identified requirements.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939271","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939271","user centered design;nutrition;serious game","Prototypes;Europe;Focusing;Games","","5","","23","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Playing with and without Biofeedback","M. A. Zafar; B. Ahmed; R. Gutierrez-Osuna","Electrical and Computer Engineering Program, Texas A&M University at Qatar, Doha, Qatar; Electrical and Computer Engineering Program, Texas A&M University at Qatar, Doha, Qatar; Department of Computer Science and Engineering, Texas A&M University, Texas, USA",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","7","Casual mobile games enhanced with biofeedback provide a more engaging alternative to traditional stress self-regulation therapies. Previous studies have shown to help players acquire breathing control skills that carry-over into a subsequent cognitively stressful task. We replicated these results with higher power (42 users), and with a more challenging game. We used a Pac-Man style game enhanced with Respiratory Biofeedback, Pac-Man Zen, to compare 1) breathing control during play, 2) the carry-over of said control into a subsequent stressful task and 3) cognitive improvement in a subsequent stressful task against a non-biofeedback version of the game. Results showed that one-time training with the biofeedback version of the game was not only more effective, but also led to improved performance in a later stressful task, both in terms of lowered breathing and improved test scores, compared to the non-biofeedback version. The result is important because it suggests that stimulating, casual biofeedback games can be effective at teaching breathing control, and thus arousal regulation, in a stressful setting.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939272","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939272","biofeedback;mobile game;stress regulation;game-based learning;respiratory control","Continuous wavelet transforms;Games;Medical treatment;Color;TV","","8","","28","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"A virtual environment for breast exams practice with Haptics and gamification","A. L. Brazil; A. Conci; E. Clua; L. K. Bittencourt; L. B. Baruque","Computing Institute, Universidade Federal Fluminense, Niteroi, RJ, Brazil; Computing Institute, Universidade Federal Fluminense, Niteroi, RJ, Brazil; Computing Institute, Universidade Federal Fluminense, Niteroi, RJ, Brazil; Antonio Pedro Hospital - Radiology Department, Universidade Federal Fluminense, Rio de Janeiro, RJ, Brazil; Digital Media Dep., Fundação CECIERJ, Rio de Janeiro, RJ, Brazil",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","7","Breast cancer is the second most frequent cancer in the world, with 250 thousands of deaths each year. Early detection of tumors by breast exams and procedures can help to reduce these numbers. More medical practice is required. Professional training for medical procedures in real environments is costly and risky both for the student and the patient. A way to reduce costs and risks of training is by the use of a virtual simulator. An environment closer to the real world in medical simulations can provide a better quality experience of to the trainee. The use of haptic devices can emulate tactile sensations and feedback forces that correspond to body structures and density of tissues. The used device has six degrees of freedom (DOF): movement on three axes (x, y, and z), rotations, and horizontal and vertical inclinations. This work presents a virtual environment for breast exams practice and sentinel nodes detection procedures that employ the use of a haptic device and a gamified interface for feedbacks. The objective is to improve early breast cancer diagnosis chances. A model for tissue deformation calculations on tridimensional patient body mesh is proposed, to add visual realism to the interactions in the virtual environment. Needle depth and its tridimensional position data are updated at real-time on needle insertion. Tumor nodes size and position are dynamically generated upon each simulation, increasing training possibilities for the student. The gamification strategy improves the practice on environment, with elements to engage the player on activity. User progress is tracked by subdivision of breast exams and procedures into smaller challenges, for better performance evaluation on the virtual environment. A gamified interface, with player score and achievements mapping is included. These gamification features have not been employed on breast simulators from previously investigated works.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939273","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939273","Breast Palpation;Medical Procedure;Needle Insertion;Gamification;Training;Sentinel Node Detection","Breast;Haptic interfaces;Needles;Medical diagnostic imaging;Virtual environments;Training;Visualization","","3","","21","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Precision of control as a function of control scheme: Implications for serious exertion games from a Flow perspective","E. Lakshika; M. Barlow","School of Engineering and IT, The University of New South Wales, Canberra, Australia; School of Engineering and IT, The University of New South Wales, Canberra, Australia",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","8","Exertion based games have shown significant potential to influence health and well-being positively. Natural locomotion systems have been developed towards this end, however designing appropriate control schemes for such systems are particularly challenging as performance degradation might occur in terms of response time, precision and dexterity in consequence. This could affect the player's sense of control and thereby the gameplay experience negatively. This paper primarily focuses upon - taking objective measures of the precision of control a player experiences as the interface for a game is changed as a consequence of incorporating an exertion based control scheme. Four standard tests used in the psychology literature have been employed to understand the performance differences in terms of detection and speed of response, combined with precise `pixel accurate' motion and tracking of objects. Finally the implication of any potential degradation in control will also be discussed by framing the discussion within Csikszentmihályi's Flow model and a discussion of player skill/ability.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939274","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939274","","Games;Buildings;Context;Xenon;Sensitivity","","2","","18","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Effects of reactive and strategic game mechanics in motion-based games","A. Berglund; E. Berglund; F. Siliberto; E. Prytz","Department of Computer and Information Science, Linköping University, Linköping, Sweden; Department of Computer and Information Science, Linköping University, Linköping, Sweden; Department of Engineering in Computer Science, University of Rome “La Sapienza”, Rome, Italy; Department of Computer and Information Science, Linköping University, Linköping, Sweden",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","8","Motion-based games offer positive effects on physical, social, and mental health for the players and have been common during the past decade, enabled by commercial motion tracking devices. However, little is known about the impact of game mechanics on the player experience, movement, and performance in motion-based games. In this paper we present results from a study with 35 participants comparing two different game mechanics, one reactive and one strategic, for a casual motion-based game. The assumption was that a more strategic mechanic would lead to less movement but more enjoyment. However, there was no significant difference in player experience, performance, or movement between the two game mechanics. In addition, a key aspect for the players' preferred game mechanics was the perceived amount of thinking the game mechanic required.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939275","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939275","Motion;game;motivation;challenge;enjoyment;body movement;exergame;game introduction;design;play experience","Games;Tracking;Gain measurement;Energy states;Visualization;Interviews","","7","","54","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Predicting Math performance of children with special needs based on serious game","U. L. Yuhana; R. G. Mangowal; S. Rochimah; E. M. Yuniarno; M. H. Purnomo","Department of Informatics, Institut Teknoloui Sepuluh Nopember, Surabaya, Indonesia; Department of Electrical Engineering, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia; Department of Informatics, Institut Teknoloui Sepuluh Nopember, Surabaya, Indonesia; Department of Electrical Engineering, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia; Department of Electrical Engineering, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","5","Predicting and classifying student's performance using data mining techniques have been gaining an enormous amount of attention from researchers and practitioners. However, the use of games for the classification of student's ability level is still slightly. This study focuses on identification of important factors for determining student level performance on Math. The best classification algorithm is observed as part of intelligent game development research for assessment of children with special needs. The real dataset from randomly selected of elementary school is taken to construct a dataset. About 135 normal students and 25 children with special needs played the game and did a manual test. Our study shows that the age, gender, grade, and mark of each level became important factors in determining the level of math skill for the normal student. However age, gender, and grade don't have a correlation with math level of children with special needs. Six classification methods, Naive Bayes, Multilayer Perceptron (MLP), SMO, Decision Table, JRip, and J48, were performed to predict math skill performance level of normal students and children with special needs. JRip with 10 fold cross validation gives the highest percentage of accuracy of 64.12.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939276","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939276","student performance prediction;math game;children with special needs","Games;Manuals;Data mining;Niobium","","7","","11","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"MathBharata: A serious game for motivating disabled students to study mathematics","R. G. Mangowal; U. L. Yuhana; E. M. Yuniarno; M. H. Purnomo","Department of Electrical Engineering, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia; Department of Electrical Engineering, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia; Department of Electrical Engineering, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia; Department of Electrical Engineering, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","6","Game addiction is a serious issue. A lot of children play games too much that it hinders their academic prowess. This further makes hard subjects like mathematics to be more difficult for the student. This paper proposes a method to motivate students to study mathematics using a serious game to utilize that gaming addiction to help students instead. Serious game is a game which conveys serious content. MathBharata is a serious quiz game where players can try to answer multiple choice questions with incrementing difficulty. It uses various aspects to entice students to learn mathematics. MathBharata was tested on 85 students of both regular and disabled school. Every student who tested the MathBharata game, including both disabled students and regular students, responded that playing the game boosted their motivation to study more to beat the game, with 29.4% of students responding with “Strongly Agree” and 70.6% students responding with “Agree”.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939277","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939277","serious game;math;video game;disabled students","Games;Testing;Manuals","","13","","15","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Towards the development of a serious game that targets psychological stressors of the workplace","H. Yahyaoui; B. -A. J. Menelas","Department of Mathematics and Computer Science, University of Quebec at Chicoutimi (UQAC), Chicoutimi, QC, Canada; Department of Mathematics and Computer Science, University of Quebec at Chicoutimi (UQAC), Chicoutimi, QC, Canada",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","6","In addition to managerial parameters, various factors, which are related to the evolution of modern societies, generate many changes in the world of work. Although they represent great opportunities in themselves, when mishandled, these changes may represent significant stressors in the workplace. As a result, a large proportion of workers in industrialized countries have to cope with psychological distress episodes. Considering that some observations suggest that the first step in targeting stress should be in identifying the stressors that negatively affect the person. Moreover, since serious games have been proved effective for the transfer of knowledge, our work aims at designing a serious game that may help people at identifying stressors of the workplace. As a first step, we report the main elements required for such a game. For this, we use two frameworks that allow us to target the two main aspects of this serious game. This systematic approach offers two main advantages. First, it insures that the designed software solution has the principal elements of a game. Secondly, it supports the implementation of the pedagogical objectives throughout the game mechanics.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939278","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939278","serious game;educational game;psychological stressors;stressor workplace;stress management","Employment;Games;Psychology;Stress","","3","","39","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Developing serious games to promote cognitive abilities for the elderly","Hongmei Chi; E. Agama; Z. G. Prodanoff","Department of Computer & Information Sciences, Florida A&M University, Tallahassee, FL, USA; Department of Computer & Information Sciences, Florida A&M University, Tallahassee, FL, USA; School of Computing, University of North Florida, Jacksonville, FL, USA",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","8","This paper presents the design of a computerized serious game suite called the “Smart Thinker”, which is used to enhance core cognitive skills. The focus is specifically on memory and attention skills. Smart Thinker empowers older adults to exercise their brains and achieve their maximum cognitive performance. To achieve this objective, a thorough study was completed on 59 older adults who were randomly separated as participants of a controlled group or an intervention group. The 20 participants within the controlled group did not play Smart Thinker and were not surveyed. The Mini Mental State Examination (MMSE) was administered to both groups at the beginning and ending of the six week period. The measuring tool was administered under the guidance of licensed clinical social workers of the Alzheimer's Project and was used to determine whether Smart Thinker had an effect on the participants' cognitive functioning. This game research revealed a significant improvement in the cognitive skills of the intervention group who used Smart Thinker Game compared to the controlled group who did not play Smart Thinker.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939279","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939279","Serious Game;Cognitive Skills;Alzheimer's disease;Dementia;Smart Thinker","Games;Senior citizens;Computers;Human computer interaction;Recruitment;Color","","14","","16","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"The cognitive mobile games for older adults - a Chinese user experience study","S. Merilampi; A. Koivisto; A. Sirkka; P. Raumonen; J. Virkki; X. Xiao; Y. Min; L. Ye; X. Chujun; J. Chen","Faculty of Technology; Faculty of Technology; Faculty of Wellbeing and Health, Satakunta University of Applied Sciences, Pori, Finland; Department of Mathematics, Tampere University of Technology; Department of Electronics and Communications Engineering, Tampere University of Technology, Tampere, Finland; Department of Nursing, Changzhou University, Changzhou, China; Department of Nursing, Changzhou University, Changzhou, China; Changzhou University, Changzhou, CN; Department of Nursing, Changzhou University, Changzhou, China; Department of Nursing, Changzhou University, Changzhou, China",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","6","Cognitive self-rehabilitation lacks updated means and tools. This paper provides a synopsis of novel cognitive recreation game tools, an analysis of their user feedback, as well as potential new ideas for game developers. The purpose of this study was to evaluate the attitudes and user experiences of Chinese elderly people on mobile memory rehabilitation games originally developed in Finland, Europe. Mobile games that require cognitive skills were tested with a test group in a Chinese elderly care home. User feedback was collected by interviews and observations in the game event. The most noteworthy finding was the positive user experience both of the elderly and the nursing staff and the experience of the games being cognitively stimulating. Games also seemed to provide potential for self-rehabilitation and to support social interaction. Also some special characteristics related to the Chinese culture were found in the game trial, although the experiences were surprisingly similar compared to original Finnish trials despite the cultural differences of Finland and China. The results are an encouragement for conducting further testing (on a larger test group, over a longer time) and continuing with the game development for cognitively impaired older adults. These results also encourage further development and testing of welfare technology applications in different cultural environments.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939280","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939280","Cognitive impairment;cultural differences;mobile game;older adults;recreation;self-managed rehabilitation;serious games","Games;Geriatrics;Touch sensitive screens","","15","","30","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Universal tools for measuring games and learning: Dynamic causal nets","D. Tornqvist; L. Wen; J. Tichon","Griffith University, Nathan, QLD, AU; School of Information and Communication Technology, Griffith University, Brisbane, Australia; School of Education and Professional Studies, Griffith University, Brisbane, Australia",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","7","How can one measure the learning outcome of playing a serious game? We need an objective measure of the learning contents included in a game. The research is diverse, utilizing vastly different games to teach various different kinds of knowledge and skills. This makes it difficult to compare and generalize studies, lacking any established formal tool of analysis. This problem requires the design of an abstract and objective measurement of the quantity of learning material independent of the learning domain. Based on cognitive research on causal Bayes nets (CBNs), this paper proposes using dynamic causal nets (DCNs) to model an abstract knowledge base, which could be mapped to many different domains of learning. We also apply Kolmogorov Complexity (KC) as an approach to measure the content of the abstract knowledge base. This work will establish a theoretical foundation for future research of serious games.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939281","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939281","learning;education;serious games;causal bayes nets;modeling;complexity;dynamic causal nets;Kolmogorov complexity;knowledge base;knowledge representation","Rain;Complexity theory;Aggregates","","","","37","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"The effect of Virtual Reality in reducing preoperative anxiety in patients prior to arthroscopic knee surgery: A randomised controlled trial","A. Robertson; R. Khan; D. Fick; W. B. Robertson; D. R. Gunaratne; S. Yapa; V. Bowden; H. Hoffman; R. Rajan","Surgical Realities Pty Ltd, Subiaco, Western Australia; Surgical Realities Pty Ltd, Subiaco, Western Australia; Surgical Realities Pty Ltd, Subiaco, Western Australia; Curtin University, Bentley, Western Australia; Curtin University, Perth, WA, AU; The Joint Studio, Nedlands, Western Australia, Australia; Curtin University, Bentley, Western Australia; University of Western Australia, Nedlands, Western Australia; Department of Computing Bentley, Associate Professor Willian B Robertson0 Curtin University, Western Australia",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","7","Preoperative anxiety positively correlates with postoperative levels of pain, analgesic use and length of hospital stay. This preliminary study aimed to determine if the principle of distraction, using a relaxing Virtual Reality (VR) immersion, would reduce preoperative anxiety in patients undergoing arthroscopic knee surgery. Sixty patients were randomised into three groups (Standard care group, Virtual Reality group and iPad group). Anxiety scores (Hospital Anxiety and Depression Scale), Galvanic Skin Response (GSR), heart rate and blood pressure were measured pre and post intervention. The Standard care group received no intervention. The iPad group watched a video slideshow of beaches around the world and the VR group experienced a virtual beach immersion. Guided relaxation audio content (via headphones) was replicated across VR and iPad groups. Planned comparisons showed a significant difference between the average GSR measures at Time 1 and Time 2 between the Standard group and VR group. GSR measures for the Standard care group increased by 54 per cent from time 1 to time 2 and the VR and iPad groups reduced slightly, demonstrating an ameliorating effect on anxiety levels. A marginal difference between the Standard care group and VR group in anxiety change scores was reported. Whilst the VR condition reduced anxiety more than Standard care in both GSR and Anxiety change score measures, it provided no significant advantage over iPad condition. In conclusion, distraction using VR and iPad temporarily reduces self-reported anxiety levels and GSR measures compared to standard care in patients prior to knee arthroscopy. Further study is required to determine how long-lasting these benefits are in a clinical setting. The continuing advancements in VR technology, including immersion quality, present an opportunity to investigate the application of VR as a ‘digital pre-med’.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939282","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939282","Preoperative anxiety;virtual reality;distraction","Heart;Headphones;Atmospheric measurements;Particle measurements;Monitoring;Biomedical monitoring;Standards","","17","","69","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Minimizing cyber sickness in head mounted display systems: Design guidelines and applications","T. M. Porcino; E. Clua; D. Trevisan; C. N. Vasconcelos; L. Valente","Fluminense Federal University, Institute of Computing, Brazil; Fluminense Federal University, Institute of Computing, Brazil; Universidade Federal Fluminense, Niteroi, Rio de Janeiro, BR; Fluminense Federal University, Institute of Computing, Brazil; Fluminense Federal University, Institute of Computing, Brazil",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","6","We are experiencing an upcoming trend of using head mounted display systems in games and serious games, which is likely to become an established practice in the near future. While these systems provide highly immersive experiences, many users have been reporting discomfort symptoms, such as nausea, sickness, and headaches, among others. When using VR for health applications, this is more critical, since the discomfort may interfere a lot in treatments. In this work we discuss possible causes of these issues, and present possible solutions as design guidelines that may mitigate them. In this context, we go deeper within a dynamic focus solution to reduce discomfort in immersive virtual environments, when using first-person navigation. This solution applies an heuristic model of visual attention that works in real time. This work also discusses a case study (as a first-person spatial shooter demo) that applies this solution and the proposed design guidelines.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939283","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939283","Head Mounted Display Systems;sickness;firstperson navigation;virtual reality;discomfort","Navigation;Meters;Guidelines;Focusing","","59","1","21","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Fun-Knee™: A novel smart knee sleeve for Total-Knee-Replacement rehabilitation with gamification","Yang Qiu; Kun Man Li; Eng Chuan Neoh; Huiguo Zhang; Xin Yue Khaw; Xiuyi Fan; Chunyan Miao","Joint NTU-UBC Research Centre of Excellence in Active Living for the Elderly, Nanyang Technological University, Singapore; Physiotherapy Department, Tan Tock Seng Hospital, Singapore; Physiotherapy Department, Tan Tock Seng Hospital, Singapore; Joint NTU-UBC Research Centre of Excellence in Active Living for the Elderly, Nanyang Technological University, Singapore; Physiotherapy Department, Tan Tock Seng Hospital, Singapore; Joint NTU-UBC Research Centre of Excellence in Active Living for the Elderly, Nanyang Technological University, Singapore; Joint NTU-UBC Research Centre of Excellence in Active Living for the Elderly, Nanyang Technological University, Singapore",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","8","Total Knee Replacement (TKR) is an increasingly common surgery worldwide. A significant contributor to TKR success is post-surgical rehabilitation. In this work, we present Fun-Knee™, a novel sensor-equipped knee support complemented by mobile device-supported games, specifically designed for “gamified” TKR rehabilitation. Two inclinometers are used to measure the knee angle, which is used as the main input to the developed game. Human-Centered Design theory is applied throughout the game design to ensure a customized, dynamic gaming experience to maximize the pain distraction effect and to increase the exercise compliance and improve the rehabilitation outcome. Preliminary survey results collected from practicing physiotherapists show promising outcomes of the developed prototype, in terms of hardware and software characteristics, usability, clinical utility and overall effectiveness.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939284","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939284","","Games;Pain;Tracking;Hospitals;Hardware;Wearable sensors;Surgery","","6","1","27","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Developing Virtual Patients with VR/AR for a natural user interface in medical teaching","M. A. Zielke; D. Zakhidov; G. Hardee; L. Evans; S. Lenox; N. Orr; D. Fino; G. Mathialagan","Center for Modeling and Simulation/Virtual Humans and Synthetic Societies Lab, The University of Texas at Dallas, Richardson, TX; Center for Modeling and Simulation/Virtual Humans and Synthetic Societies Lab, The University of Texas at Dallas, Richardson, TX; Center for Modeling and Simulation/Virtual Humans and Synthetic Societies Lab, The University of Texas at Dallas, Richardson, TX; Center for Modeling and Simulation/Virtual Humans and Synthetic Societies Lab, The University of Texas at Dallas, Richardson, TX; Center for Modeling and Simulation/Virtual Humans and Synthetic Societies Lab, The University of Texas at Dallas, Richardson, TX; Center for Modeling and Simulation/Virtual Humans and Synthetic Societies Lab, The University of Texas at Dallas, Richardson, TX; Center for Modeling and Simulation/Virtual Humans and Synthetic Societies Lab, The University of Texas at Dallas, Richardson, TX; Center for Modeling and Simulation/Virtual Humans and Synthetic Societies Lab, The University of Texas at Dallas, Richardson, TX",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","8","Professionalism and communication skills are important aspects of medical training, and virtual patient applications can offer cost effective, easily accessible platforms for communication practice which complement flexible, student-driven medical school curriculum design. Further, numerous virtual and augmented reality platforms have been introduced recently. This paper explores potential advantages and disadvantages Virtual and Augmented Reality (VR/AR) technologies offer to the development of a virtual patient application specifically for communication practice - the Emotive Virtual Patients - with a natural user interface. VR/AR technologies may offer highly interactive, immersive virtual patient experiences that tie to our research goals, improve presence and create a more fertile environment to practice empathy, however they may also present platform-specific challenges. A potential virtual patient design framework is discussed, and the unique benefits and limitations of VR/AR devices are analyzed. We put our research in the context of other virtual patient research, and hypothesize what benefits in terms of presence and natural user interfaces VR/AR may provide.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939285","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939285","virtual patients;virtual reality;augmented reality;natural interface;natural language processing;HoloLens","Education;Irrigation","","22","","43","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"The possibilities of embroidered passive UHF RFID textile tags as wearable moisture sensors","D. Shuaib; L. Ukkonen; J. Virkki; S. Merilampi","Department of Electronics and Communications, Engineering Tampere University of Technology, Tampere, Finland; Department of Electronics and Communications, Engineering Tampere University of Technology, Tampere, Finland; Department of Electronics and Communications, Engineering Tampere University of Technology, Tampere, Finland; Faculty of Technology Satakunta, University of Applied Sciences, Pori, Finland",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","5","Moisture measurements of the body can be used for healthcare purposes as well as for helping in exercising. In this paper, the suitability of passive UHF RFID technology for moisture sensing is investigated. The technology has a great potential in wearable, comfortable, and wireless moisture sensing systems, although it is not originally used for sensing purposes. In our study, the tag antenna outlines are embroidered on a fabric substrate, the tag ICs are attached by embroidery or with conductive glue, and the tag performance as a moisture sensor is evaluated by wireless measurements. All tags attained peak read ranges of about 7-8 meters, which is well enough for wireless moisture sensors. The effects of moisture on the tag response were noticeable through a frequency range of 900-980 MHz and the tag performance was excellent also when wet. Thus, the achieved results indicate high potential of passive UHF RFID textile tags in moisture sensing and embroidery as a textile tag antenna and antenna-IC interconnection fabrication method.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939286","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939286","embroidery;fabric antennas;moisture;passive sensing;UHF RFID;wearable technology;welfare technology","Radiofrequency identification;Antennas;Semiconductor device measurement;Integrated circuits;Antenna measurements;Weight measurement;Substrates","","17","","14","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Virtually controlled robotic arm using haptics","K. Kulkarni; A. Murgod; V. Parvati","I T Department, SDMCET, Karnataka, India; I T Department, SDMCET, Karnataka, India; I S Department, SDMCET, Dharwad, Karnataka, India",2017 IEEE 5th International Conference on Serious Games and Applications for Health (SeGAH),"8 Jun 2017","2017","","","1","4","Haptics and robotics are widely growing technologies of 21 century. Robots of present days are being used in the fields which are secluded from the human society; they face major short comings because of their limited abilities to interact with humans, to fill this void the proposed system uses haptics technology which provides a tactile feedback to give the feel of touch, sense and force. The main objective of this project is to design and develop the robotic arm that is controlled by haptics glove for virtual environment capable of haptic interaction. Without risking human limbs. The proposed system has applications in many areas including robotic medical surgery, rehabilitation, and exploration of harmful or remote environments, enabling technologies, defense application and education.","","978-1-5090-5482-4","10.1109/SeGAH.2017.7939287","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7939287","Defense;virtual reality;haptic","Haptic interfaces;Force;Education;Actuators","","2","","17","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
