"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Analysis and review of apps and serious games on mobile devices intended for people with visual impairment","M. I. Torres-Carazo; M. J. Rodríguez-Fórtiz; M. V. Hurtado","ETSIIT. Dpt. LSI., University of Granada, Granada, Spain; ETSIIT. Dpt. LSI., University of Granada, Granada, Spain; ETSIIT. Dpt. LSI., University of Granada, Granada, Spain",2016 IEEE International Conference on Serious Games and Applications for Health (SeGAH),"10 Oct 2016","2016","","","1","8","Serious games can be very useful for people with visual disabilities because they can help them to learn and discover the world, and also to perform activities of daily living. However apps repositories do not allow them to be easily found. Besides, most mobile devices or their apps are not accessible to people with a visual disability. Recently attention has focused on accessibility issues in this technology. This paper presents an analysis of 94 apps that have been specifically designed for people with visual disability or that could be used by them. The main characteristics of the apps will be examined in order to determine if could be considered as serious games and if they are suitable for users with visual impairments. We will encounter some difficulties in getting information about them because of current inappropriate classifications, unsuitable search terms and incomplete descriptions. Our objective is to improve their classification and therefore their searchability and their ability to make recommendations to users with visual impairment based on the user's profile and on information from their current context. We propose some changes aimed at apps repositories to improve search and classification.","","978-1-5090-2210-6","10.1109/SeGAH.2016.7586263","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586263","serious games;visual disability;app repositories;ontology;accessibility","Games;Visualization;Mobile handsets;Context;Google;Software;Education","","15","","23","IEEE","10 Oct 2016","","","IEEE","IEEE Conferences"
"User experience design considerations for healthcare games and applications","C. Crossley; J. R. Fanfarelli; R. McDaniel","College of Arts & Humanities, University of Central Florida, Orlando, FL, USA; College of Arts & Humanities, University of Central Florida, Orlando, FL, USA; College of Arts & Humanities, University of Central Florida, Orlando, FL, USA",2016 IEEE International Conference on Serious Games and Applications for Health (SeGAH),"10 Oct 2016","2016","","","1","8","The use of games, simulations, and other applications is rapidly growing in the field of healthcare for purposes including training, education, and promoting wellness. However, a comprehensive literature review illustrates that there is often disconnect between content creators and the healthcare providers or patients who utilize their products, resulting in negative experiences and perceptions. This article uses current research to examine how efficacy of new media learning in a healthcare setting is affected by considerations such as design practices and users' attitudes. Exploring the design of healthcare games and applications through the lens of user experience, we are able to analyze current practices and develop specific design recommendations to improve future game-based scenarios.","","978-1-5090-2210-6","10.1109/SeGAH.2016.7586264","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586264","user experience;user centered design;medical simulation;serious games;simulation;games;public healthcare;computer aided instruction;design methodology","Games;Medical services;Usability;Training;Context;Skeleton","","8","","35","IEEE","10 Oct 2016","","","IEEE","IEEE Conferences"
"Motivating elderly to exercise - recreational virtual environment for indoor biking","J. R. Bruun-Pedersen; S. Serafin; L. B. Kofoed","Department of Architecture & Media Technology, Aalborg University, Copenhagen, Denmark; Department of Architecture & Media Technology, Aalborg University, Copenhagen, Denmark; Department of Architecture & Media Technology, Aalborg University, Copenhagen, Denmark",2016 IEEE International Conference on Serious Games and Applications for Health (SeGAH),"10 Oct 2016","2016","","","1","9","For most nursing home residents, regular physical exercise is a necessity to keep standard motor-function and strength. Meanwhile, many nursing home residents do not pursue this actively. This paper examines if augmenting a conventional chair-based bike exercise, with a suite of four recreational virtual environments, will increase the intrinsic motivation with a group of nursing home residents. After 4-months of availability, results suggest that the augmentation has increased the intrinsic motivation to exercise, by comparing results from before and after, using measurement scales from the Intrinsic Motivation Inventory.","","978-1-5090-2210-6","10.1109/SeGAH.2016.7586265","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586265","intrinsic motivation;nursing home residents;elderly;virtual environments;augmentation;exercise;indoor bike","Medical treatment;Psychology;Senior citizens;Virtual environments;Interviews;Object recognition","","20","","27","IEEE","10 Oct 2016","","","IEEE","IEEE Conferences"
"Enhancing Combat Medic training with 3D virtual environments","R. Brown; S. McIlwain; B. Willson; M. Hackett","Virtual Heroes Division of Applied Research Associates, Raleigh, North Carolina, USA; Virtual Heroes Division of Applied Research Associates, Raleigh, North Carolina, USA; Virtual Heroes Division of Applied Research Associates, Raleigh, North Carolina, USA; Virtual Heroes Division of Applied Research Associates, Raleigh, North Carolina, USA",2016 IEEE International Conference on Serious Games and Applications for Health (SeGAH),"10 Oct 2016","2016","","","1","7","Mannequin training is a key component of combat medic training, but availability of such training can be limited. Virtual environments can provide a risk-free setting to teach, practice, and reinforce triage and treatment skills without a need for an instructor presence. This paper discusses the Combat Medic application, geared towards US Army MOS 68W combat medics, focusing on step-by-step training for addressing the top three causes of preventable deaths on the modern battlefield (hemorrhage, airway management, and tension pneumothorax). The application is designed to virtually replicate a traditional simulation experience without the need for instructor driven physiological responses and allowing a wide range of training modalities: self-directed individual training, instructor-directed individual training (remote or onsite), self-directed group training (remote or onsite), instructor-directed group training (remote or onsite), along with instructor review of game sessions.","","978-1-5090-2210-6","10.1109/SeGAH.2016.7586266","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586266","virtual;training;simulation;combat medic;3D;games-based training;VR training;self-directed;instructor-led;immersive;68W;real-time physiology;physiology model;BioGears","Training;Physiology;Visualization;Blood;Games;Engines;Hemorrhaging","","6","","11","IEEE","10 Oct 2016","","","IEEE","IEEE Conferences"
"Virtual Promenade: A new serious game for the rehabilitation of older adults with Post-fall Syndrome","P. Wargnier; E. Phuong; K. Marivan; S. Benveniste; F. Bloch; S. Reingewirtz; G. Kemoun; A. -S. Rigaud","Université Paris Descartes, Paris, FRANCE; Centre d'Expertise National en Stimulation Cognitive, Paris, FRANCE; Centre d'Expertise National en Stimulation Cognitive, Paris, FRANCE; Centre d'Expertise National en Stimulation Cognitive, Paris, FRANCE; Université Paris Descartes, Paris, FRANCE; Centre d'Expertise National en Stimulation Cognitive, Paris, FRANCE; Université de Poitiers, Poitiers, FRANCE; Université Paris Descartes, Paris, FRANCE",2016 IEEE International Conference on Serious Games and Applications for Health (SeGAH),"10 Oct 2016","2016","","","1","8","We introduce a novel rehabilitation tool to treat Post-Fall Syndrome (PFS) in older adults: a serious game, called Virtual Promenade, combined with a haptic chair imitating the hips movements of human walk. We report on the user-centered design of our prototype, following “living lab” principles, which was well received by our test participants. This system aims at addressing the psycho-motor consequences of older adults' falls; they are often neglected in current post-fall care practices. We first checked for feasibility and tolerability of such interventions. We then applied a living lab participatory design approach, involving health care professionals and older adults, to build the Virtual Promenade prototype. We found that patients with PFS tolerated the system well and that there were no major obstacles to feasibility. We also report that the aesthetics of the virtual environment is an important motivational factor for older adults and discuss our results in searching for the most suitable game controller for this type of patients and game. Finally, we observed that the chairs' movements improved the immersion in the game.","","978-1-5090-2210-6","10.1109/SeGAH.2016.7586267","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586267","Ergonomics;falls;haptics;living lab;older adults;patient rehabilitation;virtual reality","Games;Haptic interfaces;Psychology;Legged locomotion;Stakeholders;Hospitals;Hip","","1","","32","IEEE","10 Oct 2016","","","IEEE","IEEE Conferences"
"Robust phoneme recognition for a speech therapy environment","A. Grossinho; I. Guimarães; J. Magalhães; S. Cavaco","NOVA LINCS, Universidade Nova de Lisboa, Caparica, Portugal; Escola Superior de Saúde do Alcoitão, Alcabideche, Portugal; NOVA LINCS, Universidade Nova de Lisboa, Caparica, Portugal; NOVA LINCS, Universidade Nova de Lisboa, Caparica, Portugal",2016 IEEE International Conference on Serious Games and Applications for Health (SeGAH),"10 Oct 2016","2016","","","1","7","Traditional speech therapy approaches for speech sound disorders have a lot of advantages to gain from computer-based therapy systems. In this paper, we propose a robust phoneme recognition solution for an interactive environment for speech therapy. With speech recognition techniques the motivation elements of computer-based therapy systems can be automated in order to get an interactive environment that motivates the therapy attendee towards better performances. The contribution of this paper is a robust phoneme recognition to control the feedback provided to the patient during a speech therapy session. We compare the results of hierarchical and flat classification, with naive Bayes, support vector machines and kernel density estimation on linear predictive coding coefficients and Mel-frequency cepstral coefficients.","","978-1-5090-2210-6","10.1109/SeGAH.2016.7586268","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586268","Speech Therapy;Phoneme Detection;Kernel Density Estimation;Naive Bayes;Support Vector Machines","Speech;Medical treatment;Speech recognition;Kernel;Training;Robustness;Support vector machines","","13","","21","IEEE","10 Oct 2016","","","IEEE","IEEE Conferences"
"Redesigning the research design: Accelerating the pace of research through technology innovation","M. R. Powell; W. J. To","Department of Computer Science, University of Central Florida, Orlando, Florida, USA; Department of Global Technology Solutions, IMS Health, Seattle, WA, USA",2016 IEEE International Conference on Serious Games and Applications for Health (SeGAH),"10 Oct 2016","2016","","","1","5","Clinical trials and research studies have historically been hindered by low subject participation and overall retention rates. However, recent advancements in mobile technology, Apple's HealthKit (2014) and ResearchKit (2015), have enabled smartphones to record and monitor a user's vitality signs, and volunteer that data in clinical trials or research studies. This provides an unprecedented opportunity for researchers to survey large populations of diverse individuals and recruit subjects. In the short amount of time since the introduction of ResearchKit, these applications have shown significantly higher subject recruitment rates compared to traditional methods of subject enlistment for trials. Many ResearchKit applications have been limited to surveys to capture real-world evidence, thus providing an opportunity to explore many potential technical designs, development scenarios, and engagement techniques to improve and advance an often overlooked space within healthcare.","","978-1-5090-2210-6","10.1109/SeGAH.2016.7586269","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586269","subject recruitment;clinical trial;clinical study;ResearchKit;gamification","Recruitment;Biosensors;Acceleration;Clinical trials;Autism;Data collection","","","","26","IEEE","10 Oct 2016","","","IEEE","IEEE Conferences"
"Beyond fun and games: Toward an adaptive and emergent learning platform for pre-med students with the UT TIME Portal","M. A. Zielke; D. Zakhidov; D. Jacob; G. Hardee","Center for Modeling and Simulation, The University of Texas at Dallas, Richardson, TX; Center for Modeling and Simulation, The University of Texas at Dallas, Richardson, TX; Center for Modeling and Simulation, The University of Texas at Dallas, Richardson, TX; Center for Modeling and Simulation, The University of Texas at Dallas, Richardson, TX",2016 IEEE International Conference on Serious Games and Applications for Health (SeGAH),"10 Oct 2016","2016","","","1","8","The University of Texas Transformation in Medical Education Portal (UT TIME Portal) is a game-based learning platform for select pre-med students. The UT TIME Portal offers unique opportunities for assessment of player performance through rich quantitative and qualitative user data, asynchronous access to content and individualized feedback, and motivational mechanics like game-earned badges and professor-awarded discussion board stars. Our initial findings suggest that the UT TIME Portal helps students improve knowledge regarding basic patient interviewing skills and influences attitudes about professionalism in social media use. This paper explores the results of our first experiments with the UT TIME Portal - suggesting parameters for an adaptive and emergent learning platform for healthcare professional education based on the rich data set available from the multi-faceted design.","","978-1-5090-2210-6","10.1109/SeGAH.2016.7586270","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586270","serious games;gifted learners;online learning portal;asynchronous access;qualitative data;adaptive learning systems;emergent learning systems;blended learning","Portals;Interviews;Games;Medical services;Education;Social network services;Conferences","","4","","18","IEEE","10 Oct 2016","","","IEEE","IEEE Conferences"
"A fully customizable truck-driving simulator for the care of people suffering from Post-Traumatic Stress Disorder","A. Ecrepont; C. Haidon; B. Girard; B. -A. J. Menelas","Mathematics and Computer Science Department, University of Québec at Chicoutimi, QC, Canada; Mathematics and Computer Science Department, University of Québec at Chicoutimi, QC, Canada; La Futaie, Chicoutimi; Mathematics and Computer Science Department, University of Québec at Chicoutimi, QC, Canada",2016 IEEE International Conference on Serious Games and Applications for Health (SeGAH),"10 Oct 2016","2016","","","1","8","Considering that multiple issues impact the psychological health of truckers and that about 80% of truckers survived at fatal car accidents, it seems that truckers are likely to suffer from Post Traumatic Stress Disorder. In addition, little research deals with the use of Virtual Reality technologies as a therapy for truckers suffering from this illness. This paper concerns the creation of a fully customizable virtual environment to help truckers at facing their fears through an Exposure Therapy. Proposed customization aims at targeting the factors that do affect the mental health of a trucker. For this, we designed a truck-driving simulator that can easily and rapidly replicate multiple real life environments (different weather conditions, several types of neighborhoods, various traffic conditions, etc.). Doing so, we propose a simulator that may fit the needs of several profils of truckers suffering from PTSD.","","978-1-5090-2210-6","10.1109/SeGAH.2016.7586271","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586271","Virtual;Reality;PTSD;Exposure;Therapy;Cues;Driving;Simulator;Customization;Personalisation","Accidents;Medical treatment;Games;Vehicles;Virtual environments;Psychology;Vehicle crash testing","","6","","42","IEEE","10 Oct 2016","","","IEEE","IEEE Conferences"
"Playing at empathy: Representing and experiencing emotional growth through Twine games","A. Salter","University of Central Florida, School of Visual Arts and Design, Orlando, Florida",2016 IEEE International Conference on Serious Games and Applications for Health (SeGAH),"10 Oct 2016","2016","","","1","8","While many games use physical health as a metric and ask the player to become invested in “health” as a resource, emotional health and experiences of trauma, depression, stress, and anxiety are less frequently explored. Yet games represent a powerful space for exploring emotional conditions and allowing players to experiment with choices in the face of difficult circumstances. The Twine platform, a free open-source tool for making primarily text-based games, offers a compelling system for representations of this kind. Close play of games made with this system demonstrates that what is essential for emotional representation is not player agency: instead, it is the lack of choice that is most strongly resonant.","","978-1-5090-2210-6","10.1109/SeGAH.2016.7586272","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586272","games;depression;suicide;Twine;mental health;empathy;interactive fiction","Games;Context;Databases;Visualization;Space exploration;Face;Open source software","","7","","32","IEEE","10 Oct 2016","","","IEEE","IEEE Conferences"
"A secure framework for sharing Electronic Health Records over Clouds","A. Ibrahim; B. Mahmood; M. Singhal","Computer Science Department, University of Kentucky, Lexington, KY; Computer Science Department, University of Kentucky, Lexington, KY; EECS Department, University of California, Merced, CA",2016 IEEE International Conference on Serious Games and Applications for Health (SeGAH),"10 Oct 2016","2016","","","1","8","Healthcare providers widely use Electronic Health Record (EHR) systems due to their benefits. Shareability of EHRs among different healthcare providers has become a point of interest, and Cloud Computing offers the best platform for such a sharing service due to its scalability and availability. Cloud Computing can offer an on-demand reliable service for healthcare providers to retrieve EHRs from remote providers regardless of geographic location, time difference or working hours. However, privacy and security of stored medical data in Cloud Computing environments pose serious problems. Over the past few years, research has been done to develop access control mechanisms and security techniques for such sharing systems. In this paper, previous related work is reviewed with a focus on the security challenges associated with sharing EHRs. A framework is proposed which allows secure sharing of EHRs over the Cloud among different healthcare providers. The framework ensures the confidentiality, integrity, authenticity, availability and auditability of EHRs.","","978-1-5090-2210-6","10.1109/SeGAH.2016.7586273","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586273","EHR Systems;Cloud Computing;HIPAA;Security;Cryptography","Medical services;Cloud computing;Access control;Public key;Electronic medical records","","18","","28","IEEE","10 Oct 2016","","","IEEE","IEEE Conferences"
"SMAI - Mobile System for Elderly Monitoring","M. C. Stutzel; M. Fillipo; A. Sztajnberg; A. Brittes; L. B. da Motta","Bacharelado em Ciência da Computação / IME, Rio de Janeiro, RJ, Brazil; Bacharelado em Ciência da Computação / IME, Rio de Janeiro, RJ, Brazil; PEL/FEN Postgraduate Programs UERJ, Rio de Janeiro, RJ, Brazil; Núcleo de Atenção ao Idoso (NAI), Universidade Aberta de Terceira Idade (UnATI), Rio de Janeiro, RJ, Brazil; Núcleo de Atenção ao Idoso (NAI), Universidade Aberta de Terceira Idade (UnATI), Rio de Janeiro, RJ, Brazil",2016 IEEE International Conference on Serious Games and Applications for Health (SeGAH),"10 Oct 2016","2016","","","1","8","The SMAI uses Android mobile applications as the infrastructure to monitor elderly patients with chronic degenerative disease that present functional loss. The objectives are: (i) making the caregiver communication with the health team more agile; (ii) reducing caregiver's stress; (iii) providing the health team information about the patient's condition more often in an organized manner, facilitating decision-making. Applications are developed under the guidance of the health team and assessed in a quasi-randomized clinical trial with 30 + 30 patients accompanied by NAI/UERJ.","","978-1-5090-2210-6","10.1109/SeGAH.2016.7586274","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586274","elderly monitoring;caregiver support;mobile application;Android","Monitoring;Senior citizens;Diseases;Mobile communication;Internet;Servers;Biomedical monitoring","","11","","24","IEEE","10 Oct 2016","","","IEEE","IEEE Conferences"
"Force modeling and gamification for Epidural Anesthesia training","A. L. Brazil; A. Conci; E. Clua; N. Rodriguez-Hernandez; L. K. Bittencourt; R. R. Ramos","Instituto de Computação, Universidade Federal Fluminense, Niteroi, RJ, Brazil; Instituto de Computação, Universidade Federal Fluminense, Niteroi, RJ, Brazil; Instituto de Computação, Universidade Federal Fluminense, Niteroi, RJ, Brazil; Departamento de Radiologia, Universidade Federal do Rio de Janeiro, Rio de Janeiro, RJ, Brazil; Departamento de Matemáticas, Universidad de La Habana, Habana, Cuba; Departamento de Matemáticas, Universidad de La Habana, Habana, Cuba",2016 IEEE International Conference on Serious Games and Applications for Health (SeGAH),"10 Oct 2016","2016","","","1","8","This work presents a serious game approach together with a force model for epidural anesthesia training, a blind medical procedure for needle insertion in which correct placement and location is related to the loss of resistance (LOR) from tissues inside epidural lumbar region, in order to avoid the puncture of dura-mater membrane. The training uses a haptic device, controlled by a force and a mechanical model, which provide experiences with sensations and reactions from the bypassed tissues (skin, fat, spinal ligaments, epidural space and dura-mater). The constitutive models for each tissue included in the procedure are approximated in a non-linear homogeneous elastic model, originated from a comparative study of many approaches. The haptic devices are capable to reproduce the resistance to the movements, allowing the feel of reaction to the operator, as if actions were executed in a real world. The simulation prototype also incorporates the gamification elements of points and achievements in order to improve the motivation of the trainee along the learning and practice, stimulating the student for skill level improvement. The haptic touch device is capable of six degrees of freedom (6 DOF), allowing translations and rotations on three axes (x, y, and z). The main objective is to present the force model, and the current development status. The solution is integrated into a virtual simulation environment, for training this medical procedure, preliminary results are shown as well.","","978-1-5090-2210-6","10.1109/SeGAH.2016.7586275","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586275","Epidural Anesthesia;Medical Procedure;Serious Game;Gamification;Learning;Force Model;Mechanical Model","Needles;Anesthesia;Games;Haptic interfaces;Force;Training;Immune system","","4","","16","IEEE","10 Oct 2016","","","IEEE","IEEE Conferences"
"Kidney segmentation in 3D CT images using B-Spline Explicit Active Surfaces","H. R. Torres; B. Oliveira; S. Queirós; P. Morais; J. C. Fonseca; J. D'hooge; N. F. Rodrigues; J. L. Vilaça","Algoritmi Center, University of Minho, Guimarães, Portugal; ICVS/3B'S - PT Government Associate Laboratory, Braga/Guimarães, Portugal; Algoritmi Center, University of Minho, Guimarães, Portugal; Lab on Cardiovascular Imaging and Dynamics, KU Leuven, Belgium; Algoritmi Center, University of Minho, Guimarães, Portugal; Lab on Cardiovascular Imaging and Dynamics, KU Leuven, Belgium; ICVS/3B'S - PT Government Associate Laboratory, Braga/Guimarães, Portugal; DIGARC Polytechnic Institute of Cávado and Ave, Barcelos, Portugal",2016 IEEE International Conference on Serious Games and Applications for Health (SeGAH),"10 Oct 2016","2016","","","1","7","In this manuscript, we propose to adapt the B-Spline Explicit Active Surfaces (BEAS) framework for semi-automatic kidney segmentation in computed tomography (CT) images. To study the best energy functional for kidney CT extraction, three different localized region-based energies were implemented within the BEAS framework, namely localized Chan-Vese, localized Yezzi, and signed localized Yezzi energies. Moreover, a novel gradient-based regularization term is proposed. The method was applied on 18 kidneys from 9 CT datasets, with different image properties. Several energy combinations were contrasted using surface-based comparison against ground truth meshes, assessing their accuracy and robustness against surface initialization. Overall, the hybrid energy functional combining the localized signed Yezzi energy with gradient-based regularization simultaneously showed the highest accuracy and the lowest sensitivity to the initialization. Volumetric analysis demonstrated the feasibility of the method from a clinical point of view, with similar reproducibility to manual observers.","","978-1-5090-2210-6","10.1109/SeGAH.2016.7586276","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586276","B-Spline Explicit Active Surfaces;Computed Tomography;Kidney segmentation;Surface analysis;Volumetric analysis","Kidney;Image segmentation;Computed tomography;Splines (mathematics);Image edge detection;Shape;Surgery","","3","","23","IEEE","10 Oct 2016","","","IEEE","IEEE Conferences"
"Dynamic difficulty adjustment with Evolutionary Algorithm in games for rehabilitation robotics","K. d. O. Andrade; T. B. Pasqual; G. A. P. Caurin; M. K. Crocomo","Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR; Engineering School of São Carlos, EESC University of São Paulo, USP São Carlos, SP, Brazil; Engineering School of São Carlos, EESC University of São Paulo, USP São Carlos, SP, Brazil; Federal Institute of Education and Science and Technology of São Paulo, Piracicaba, SP, Brazil",2016 IEEE International Conference on Serious Games and Applications for Health (SeGAH),"10 Oct 2016","2016","","","1","8","This article explores game difficulty adjustment for serious game applications in rehabilitation robotics. In this context, a difficulty adjustment system is proposed that takes user performance as input and generates two different responses: a) a change in the distance the user should cover, and b) the velocity provided to the target. User performance is estimated from its ability to achieve the targets (game score) performing movements. The system interference in user displacement value and target speed where chosen to stimulate the user to achieve specific rehabilitation goals. The game difficulty adjustment has received small attention in the context of rehabilitation robotics interfaces. It is important to note that games developed for rehabilitation differ from commercial entertainment games due to severe limitations imposed to patients by pathologies like stroke, cerebral palsy and spinal cord injury. An Evolutionary Algorithm (AE) based optimization strategy was adopted to adjust game's difficulty. A meta-profile for user behavior was also developed allowing to create and simulate different virtual users and game experiences in computer. This user profile includes a reaction time (time delay), motion disturbance and a kinematical motion profile based on a polynomial function. Using the meta-profile, different user motion behavior can be generated for exhaustive test and optimization of the difficulty adjustment system. The approach allows the reduction of development time and also the reduction in the number of experiments with volunteers. The computer simulation test results are presented to demonstrate the capacity of the difficulty adjustment system to adapt the game characteristics to the users' abilities with different skills levels.","","978-1-5090-2210-6","10.1109/SeGAH.2016.7586277","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586277","","Games;Biological cells;Mathematical model;Evolutionary computation;Rehabilitation robotics;Service robots","","22","","16","IEEE","10 Oct 2016","","","IEEE","IEEE Conferences"
"Psychomotor skills measurement for surgery training using game-based methods","T. Carbone; R. McDaniel; C. Hughes","University of Central Florida, Orlando, FL, USA; University of Central Florida, Orlando, FL, USA; University of Central Florida, Orlando, FL, USA",2016 IEEE International Conference on Serious Games and Applications for Health (SeGAH),"10 Oct 2016","2016","","","1","6","This paper discusses the relationship between laparoscopic surgery and video game experience. It reviews two key studies indicating video game players may possess psychomotor skills that are useful for learning laparoscopic surgery techniques. The contribution of this work lies in the review of the software design process used to create an updated series of tests designed to evaluate psychomotor skills performance. The software measures psychomotor skills such as tremor, reaction time, finger tapping, the Purdue Pegboard test, and the Grooved Pegboard test. User input is received from an Xbox controller.","","978-1-5090-2210-6","10.1109/SeGAH.2016.7586278","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586278","surgery training;video games;psychomotor skills;software design;measurement","Games;Minimally invasive surgery;Thumb;Robots;Atmospheric measurements;Particle measurements","","2","","7","IEEE","10 Oct 2016","","","IEEE","IEEE Conferences"
"The design process of an e-Health project: Applying the HSI framework for interface analysis","C. Pernencar; T. Romão; G. R. Simões","UNIDCOM/IADE, Design e Empresa - Universitário, Lisboa, Portugal; NOVALincs, Universidade Nova de Lisboa, Caparica, Portugal; CIC. Digital/FCSH, Universidade Nova de Lisboa, Lisboa, Portugal",2016 IEEE International Conference on Serious Games and Applications for Health (SeGAH),"10 Oct 2016","2016","","","1","8","Designing e-Health solutions is vital to follow theories and methods that match both end users behavior and projects goals. The HSI framework for interface analysis which recognize the potential of personal experience through three perspectives “User Designer”, “User Patient” and “User Innovator”, provides the designers, that recognize themselves with this contexts, UCD methods to improve their project's design process. This paper presents three studies - IBD patients survey; Interfaces case studies analysis; A/B testing case studies - which are part of the design process of an e-Health project that followed the HSI framework, as well the corresponding results.","","978-1-5090-2210-6","10.1109/SeGAH.2016.7586279","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586279","Design process;e-Health;Human-Social Interaction;IBD;User-Centered Design","Diseases;Monitoring;Context;Biomedical monitoring;Technological innovation;Pain","","5","","19","IEEE","10 Oct 2016","","","IEEE","IEEE Conferences"
"Design, implementation and evaluation of a game-based intervention targeting Latino children for improving obesity outcomes","A. Amresh; R. Salla; M. Sinha; R. Birr","Ira A. Fulton Schools of Engineering, Arizona State University, Mesa, AZ, USA; Decision Theater, Arizona State University, Tempe, AZ, USA; National Institutes for Health, Phoenix, AZ, USA; Maricopa Integrated Health System, Phoenix, AZ, USA",2016 IEEE International Conference on Serious Games and Applications for Health (SeGAH),"10 Oct 2016","2016","","","1","8","This paper presents the design, implementation and evaluation of a hybrid clinic plus home based intervention targeting Latino children to improve obesity outcomes. The intervention applies motivational game based learning and behavior change theories during design. Latino American children are the main target group for this study as they have significantly high obesity rates due to socio-economic conditions and lack of awareness. There have been several interventions that have targeted game based strategies in the clinic to promote health outcomes and some have even targeted obesity problems, however to our knowledge this is the first effort that adds an in-home component to the clinical intervention. We discuss in detail the challenges faced while designing and implementing this hybrid clinical trial. Finally, we present the evaluation results from a randomized clinical trial that recruited 101 children.","","978-1-5090-2210-6","10.1109/SeGAH.2016.7586280","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586280","Serious games;health intervention;behavior change;obesity","Pediatrics;Obesity;Games;Avatars;Hospitals;Urban areas;Clinical trials","","5","","23","IEEE","10 Oct 2016","","","IEEE","IEEE Conferences"
"How would you like to be rewarded? Relating the Big-Five personality traits with reward contingency in a cognitive training puzzle game","A. Nagle; R. Riener; P. Wolf","Department of Health Sciences and Technology, ETH Zurich, Zurich, Switzerland; Spinal Cord Injury Center, Balgrist University Hospital, Zurich, Switzerland; Department of Health Sciences and Technology, ETH Zurich, Zurich, Switzerland",2016 IEEE International Conference on Serious Games and Applications for Health (SeGAH),"10 Oct 2016","2016","","","1","7","Rewards in serious games have had a long and at times contentious history about their effect on intrinsic motivation, with contradictory findings about whether they are detrimental to intrinsic motivation or not. While recent research suggests that rewards can be beneficial, the effect of reward contingency on motivation is still unclear. The link between player personality and different motivations to play games, and the differing reward preferences arising from the different motivations suggests that personality could moderate the effect of a reward contingency on intrinsic motivation. Knowing this effect could help in better leveraging rewards to make motivating serious games. Two studies, therefore, were conducted to investigate the relationship between personality and reward contingency. In Study 1, 60 participants played a block-matching puzzle game that can train executive functions, with each participant randomly assigned to one of three conditions: performance-contingent rewards, which gave rewards after achieving a specific performance level, task-contingent rewards, which gave rewards simply for completing a task, and no reward condition. Big Five personality traits values of the participants were assessed and related to their intrinsic motivation and performance using a linear regression model. A different combination of the five traits significantly predicted motivation and performance in each condition, with the performance-contingent condition yielding significantly higher enjoyment and performance than the other conditions. The efficacy of the linear model was tested in a follow-up Study 2, where 30 participants played the same puzzle game, with half the participants given performance-contingent rewards, and the other half being assigned a reward contingency that would maximize their intrinsic motivation and performance based on the model obtained in Study 1. Enjoyment and competence subscales of intrinsic motivation, and performance, were significantly higher in the group that received a personality-based contingency as compared to the one that always received performance-contingent rewards. The present study highlights the role of personality in moderating the effect of different reward contingencies on motivation and performance, and could explain the contradictory findings of existing research. The results demonstrate that serious games can be made more motivating and performance-oriented by using appropriately chosen reward contingency.","","978-1-5090-2210-6","10.1109/SeGAH.2016.7586281","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586281","reward contingency;cognitive training puzzle game;moderating effect of personality;reward preference;intrinsic motivation;performance","Games;Training;Animation;Linear regression;Cost accounting;Switches;Pressing","","7","","64","IEEE","10 Oct 2016","","","IEEE","IEEE Conferences"
